,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
SI:CH211-267E7.11,0.0,0.0,0.305226974152096,0.4765729803763699,0.27712730850746986,0.22097504688974845,0.09029102892629425,0.0,0.731821017160577,0.18432645521965232,0.2499684767692655,0.13217701274851348,0.7901061034673127,0.02844825561752516,0.010247949832302062,0.0,0.0,0.0,0.0,0.0
SI:CH211-130H14.6,0.09537040611494534,0.0,0.06013635966899699,0.0030756459469348197,0.3378798668564553,0.18399600951295206,0.34047656674568993,0.027994164914123876,0.694023989859096,0.23334659686705256,0.2609214821468208,0.064645852366021,0.6373237618983348,0.23977200800797077,0.13319600995760367,0.0,0.0,0.0,0.0,0.0
SI:CH211-195B11.4,0.11182728611605423,0.0,0.1627981942445063,0.0,0.36330486383685107,0.1494406230747494,0.25277253816246564,0.02831006794134329,0.8485968755370638,0.41918478066068626,0.12468899316454804,0.06238306645793374,0.6673517902301029,0.1867348522856943,0.0,0.0,0.0,0.0,0.09189692419042367,0.0
SI:DKEY-261M9.17,0.0,0.0,0.06628386727501054,0.0,0.26330948968461537,0.0,0.5348661281960525,0.0,0.5730925525872568,0.0,1.4510429313442124,0.09005495850975946,0.5246855249670839,0.19054516126457333,0.0,0.0,0.0,0.0,0.0,0.0
CR450785.2,0.03449328214015804,0.0,0.0,0.0,0.49612305586849487,0.15143404449616865,0.22432556925648875,0.0,0.551755723830467,0.5314227130752253,0.41159207227791694,0.014055471970513935,0.5826149850043636,0.0,0.16063669004655054,0.0,0.0,0.0,0.06273468812942848,0.0
CFD,0.5855332863827345,0.5372977687337156,0.0,0.26834117822513737,0.19091401220112494,0.19012285006100602,0.28248047113441876,0.2554465495554702,0.2244225532827002,0.31014911126879796,0.20069007649405016,0.02185599419284346,0.35079914772295673,0.008590821628669863,0.09638097111345008,0.2790060532365286,2.6079219358208446e-05,0.0490690672858401,0.028242333576715233,0.20208146219038337
BX640584.2,0.0425595218302967,0.0,0.0,0.0,0.2890376755329738,0.31015376275025713,0.0,0.0,0.5506226707028499,0.5454945843857556,0.2035482223234109,0.07837040314341237,0.7401184489099252,0.00824392199740834,0.14932394805029917,0.0,0.0,0.0,0.0,0.0
SI:CH1073-418F12.2,0.0,0.0,0.0,0.00416515883111122,0.3086081652073168,0.24416426377443698,0.09425986401564711,0.0,0.5310849988636485,0.32423605107768116,0.11447859326318588,0.1552055084305779,0.7038766777788729,0.3466644509327205,0.13611758219149095,0.0,0.0,0.0,0.017534069899754996,0.0
SI:CH1073-159D7.7,0.0,0.04678210084138206,0.10468842821448791,0.012421909046091188,0.12249513899955204,0.24234113388173872,0.6019458114430907,0.0,0.9603965255585007,0.15907869624950147,0.7568228155390114,0.045554567091374766,0.33385307338469555,0.20381957889143526,0.14865635085511492,0.06232558190786172,0.1053989847766275,0.1903085394109138,0.3453277224239114,0.15325545424272555
DUT,0.0,0.0,0.20237952555528463,0.005519496453730777,0.36801257393437026,0.5047701892372003,0.5641501080813095,0.015851163349802026,0.6276597190458759,0.25519825221867715,0.15348624591512366,0.11608067070002946,0.4270825375573176,0.23419581435274212,0.044543406103563485,0.01741564755037798,0.0,0.0,0.353971629862739,0.0
ZNF981,0.07603301579707532,0.0,0.0,0.15178813837852,0.5422011715753894,0.3014985828048489,0.19660262066802492,0.0,0.7116165476743893,0.2159448505830729,0.4171806649891669,0.0,0.18483829769538015,0.0,0.13833059076430176,0.0,0.0,0.0,0.29024541126768966,0.0
SI:CH211-113A14.16,0.07686565893273069,0.0,0.013125414960466028,0.009799012818815907,0.23527793417701096,0.13493011370232233,0.706466250490538,0.0,0.9069256351547688,0.05233833469272864,0.4021675712489234,0.028931494172041824,0.5584479165149842,0.0941951607430221,0.1862637816001802,0.02246441379716901,0.003390692047144218,0.07075492674598696,0.31719254730095287,0.04994934538456088
SI:DKEY-6D5.4,0.0,0.0,0.3215846111554123,0.4489196834026583,0.302068213724138,0.17826418642810843,0.04906866880723666,0.0,0.718110052564282,0.13144610797293985,0.2308494146098685,0.12093834366958103,0.9620625218280354,0.032837097078296455,0.0,0.0,0.0,0.0,0.0,0.0
SI:DKEY-23A13.15,0.0,0.1708796885254733,0.0,0.10150423673227063,0.2863946965931772,0.5170167143503744,0.4272107321353753,0.015440639918732593,0.543853379088331,0.0,1.0264245724653271,0.22059693225689275,0.514259469901492,0.0,0.09670925019495537,0.17133408297115985,0.0,0.0,0.052158035252948994,0.0
ADGRE10,0.0,0.0,0.14988341274620964,0.0,0.41458465399231914,0.17157322772723757,0.12332524088458328,0.02452181772703119,0.4868132015533673,0.37694873204935686,0.2509195765863251,0.06083265499408437,0.7468389704591688,0.32885191415837545,0.5893485023802233,0.03075874945292984,0.0,0.0,0.012074455841312873,0.043135767292990665
CU655961.2,0.07325797251223878,0.0,0.09694356860090284,0.08631967014680228,0.4942977929827169,0.3054927359796402,0.40461147179464907,0.0,0.5042417891821439,0.10515850955501069,0.07090480534151986,0.0,0.1813525269929161,0.0,0.5773096133523993,0.018860699518787126,0.0,0.0,0.2983591744887281,0.0
SI:CH211-190K17.31,0.009496669530452482,0.0020960777363647678,0.0758187490713234,0.0709788008875811,0.574584660387493,0.28875616259440223,0.1625617020578195,0.005762865023009684,0.39887898118505377,0.4849462336986273,0.2448428485524005,0.13467092998655275,0.7307064643173047,0.10323600162887452,0.19900965087512992,0.0,0.0,0.03377356778374133,0.0,0.0
SI:DKEYP-3B12.8,0.0,0.0,0.010473219221878752,0.025479095452784255,0.15930412930933635,0.3173378404467231,0.40987052688871767,0.0,0.5757785641811713,0.06227631657612453,0.2953452059605278,0.04951554027495065,0.2655427338178447,0.0,0.20620136401023267,0.0,0.0,0.0,0.037941449517885965,0.0
FAM78BB,0.0702309714644231,0.0,0.0631296404407742,0.08576718938233102,0.396934051278758,0.24477277261956035,0.1983220903131058,0.0,0.2609742280054048,0.2510037105880759,0.23645175403545138,0.09802077011838925,1.032970156607361,0.1996828505825657,0.19879406802306956,0.0,0.0,0.0,0.0,0.0
CABZ01111915.1,0.06333103217779293,0.0,0.01266108147680866,0.056196709630688964,0.3379094323800648,0.0,0.2144565633610462,0.020597197698794947,0.5795103412771718,0.38620801520141046,0.06237594496756178,0.05698962438681124,0.6066331064429517,0.16955229603503513,0.16657137142730238,0.0,0.0,0.0,0.0,0.0
WDR21,0.0,0.0,0.0,0.0,0.4125373361181324,0.2831581842922074,0.037725589978959216,0.027069986473697582,0.7342790728397548,0.5182023400031444,0.369729636049469,0.12058965315804591,0.30130562925954457,0.0,0.2372235239824104,0.1470092166485948,0.0,0.0,0.0,0.0
SI:DKEY-95P16.2,0.3742737830017796,0.0,0.0032004646244406885,0.15640030402866556,0.35729143583101886,0.05433809648817342,0.496154194621302,0.0895964087158661,0.7563903613216589,0.2240108508022882,0.08469759199939236,0.043999331238365365,0.63865540619721,0.0,0.04250356874411926,0.0,0.0,0.0,0.0,0.005005353311001317
NCALDA,0.11441634775060963,0.0,0.14446561293474208,0.03715381263652767,0.5171209484501033,0.32389531297751917,0.0,0.06550219312656096,0.41643689227990927,0.3937455658012108,0.3505219799489876,0.051093580288231764,0.9668289392226265,0.0,0.15992055703387364,0.15921397381828348,0.010720654323991639,0.0,0.0,0.0
SI:DKEY-15H14.4,0.005066443815102069,0.0,0.009941997698360952,0.0,0.5232478323135862,0.2327063988145454,0.16681234189034683,0.0,0.22314706461488684,0.5022449476024613,0.3123136260938805,0.13613752398309317,0.883635521123685,0.18645302920120696,0.13442579533207724,0.0,0.0,0.0,0.0,0.043882966662601317
SI:CH211-117M22.2,0.0,0.0,0.23999804640481856,0.0,0.2168446567612244,0.3102625600452515,0.6661330090043183,0.019779450524661412,0.39295167294192995,0.04196426832090927,0.4957476373094904,0.0,0.5691337559051843,0.22445061358229115,0.23781079790992665,0.0,0.0,0.0,0.0,0.0
SI:DKEY-23A13.18,0.1412331708260665,0.5820391461816099,0.056779461007310815,0.11367941609973442,0.07799004236328388,0.21004666378511289,0.5554099266688677,0.0406937403208529,0.6751322286553909,0.13529555354824443,0.32796023960975274,0.03327701895862153,0.38147652796618736,0.11418565191086326,0.11776202380948653,0.144592380306,0.16147742853365207,0.27583978756681404,0.10653260568693954,0.13828461640562686
NDUFB4,0.01747842727047167,0.0,0.0,0.0,0.42052686428449404,0.0,0.30553519864018513,0.0,0.37262268047994174,0.2676016593531932,0.0,0.199613945566461,0.44619112865835664,0.0,0.2410952417054319,0.0,0.0,0.0,0.0,0.0
MCL1B,0.0,0.07366363685986457,0.48562533427454596,0.09578393343082663,0.6323929613276837,0.2705742258608531,0.18734972662665214,0.009139925242666127,0.25629605630563135,0.2100259639446959,0.39989207938992066,0.0,0.7507146861119572,0.28168038123306544,0.18899718997602194,0.0951842757069337,0.14733971014628547,0.0,0.0,0.05592092392580771
RPL6,0.17228616189768373,0.0,0.11508139363803249,0.16547860583505844,0.317138252804816,0.246481241145194,0.565012384947039,0.10531523863487512,0.5691724832013966,0.2799221459540576,0.07187877154719131,0.1441178797613302,0.7207494304349212,0.015119495794100778,0.040443304186343544,0.11069640633512216,0.03986621433240605,0.0,0.0,0.015397627267434358
PDIA3,0.01626390913043737,0.0,0.03389192639889318,0.21445650536180227,0.2649880426485413,0.44836267103686445,0.23989106473634791,0.01843063909220011,0.5329236993728577,0.23977909319805973,0.32964739538996707,0.20277774468538265,0.6188535568011827,0.0,0.2669667900212668,0.07077356992656986,0.0,0.0,0.2629403223397308,0.1444660522012789
SI:CH1073-190K2.1,0.0,0.0,0.04018271258436281,0.07256154660875141,0.6787876521158656,0.8051288078641934,0.250471886439407,0.0,0.30094375002230467,0.0,0.38867367226154764,0.1361533133671887,0.18412542623146214,0.0,0.0,0.0,0.0,0.0,0.2617249012026822,0.0
SI:CH1073-26E8.2,0.0,0.0,0.0,0.0,0.3611392018830281,0.2456047289678175,0.21722818873729552,0.0,0.3739273313678898,0.10331109122519619,0.2931113937248094,0.0,0.481971240443497,0.3264044296149475,0.18997442679433524,0.012151614560186135,0.0,0.0,0.0,0.0
HIST1H4D,0.0,0.0,0.0,0.0,0.0,0.24490000090094124,0.20922195814300817,0.0021436998065611553,0.5321239615778486,0.0,0.7398845929255162,0.0,0.3689688247840036,0.014324334488856715,0.20219541657152723,0.003953626906242105,0.0,0.0,0.056746736036118885,0.0
ZGC:165555,0.0,0.0,0.012554955571489335,0.0,0.0,0.1986577309243976,0.30402324794835545,0.0,0.5629424041315737,0.09765025928697106,0.9172877491517765,0.0,0.20710439101650563,0.0,0.0,0.10458342703230751,0.0,0.0,0.042982888407819136,0.0
FP016247.1,0.0,0.0,0.18833378271077864,0.046477036726653514,0.0851970265737546,0.35315856945025265,0.4619791885701057,0.0,0.36438777979560366,0.015918833032183506,0.3286328478949364,0.0,0.09815681549835051,0.34779266270079195,0.26124085632676364,0.0,0.0,0.0,0.07499629333988768,0.0
TADA1,0.07377470650826091,0.0,0.0,0.0,0.3032941310259687,0.31028670270161696,0.5993031354340247,0.0,0.5328684786184494,0.39288354602001624,0.3082044498145705,0.0360038834183016,0.3714411340031494,0.013963519049186439,0.26318378652414315,0.1378500254998534,0.0,0.0,0.01908001164005767,0.0
SI:DKEY-193H7.5,0.0,0.0,0.09908245936370642,0.0,0.2784067204742701,0.43338891148068603,0.09149046795979385,0.0,0.7525451559800072,0.3192083806737829,0.15708778865409864,0.03647042819666345,0.48045446513111795,0.0,0.2861369087869855,0.0,0.06952067909548351,0.08483213571148226,0.0,0.07105717427175444
SI:CH211-210C8.5,0.0,0.0,0.007204695054366703,0.11062892490556381,0.2228439111591451,0.0,0.0,0.0,0.7238891232561807,0.33904258626291334,0.0,0.022746791778757266,0.3329477148966611,0.0,0.4138520727627554,0.07715178106562005,0.0,0.0,0.0,0.0
SI:DKEYP-3B12.15,0.0,0.0,0.2041009611027098,0.0,0.496749579769888,0.013872948304533853,0.1869218461005185,0.0,0.016435202014656217,0.3885821810872162,0.37242456046111716,0.2364524346776921,0.3595276365320763,0.0,0.09863059087042023,0.0,0.0,0.0,0.3198695111176244,0.0
SI:DKEY-77P23.8,0.0,0.0,0.18336712372666672,0.0,0.4972485983776743,0.0,0.3654244211965052,0.0,0.0,0.388887992473429,0.35947186525428276,0.22000648598422473,0.3417881147709291,0.0,0.0902538328744559,0.0,0.0,0.0,0.3120942087395472,0.0
SI:DKEYP-3B12.13,0.0,0.0,0.19372974201025991,0.010016284548978373,0.4933428095090915,0.04238927287677203,0.23448276885388125,0.0,0.005040244569953134,0.3824399014043247,0.357699499442234,0.2274407352109134,0.3579747767441439,0.0,0.08967406227318506,0.0,0.0,0.0,0.3251695964077524,0.0
SUPT4H1,0.3232089826237879,0.0,0.1916234650660366,0.3287839835272366,0.49178518858968845,0.4905483884275216,0.37177836143949855,0.32985436745023206,0.23847288680277332,0.5156751599722679,0.0,0.15621821850654735,0.4320408077381874,0.0,0.14689570076441863,0.12173697759925702,0.0,0.0,0.027079657239775113,0.11222402044919598
TMED9,0.0,0.0,0.12439314280850994,0.06601855249488162,0.21211656325105838,0.4394370972239506,0.010745368209856228,0.043676081047505165,0.719593669924854,0.4373185071529443,0.004176453637487185,0.20095575119949532,0.38530628378636983,0.23110548919667073,0.3466145476800872,0.21495805173312715,0.0,0.0,0.03604153296620625,0.0
ZGC:92287,0.0,0.0,0.1885141974944055,0.0,0.2938912318893859,0.19337750238632292,0.27147000662282617,0.024479868147189006,0.6578771358964395,0.5482585571663391,0.1553280630294551,0.042131082126401626,0.5171522775556909,0.16395076484330443,0.05218985107441405,0.1346623875785236,0.0,0.0,0.027354632903966974,0.016152639144528715
SI:DKEYP-14F10.3,0.0,0.0,0.07357360183298091,0.0,0.24057321618287658,0.40482264955041647,0.0012556334577570496,0.0,0.677203194938541,0.24843375412116436,0.5482222197365602,0.2603066919366006,0.25912884901116506,0.0,0.17033410148981024,0.0,0.0,0.0,0.0,0.0
SI:DKEY-23A13.10,0.06938155626340733,0.12757662208999485,0.07872275588113432,0.11205788434942615,0.18683860565004895,0.28567441587150755,0.5373506773639759,0.09636012531122543,0.7670129283440918,0.30458944828571827,0.1363191890984072,0.024772688319719283,0.37174400562226506,0.31269687200795887,0.27049354007178444,0.14921559740107185,0.0,0.21986755681597636,0.0791542462645024,0.056858968349801725
CDKN1BB,0.17392913891536,0.0,0.23988862220495363,0.21799517464952395,0.4401638665429252,0.505706058775474,0.43028794164783046,0.19544933371559225,0.15061762622700153,0.0,0.2263473644785584,0.08462692769411848,0.8013658661627533,0.3042773447438926,0.14548333726067686,0.32027545789586476,0.0,0.0,0.0,0.0
SI:DKEY-53F14.4,0.2798008395932861,0.013837388915407292,0.055284783919142017,0.03316803014716905,0.22225573595007883,0.3612720508086719,0.3009697903675,0.06322279050469727,0.5795307652122961,0.13952631413931724,0.23836092942458967,0.17774323089325095,0.6704181448512742,0.0,0.09242085944177147,0.0,0.15360689226785618,0.0,0.0,0.0
MCC,0.057087289592887246,0.038785651875993025,0.2035007835698626,0.05199155417653741,0.36807922161595485,0.2467214341610102,0.06741169177271156,0.07533280761790803,0.6923410156215196,0.3099900466501555,0.1193883120897928,0.0792468702154053,0.644501895842159,0.3287948492597665,0.004906430481167341,0.13903119369016248,0.16640224794129804,0.10911183262601624,0.1331092522198405,0.0
BZW1A,0.19330553339313514,0.0,0.10479534573130396,0.1765040617070343,0.3566897245555519,0.2236260626772587,0.15333843752177567,0.19622917071796583,0.1435143534649521,0.3402888421707001,0.30111394300755456,0.11458677358981316,1.2016689667114568,0.16215460868044346,0.19086619265562518,0.125337845631669,0.021975103407213745,0.0,0.029469939616683382,0.0929285797178114
GDF3,0.2545492822814539,0.0,0.06225434329304659,0.009135711072133615,0.43109120544672064,0.12760267560214628,0.17046849812003254,0.21591918664420334,0.2589260387424788,0.37217680429910577,0.30222864864087706,0.17672635245684964,1.1466269548731614,0.19387983191136232,0.3721146473634517,0.21986352582664276,0.0,0.0,0.0,0.0
BIRC5B,0.0,0.0,0.18414966281918943,0.06004780976525711,0.5797801896965107,0.1891842896611663,0.06087860423276468,0.034686535041092766,0.0,0.36086308668347034,0.3320503691019147,0.2557810402591867,0.9546925070848855,0.0,0.2780768191098993,0.3922367392350118,0.0,0.0,0.0,0.0
CNIH4,0.0,0.0,0.06092231740177775,0.10366041392284943,0.42953710315800775,0.0,0.24301742221759748,0.002037872805833786,0.906926791886979,0.3643473414011349,0.0,0.19755104387146752,0.23818425476081254,0.0,0.1982131832339286,0.022111565163804043,0.0,0.0,0.013126425554802281,0.0
SI:DKEY-23A13.16,0.060591094511991295,0.6423285942795613,0.0,0.1978294039058019,0.09578392727786159,0.16926824646193095,0.3586274194319769,0.09677859255718849,0.7256655844905044,0.09099025740526798,0.3444099752956358,0.014468791248933327,0.26293818745323666,0.05406696937926375,0.10193841715184379,0.17335197321621643,0.12846432991601772,0.3660184038605865,0.3359229570593281,0.16665746446562518
KRT97,0.009273489258943429,0.0,1.259186531275353,0.0,0.042700176927494504,0.0,0.036777416086209165,0.0,0.5553932542020708,0.3443150424609128,0.0,0.20919385915184896,0.5623658052950097,0.4207538516266698,0.09462806708607908,0.11095492193990045,0.05721469383199429,0.0,0.2328215823505595,0.0
EIF3JA,0.08110713729090743,0.0,0.02723360980380458,0.17582306181610657,0.20758819598147504,0.298797961366314,0.57056659272696,0.08045880848945232,0.45592565315349065,0.36679233376525905,0.08041385229829058,0.08023384789858683,0.6032467350833634,0.16071914507176005,0.09081498109955846,0.27579972957446747,0.23322042768927728,0.0,0.0,0.17118820918560962
SI:DKEY-47K16.4,0.011820382747785518,0.0,0.0,0.008566086583653088,0.422535562607573,0.26793498972529683,0.23418865492739166,0.0,0.8946676812438256,0.5504533450450227,0.18126975942378865,0.0,0.04055590035460761,0.0,0.0,0.0003116407388638881,0.0,0.0,0.0,0.0
PTGFR,0.07643712867698602,0.5627313254820637,0.05309124724695849,0.05220425735760228,0.2443200121171025,0.1623620443760104,0.0,0.1616551058799916,0.5520656930293214,0.2619389925001371,0.1206360810651794,0.0,0.024935841341448925,0.31505359138491423,0.41908535156311616,0.2808851214880768,0.2669999333910724,0.010564858236370484,0.0041350431555308344,0.2597903346863495
TWF1,0.010916905345099946,0.0,0.13978406243042318,0.0,0.24400961353259584,0.35591715265916923,0.0,0.0,0.5475091019685849,0.22754356877818865,0.12572667608667323,0.10931585921957218,0.5003065007224614,0.0004708129872436006,0.25530125660604974,0.32229336578122664,0.0,0.0,0.0,0.0
ZNF1034,0.14344519722590604,0.0,0.0,0.0,0.11283914017571392,0.3654080234892185,0.0,0.0,0.5079916153681953,0.15897658474900658,0.33752091803067147,0.15559792565573177,0.35483093915341835,0.0,0.25083783174337876,0.026967323518209366,0.0,0.0,0.27163109177207717,0.0
SI:CH211-53F16.1,0.02239321730819226,0.0,0.0,0.0,0.29613323344238174,0.1565934759108765,0.26747090985555205,0.0,0.7254351989348397,0.22151850424072048,0.08223433111320762,0.015186805271950982,0.26266544368789774,0.0,0.3123214947504778,0.0,0.0,0.0,0.3004016668360304,0.0
PPP1CBL,0.15997137416736926,0.16391102016672637,0.26699489277809313,0.0,0.2340452199343144,0.43695982225749974,0.22539240394427898,0.10467916141935604,0.6030317336673223,0.23190510563234215,0.040247305285012,0.14201116251552903,0.45155384489036093,0.25744863100822374,0.007747005048736465,0.22251971902483741,0.0,0.03276658303426867,0.0,0.0
ZNF986,0.008839975932880783,0.0,0.0,0.0686678927197438,0.31951659364299145,0.2009586261373153,0.0,0.0,0.5400982671585629,0.42922244880921046,0.1053609983200588,0.05187034629722544,0.7868742169541928,0.09226642856987194,0.22631641834653435,0.17347570895244493,0.10787784771515206,0.0,0.0,0.0
SI:CH211-212K5.1,0.0,0.0,0.0916225595473434,0.0,0.3463637269010531,0.4264725470713618,0.0,0.032709977735856995,0.6993646891418545,0.4373458082826707,0.21583525102654363,0.0,0.21476263987620658,0.0,0.2348914759721402,0.0,0.0,0.0,0.0,0.0
POLE2,0.0,0.004089444465561296,0.09237008763038414,0.09581006854384103,0.31997848402711293,0.444758972710891,0.15476887859041932,0.13814838979376934,0.38062639773948803,0.25351184019617334,0.12877864948366635,0.01919641099357451,0.5420635893649761,0.3372489077944719,0.3412173777829646,0.08482833078788589,0.04697462601506727,0.0,0.0,0.0
ALAS1,0.30055142640906374,0.04797485212012709,0.5076090071298777,0.2229778726249087,0.307945841132519,0.18933344800237129,0.20893900151388398,0.2635153703193803,0.4711668915549798,0.24297795005282444,0.15519476956283268,0.13415758927034988,0.4406651596958605,0.26922042617685377,0.09461702798167901,0.1662902004572598,0.11326173193207113,0.1398241965171885,0.11218377483639011,0.0
SI:DKEY-54J5.2,0.0,0.0,0.0,0.02730254314772639,0.21774365248574218,0.2067459677664446,0.0,0.0,0.5059892389934091,0.3719032810796483,0.13327023902255244,0.0,0.7479274175586598,0.0,0.07844244396658466,0.0,0.0,0.05085062860493131,0.0,0.0
BX470200.3,0.14874583295862517,0.0,0.0,0.07981278946501127,0.3859771882111762,0.11274631973508299,0.16200499887026718,0.016155955886375726,0.5684571088011888,0.3378125806021732,0.22956257506289302,0.06697888148366564,0.4299473952065753,0.0,0.14492108331465164,0.0,0.0,0.0,0.0,0.0
ENSDART00000168735,0.11688106835467912,0.0,0.0,0.0,0.24031730316704505,0.2214121591123009,0.1799054814169598,0.0,0.29316530736488144,0.06877963746244457,0.023630453114292668,0.21814077777926702,0.4826054524682859,0.0,0.1372711879988734,0.025138166100907033,0.0,0.0,0.0,0.0
PIN1,0.11618091084170486,0.0,0.19774465840622102,0.0,0.2066239094768709,0.1483761661471816,0.49576842467517596,0.02192382181049562,0.5454107929142298,0.23329599367490197,0.11669269856039624,0.2839710054889036,0.32425178063548743,0.0,0.12644685465340863,0.0,0.0,0.0,0.4193509950904847,0.0
P4HB,0.1643251366168113,0.0,0.12219302153080043,0.0770938022559773,0.4891502547004882,0.26343177073996915,0.1987748687546868,0.11513805993127671,0.0808200282411512,0.30989939020060914,0.5376552788181342,0.14627684243849615,1.083655797089063,0.12423552270377172,0.1901960934927864,0.10444379435482183,0.04157644973355054,0.10160782091602055,0.03971225237453407,0.0
SDC3,0.33676746579665556,0.0,0.020007749530728043,0.2374223535165704,0.3026945552698808,0.31562581533601863,0.44944735464180247,0.07295082972969655,0.6612329384021084,0.1445138016336969,0.3578079848343547,0.0,0.18663633525213982,0.0017603979349853742,0.37634928309966925,0.06134372133528929,0.0,0.0,0.3436948477624991,0.0
SI:CH211-271G18.4,0.0,0.0,0.0,0.007122946738492417,0.4322144753837405,0.1659474803424648,0.118914159774758,0.005705798374253745,0.7569183458455613,0.5304283707717558,0.18870399722823014,0.0,0.41458012071318645,0.0,0.2934140840943481,0.011745130082351675,0.0,0.04724931547857583,0.0,0.0019936223432490325
SI:DKEY-23A13.4,0.0047587135476109274,0.0,0.06935371865356718,0.06910405359780437,0.23494743210275276,0.3346230357682824,0.7448689013698154,0.0,0.7854082869541716,0.18413525965478622,0.1359480600129316,0.02849732934783002,0.5564374776830652,0.13637240541319026,0.16135318551826874,0.0284593038278177,0.0025234010600948555,0.0,0.21806426388111305,0.0
ACTR3,0.22521091406784746,0.0,0.12266543035863828,0.05733327249979166,0.1599536012064531,0.1278437199302241,0.4066345703171224,0.0,0.6697012674799538,0.23032186804894286,0.33048813241272373,0.19830070902824204,0.35312003900303357,0.0,0.05524168524450363,0.0,0.13744702778285556,0.0,0.34496507059799925,0.0
TBC1D13,0.0,0.0,0.0,0.12656100668373216,0.471215734856205,0.19963042499687955,0.09045636578194449,0.0,0.6596971824538012,0.28997594872731625,0.0,0.0,0.5104625255593911,0.22375019858680475,0.12121016214085283,0.1456419747263951,0.0,0.0,0.0,0.0
SI:CH211-113A14.26,0.0485562193019191,0.0,0.0,0.0,0.10630769894409998,0.14765251046893674,0.2724724157433578,0.10526037095980685,0.5781870862200159,0.0,0.5793541750107004,0.1564823027529322,0.40103649677317965,0.0,0.0,0.2037231529540242,0.0,0.238149294514745,0.5931657263590513,0.119641417223027
PPIL1,0.1725592685308355,0.0,0.01911161606733332,0.2543962723469915,0.30865753564697634,0.2551632266340539,0.525248567587689,0.22770253067350812,0.4475654565409375,0.2581978365420449,0.09684009015016513,0.0,0.5403906663715742,0.17041260947745576,0.07756816788091596,0.1514705764888522,0.048704157208650435,0.0,0.41160254042508293,0.013471911472780122
PRPSAP1,0.03993202797786043,0.08924862616639016,0.26278952443768355,0.0,0.0,0.19462302930530198,0.372985727916342,0.05339472249682482,0.3438417970657463,0.35655511739136464,0.2091957299086787,0.2042317965092806,0.4519876176666965,0.0,0.13956139615254928,0.10109657765876359,0.08064963098506545,0.0,0.30200391176714236,0.0
