,0,1,2,3,4,5,6,7,8
EIF3JA,0.5928869288342024,0.08214479741638885,0.1393199771443991,0.2552894639803107,0.246105025088843,0.0,0.7629064164686564,0.24346653043975347,0.14572896856470924
SI:DKEY-47K16.4,0.6384315774376954,0.0,0.0,0.14553039784866317,0.056448977754156374,0.022614919697324362,0.33352518370814055,0.5417228045278443,0.007323885978296328
PTGFR,0.3409810375402543,0.4907123818872901,0.16711235216062575,0.1432616327928216,0.5712069453588803,0.3060162254964372,0.0,0.4368926328751662,0.0
TWF1,0.5819995145854944,0.0,0.12091974262155716,0.08396417282555836,0.364395508414478,0.0026583531881791524,0.41526070207086285,0.2505394099312588,0.14915088418934747
ZNF1034,0.4867566957924961,0.0,0.0,0.003680889740967355,0.1532959935450944,0.21380960854685105,0.4171704201036417,0.26028709189946186,0.2256792002831327
SI:CH211-53F16.1,0.5783846811546921,0.0,0.0,0.10739520354650768,0.056809496019850636,0.0,0.447258050725012,0.3947171309003776,0.12205389101836635
PPP1CBL,0.5682700734971926,0.1757480449858874,0.25613815595667616,0.0864409491004591,0.15144059396350723,0.09957305104205404,0.5914231105215267,0.33343775646136065,0.17066524858221357
ZNF986,0.8992276797900113,0.0,0.02539195296619561,0.19622889351760228,0.18061924614255034,0.0,0.3201816024478393,0.3004022090848231,0.1272331255042368
SI:CH211-212K5.1,0.7403204967486575,0.0,0.058989360941750134,0.0,0.024399103724378455,0.18980465674408445,0.3217103370533374,0.35887580336915537,0.0
POLE2,0.6992168656744562,0.0,0.10681182110713645,0.12102313452348505,0.22943667415377178,0.11752113353785502,0.5266258350563636,0.20439268539956368,0.0
ALAS1,0.5687038153904418,0.15092692320785694,0.5247032832940528,0.287845293208167,0.1336526477390331,0.14237345434169893,0.4220243683870513,0.5148730406751126,0.190598343548126
SI:DKEY-54J5.2,0.7739493752647492,0.0,0.0,0.14674715060817903,0.0,0.11328543703460062,0.2883780863693153,0.2714589800847465,0.07272523221879205
BX470200.3,0.7372051149520507,0.0,0.0,0.19060759510164077,0.0,0.022530045697541166,0.3011341120688266,0.40276173478976557,0.1388981359565153
ENSDART00000168735,0.5194150472259373,0.0,0.0,0.0,0.0,0.0,0.41619998667254593,0.14113985693897357,0.22474331637061726
PIN1,0.4806648862492371,0.0,0.21066845130438264,0.09145126182417566,0.0,0.0,0.6020539917475748,0.32064896929894554,0.3899256485848255
P4HB,0.9989412875327118,0.06829683134898465,0.07807532819644732,0.11683346454991729,0.15486498025035098,0.10885259191515992,0.6463008806475928,0.1452590598723351,0.155145484043719
SDC3,0.49879653520936695,0.0,0.028204378317145576,0.3017506034020152,0.28020267474637583,0.13913938587434105,0.6733176085776292,0.483774245088597,0.056355936891209435
SI:CH211-271G18.4,0.835648075310225,0.0,0.0,0.14066159761479213,0.09730471167822684,0.14876366583930956,0.2687578296201025,0.4475093370518688,0.04089885630149285
SI:DKEY-23A13.4,0.5367991053599698,0.0,0.09227715778704189,0.20963884594132948,0.03418130765159787,0.007194082237776229,1.0264620533972793,0.39701128493869586,0.11793593066176752
ACTR3,0.45092035458459234,0.0,0.16541631353777508,0.18907764289367865,0.049981549506688754,0.031156166987701704,0.6197190091091667,0.4477083447730473,0.32407447258858696
TBC1D13,0.7648803170166822,0.0,0.0,0.27424910796816826,0.08547278578117512,0.018232268716878823,0.3217756910272333,0.3684941362585289,0.0
SI:CH211-113A14.26,0.11844691515535889,0.0,0.0,0.16077876434194469,0.28942034425699237,0.37615135332005006,0.6164591220396922,0.490178324569233,0.28528308400099656
PPIL1,0.6079207879893652,0.08405399150538749,0.05214561259473002,0.29934445449629715,0.14437787156528253,0.0,0.7384691387167874,0.43759429929387317,0.052484145753597465
PRPSAP1,0.40551978389440735,0.08970119227167019,0.33801923343269247,0.019162421942745263,0.1266244541943502,0.03599946691454374,0.592983599199138,0.18320154215276954,0.2815591819816742
RRAGA,0.6241016480395952,0.0,0.0,0.13792267997221688,0.2024386731012071,0.14518995480416363,0.38520681421545605,0.07683979914374513,0.0677536079320629
RAP2C,0.5991511764265907,0.0,0.32156875290144704,0.13496425351426916,0.336617453206123,0.21091963493919672,0.4901690047647759,0.3944492643912474,0.1238616445834766
MYO3A,0.0,2.119349897328068,0.24710057671521538,0.15073055748748948,0.12860320466765598,0.3381362782652048,0.10681182406323314,0.16538915236530252,0.0
FUBP1,0.49705460380112565,1.060588366886428,0.1923092335226958,0.3794911071888151,0.14003867454523564,0.3291707489257856,0.13620365148610222,0.4717794063114769,0.18405495950318454
ZGC:174888,0.0,0.5249642205583042,0.0509757370824471,0.0,0.0,0.45778413443938804,0.0,0.0713891365861652,0.0654518157598546
SI:DKEY-108K21.23,0.03772167227620321,0.029658328156543873,0.0,0.031084656774397514,0.0,0.07037578781846256,0.14365833190418173,0.0,0.0
TIA1L,0.6419729505821343,0.6527263331671586,0.19204395016173148,0.2764925033236707,0.14632707795471717,0.26063076514038014,0.2532368893614818,0.33699389501317034,0.17783342742345826
ZGC:112977,0.2663544670835689,0.928443641491511,0.0385123960011287,0.36645382156656253,0.27084557085320976,0.3199970472660036,0.0,0.20993893076954873,0.0012899044284668199
PON1,0.0,1.334141926456918,0.27871325526360735,0.19241730400223797,0.4266768880933214,0.46109149020576706,0.4852285916542999,0.16607410327477157,0.0
SYNGAP1A,0.0,0.5998305800731646,0.29726087261253004,0.08600273792091241,0.014154049860604418,0.9578120905407483,0.0,0.0,0.11079125253324337
SI:CH211-196H16.12,0.17983138890288694,0.6899580142705714,0.06327316777139866,0.057521145328069234,0.0,0.2903932025121508,0.0,0.08668598308468034,0.10873888542784259
ZNF1066,0.6130626271252785,0.9025457608496051,0.00028172063960128004,0.15403298106244862,0.09044691641348007,0.08951247030990755,0.3110073943019863,0.44916082295976084,0.0
SMARCD3A,0.15895787413530021,0.7557393417487881,0.1743341209064822,0.0,0.0,0.48390039848621813,0.0,0.020850182584205443,0.3463061769465257
KLHL22,0.12126676509489598,1.359298663271828,0.14531888542543228,0.24865221195181536,0.10540939112265191,0.8465056503882415,0.219705142426735,0.2340469711636431,0.16347924825374557
ZNF1070,0.4850879014811697,0.7787449227529224,0.06727120035450777,0.23788927753508174,0.0,0.3176508234024432,0.20746564450979904,0.37153954098229386,0.0
ZGC:173702,0.6527336759843126,0.892864308555904,0.04323571391020445,0.3852358543378434,0.035837910372906685,0.10327831242536975,0.023508736582336393,0.4575698431601952,0.09789799623739803
DNTT,0.0355525719115667,0.0,0.027618259474937665,0.0,0.01763096387249165,0.0,0.0,0.04745115941554225,0.0
CHS1,0.0,0.6818914057765452,0.0,0.0,0.0,0.40162375755460156,0.0,0.0,0.0
H2AFVB,0.5722660819067261,0.6776231257337468,0.19808737315933342,0.24645960733376354,0.026601778637049243,0.1127854335170798,0.40134460548715273,0.5065495654799688,0.16268774438933847
SI:DKEYP-75B4.7,0.3323164173045193,0.8579181181778209,0.04578101969141668,0.15292437460384936,0.0,0.3597669487298037,0.15345086408884498,0.26808819948739887,0.0009191915356590669
HUWE1,0.199973661132343,1.4619079430114892,0.23406086225213782,0.3250013573720447,0.25666936211480673,0.43671662190888605,0.22544478320580758,0.5123584331770735,0.22504763433283864
CYR61L2,0.3372349578046605,1.2695056158349762,0.2627213854170896,0.14618761022551702,0.15402013092485456,0.7178545515567608,0.21798352178456237,0.15888915167804735,0.17509289498659278
BX927287.1,0.0,0.7936590704243673,0.0,0.014885499017689815,0.042418919812450634,0.16625801247486222,0.0,0.0,0.03535428517731413
NEU3.3,0.41119486504634833,0.7336543288517046,0.28681622368774673,0.1798381258700068,0.09926575563259923,0.3033308132945922,0.48003144845706475,0.17255245179406553,0.16546976267583155
ZGC:173587,0.10461292804900912,1.7638737216909266,0.15485858795742843,0.4058558578741813,0.24463231293285626,0.34092710266976634,0.3548657768977848,0.5515548568506683,0.10582637095322689
CPE,0.25366630951155694,1.303446056753736,0.12053980381851342,0.28717980263850185,0.0,0.9724185152559618,0.15984920244713757,0.3399231195391343,0.10876357994231646
UCP3,0.0,0.7944039620078851,0.0,0.021947450550419797,0.0,0.0,0.0,0.0,0.0
GPRC5BB,0.08758747575025803,1.626998224715633,0.29610579615278515,0.23568444753904988,0.026215201947151434,0.280836034994634,0.0,0.030816448014769758,0.02082147196531906
SI:CH211-168H21.2,0.19135140725477012,1.139238961852629,0.3217034224919823,0.2218971878341972,0.2149455297001748,0.2727199050108757,0.73058500415376,0.17686034623594138,0.056505571486590946
NRXN1B,0.0,1.3517972705204395,0.23268168502813022,0.12305017359573486,0.04853195358967384,1.0040437561281153,0.062414698553426164,0.18050187343184557,0.0
DDC,0.21632753334909846,1.1536884702513173,0.28233745085447004,0.16904597525106288,0.3442915211960716,0.24799374197023094,0.7023034956750884,0.21592258927715866,0.0
CR318603.2,0.0,1.1222434066453266,0.0,0.17700920395336817,0.017733922951773548,0.2684150860118969,0.02061727254207018,0.0,0.09710263717227373
SI:DKEYP-44B5.5,0.3918946042385483,0.8707512659620246,0.049010959448915946,0.2801857699955689,0.10639251006610924,0.1468615242945175,0.06831571612416153,0.47369411518601184,0.0
MKI67,0.4354681382507396,1.0907778768304592,0.045915696196241904,0.22995530335830103,0.1919944537792763,0.36589031893827906,0.4478004169823279,0.29903766892847006,0.1261072934424049
SI:DKEYP-79B7.4,0.0,1.1484566837560533,0.011059661790324238,0.1914354359723908,0.2704493657831537,0.5010104738827229,0.032836926199156666,0.09997574620076868,0.0
CHD7,0.3354751346012989,1.1672669163139928,0.17002954788773425,0.28211492519805775,0.130198661552393,0.3672441312899335,0.4282846848885252,0.4369974059219742,0.21651402127576172
FNIP1,0.0,1.793504257725129,0.06410439789071612,0.23605907592553468,0.20058502899062755,0.2198212822620584,0.0,0.030758606324135865,0.19860535385814415
NME2A,0.06991068614031416,1.6409291079878956,0.24002160112202642,0.15703800468024687,0.2484912479848007,0.41904071170204976,0.2221886302454238,0.0,0.0482074474899033
ARL16,0.0342524443822443,0.908319938169314,0.03934874476433122,0.17239139315888116,0.17028279658165535,0.17551317569589925,0.07793368976758507,0.020408462899004668,0.09765733094258679
SCARNA6,0.23279242299744987,1.0456982691222372,0.11698205825370404,0.26966818950899607,0.16772541127163715,0.3634605987697775,0.0,0.3844390944195379,0.025520690873251973
SI:CH211-241E1.5,0.002398726607836644,1.2150219606765782,0.0,0.12733199846863924,0.180532196124772,0.20951970419328445,0.04182478095199789,0.0,0.0
SI:DKEY-16P19.1,0.43559736291488366,1.024341510350873,0.0,0.31890303740560105,0.09452845611243241,0.30702197077137405,0.0,0.3048216233420741,0.1433769430633931
SI:CH211-103E16.4,0.21885970209472705,0.9840855690559127,0.062459240873575815,0.09077019635517554,0.0,0.670370564703687,0.4226101979604858,0.0,0.054573515984221554
SI:CH73-195I19.3,0.0,2.0901841767891027,0.02765446688493966,0.301481935621105,0.18867101655769583,0.2566624212501654,0.21025850732451395,0.027531605018919797,0.016511077802641924
ENSDART00000138896,0.0,0.7904092465665394,0.0,0.02811092742095038,0.002668248768637437,0.0,0.0,0.0,0.0
COPZ2,0.1516622906687045,0.9848430572978414,0.24458813799213738,0.23102767061968504,0.4054293630154585,0.49065734401537264,0.13878280678940128,0.036425346200315296,0.11412676362586084
RAPGEF6,0.03858354661651499,2.1703301971233167,0.17852682734916497,0.13436049777551376,0.31863039214691874,0.39410443304764126,0.16796819625587606,0.13452435370052437,0.044951725422645375
ZNF1057,0.16038104993654057,1.1738225195638439,0.0,0.29731469792084086,0.037273757455259224,0.271318469474931,0.014261394739466674,0.47655183343910235,0.16587119922109245
ZGC:171775,0.0699178690581814,1.904733578249156,0.06834450186432903,0.25521154467114393,0.26641153329424994,0.3529209527831577,0.5651638421180104,0.19219775392313612,0.013695041605551433
CABZ01001464.1,0.1271756415593799,1.3328505275761744,0.0,0.09057989114842768,0.10638621096766772,0.05138305792181151,0.036182854543136495,0.019128653758280777,0.0
TOP1,0.15549224019598254,1.8439284515580272,0.3204330744516814,0.2689630614796653,0.4307100649463038,0.29101674701580915,0.4660681696340113,0.21119056845451853,0.08688339673818206
ZNF1080,0.07935058900249362,1.1636027994313904,0.0,0.004086087011655589,0.05316572148218401,0.32546184641770015,0.0,0.014377613564300146,0.0
ZNF1068,0.05348665106514402,1.1959253580877798,0.0,0.17159816600058383,0.0,0.2147748936129429,0.0,0.17003796284962017,0.0
ANO9A,0.0,2.040107205074486,0.019965569264505732,0.3157943775751879,0.15551245802209834,0.5959897766583434,0.2987477226804217,0.4479272274586298,0.19583667831086554
CABZ01084942.1,0.22722678018166442,2.150709033538032,0.27643955241019275,0.33408754433305704,0.267785366793849,0.31797087508045985,0.5494637288269443,0.19651479029833924,0.0
CR759907.1,0.0,1.077355643222739,0.0,0.07211713804672246,0.15282724560355174,0.10233666031841247,0.0,0.043618027627948,0.0
HNRNPA0B,0.28527835106391225,1.7679984573039431,0.16739941317333398,0.42340315955649765,0.05866550853966755,0.34368991063092386,0.11522575446407016,0.509413888329117,0.23150284800666143
AGRP2,0.10968644481500711,2.2078824409931896,0.2573630979240288,0.23495326362226326,0.22805655629717791,0.34767747749547523,0.5677029610996596,0.23621770688550198,0.16721085147761508
DIABLOA,0.15764159687045667,1.8116659232035335,0.234687036676276,0.35086688608139927,0.2767742046887435,0.30134939535926486,0.2630853774801681,0.20744387034366346,0.17379452655574865
LYRM1,0.057543480503451414,2.5613255661814875,0.31701644137004525,0.45167254333906764,0.32840158837619216,0.3782718535907437,0.3984796686191982,0.20445658963773078,0.16761345624637647
AGRP,0.0,0.789859618422782,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KRT4,0.2998713193768088,0.44579242568738175,1.4490972000170226,0.12148579058045426,0.0,0.17276458827297306,0.1756471119894847,0.40544008495384004,0.3170887567968437
KRT92,0.09005036006818935,0.4486732031576368,1.4108095366751816,0.15109474239308315,0.1063686970687003,0.0,0.20070928970985155,0.4705809968122127,0.32555670138188525
KRT5,0.2659864897034044,0.4558132524285619,1.3674127990832983,0.2008809563510124,0.0,0.18282107441059758,0.17698888064137974,0.3107909288691152,0.3308835364474853
CLDNE,0.30113408667176644,0.6157669704929742,1.367608617407013,0.15926266933063157,0.0,0.08574424947899127,0.2723029151142575,0.25313132215864925,0.1641101397469081
KRT8,0.20881198538842322,0.49548775933012373,1.324846563666042,0.16053026578930174,0.030656543772107067,0.18711708247169154,0.2741436837774588,0.25853687003568665,0.3165390269085867
KRT18,0.25915901488630044,0.4048828290308979,1.423693440387081,0.16177028384988829,0.11127331564879162,0.07598054458556075,0.3938015520319156,0.29158293374321403,0.20753274929866958
SI:CH211-125O16.4,0.026671624483605227,0.6248074562995826,1.3372345443454192,0.1614631636603304,0.18030254885410255,0.2598381997453326,0.3040434702705566,0.14535323264176953,0.3697751130550746
GRHL3,0.0,0.3375721869571234,1.189253783411272,0.05303716159295798,0.16764200610586175,0.5142936654794638,0.26749495439261456,0.06155388368222804,0.1640738990552013
EVPLA,0.0,0.43205118833246375,1.2358874378446139,0.03764922470153773,0.13554615526523098,0.36524393152918516,0.12809412765301745,0.11429177673563652,0.0
FA2H,0.0,0.3274921337478897,1.2368303751097962,0.1441649661043716,0.07206927361589707,0.2997718665701368,0.13876567666487724,0.061368025520474226,0.05060323137134973
CYT1L,0.0,0.5832013460497372,1.1612064168691194,0.21295386803396688,0.002887954780494485,0.0,0.0,0.2904671178579158,0.01204409605136165
MID1IP1A,0.3434982351866979,0.3673206879364585,1.3626842972024522,0.1307758630643321,0.0,0.0021742638987256235,0.4664352327801165,0.14802010734183702,0.34762505878827604
ZNF185,0.11360307991637529,0.2481620673834924,1.2938921104725531,0.1641941271659359,0.06193413156674959,0.2553721819786639,0.0,0.01289295980148919,0.16465221555643872
LYE,0.4501905962304818,0.49536896494836347,1.3953152704915628,0.10628135222128701,0.0,0.02653648058325095,0.4685186244081202,0.060507876312442296,0.19620192221240493
CLDNF,0.026470061308514873,0.1269889642413314,1.0980838539744722,0.0,0.017135430422512726,0.15736864860004068,0.06126020073022535,0.11167763764556478,0.08754689221735466
ZGC:193505,0.2848153870317062,0.5249531671404524,1.264385641319435,0.04900828032355401,0.03700301159659418,0.0,0.5246007489020978,0.2011069671041389,0.11355556014269834
CEBPB,0.16531093556164136,0.4455697777424694,1.336625183467347,0.005720265612871413,0.20199262407504726,0.17415656811422145,0.34749200787232276,0.1939335974344453,0.1253086326327943
FTR83,0.28359571734489725,0.462573724209483,1.252245413876183,0.00129470665183395,0.0,0.09088572112183092,0.30079545919453204,0.23161149635037784,0.015706800568415082
KRT96,0.0,0.9373617015824431,0.8368156407222374,0.24432768014740536,0.0,0.0,0.1769658652706097,0.20537915220129133,0.006217062904471617
SVOPL,0.1811227766384684,0.2399202731205775,1.0845693184338399,0.020569657716590948,0.15569029728255473,0.21225878990574149,0.12017564865286182,0.07886828364662367,0.36201210465643036
ARID3A,0.1956844670176574,0.4251662707687635,0.39368349160738125,0.32033186341473097,0.161353014122392,0.7924009094752218,0.3048328335357591,0.37156181366614827,0.08501480614071044
CLDN23,0.25334028748000775,0.22130422771932873,1.2771511093967651,0.06139496433998517,0.13985654831392688,0.16630582483710404,0.12226392680304385,0.09307729929929634,0.10413304483267091
CLDNB,0.2788057042925047,0.20444218024964328,1.1831811169660753,0.0,0.02902753373166352,0.12685557442830372,0.21414666208307062,0.0,0.22878827105267405
