,0,1,2,3,4,5,6,7,8,9
MYO3A,0.0,2.1388859463662078,0.27063770488418837,0.12766564209984158,0.07824564931891337,0.2918362860761143,0.15382106168415696,0.22134404749778996,0.0715758319230015,0.0478900782966671
FUBP1,0.49473526244094906,1.0786205832424607,0.19962793361176626,0.35756009607286354,0.06896094721403619,0.3057197149537407,0.14181000586800124,0.3447904947645604,0.38645493465738096,0.17851367276555785
ZGC:174888,0.0,0.49807624893783514,0.0406915670696056,0.0,0.03332830383648407,0.502262655702543,0.0,0.0,0.07887523083747416,0.03001266754850303
SI:DKEY-108K21.23,0.026548831615832737,0.029266266902348473,0.0,0.02726816984648838,0.0,0.04277807726152852,0.136938043018502,0.0816047061574749,0.0,0.004870765867974685
TIA1L,0.6343596007369036,0.6587708874217499,0.19305705552584213,0.26877101235745704,0.10677507198302086,0.23970108888402547,0.24997351689021344,0.26847088003718855,0.30879937976906446,0.177120454197817
ZGC:112977,0.2518750639189167,0.9126600649861506,0.03412431171479267,0.3687961721206633,0.28085410624965473,0.33128788560657396,0.0,0.1860837415127144,0.15645117741660222,0.0
PON1,0.0,1.3358106900647322,0.28071806938478083,0.18830980018585558,0.3721832494583242,0.4033485163024415,0.4902237053895475,0.32345295981983263,0.12690762395883895,0.0041766344625324935
SYNGAP1A,0.0,0.5535304909924889,0.2808479413634566,0.09934007652454642,0.05421506622846472,0.9676413263428155,0.0,0.08134637321991366,0.0,0.11686634722629104
SI:CH211-196H16.12,0.18947696591878097,0.6786293621662304,0.05923094101527688,0.06199138240160169,0.0,0.32264574221100867,0.0,0.06348522783452938,0.0456663636884877,0.12088926973320083
ZNF1066,0.5992648013070867,0.9280034654351133,0.015325136704667203,0.13575080371676315,0.0,0.05828080368274855,0.3042988701269837,0.3757645881518841,0.3574462756524585,0.0
SMARCD3A,0.15389180518829915,0.7407232802236803,0.18566316891931492,0.0,0.0,0.47523770244424224,0.0,0.09631645843708325,0.03407926967964,0.34835153140472347
KLHL22,0.11539042415544055,1.333334554399262,0.14462494003791065,0.2480942457806784,0.1187532688810971,0.8396719298976835,0.24327435688698054,0.20157315809689352,0.1908370201899022,0.15428611308870016
ZNF1070,0.47192927328198575,0.7717634587844192,0.059999618421201065,0.23587922353035318,0.018911997064059046,0.30871204958464354,0.21079792578266252,0.1617917361884192,0.3462583022868992,0.0
ZGC:173702,0.6432990640347699,0.9037568844902872,0.03485364864854472,0.36735028577767387,0.023324700255652114,0.09729245508224117,0.0174401813783901,0.21089959655128324,0.43141144480374183,0.08429459772839236
DNTT,0.03426146493921652,0.0,0.02367498170401913,0.0,0.02450914415943073,0.0,0.0,0.004134420197936604,0.04857021116244433,0.0
CHS1,0.0,0.6638687567259707,0.0,0.0,0.0,0.43712448415293376,0.0,0.0,0.0,0.0
H2AFVB,0.5498822923711391,0.6869533310824187,0.20193699307714535,0.23203285540494492,0.0,0.10045857135562035,0.3713310686589856,0.29727568146829697,0.48959666613775,0.149384091232259
SI:DKEYP-75B4.7,0.32448544498913223,0.8442136302270865,0.03659484518485698,0.15409156784733333,0.0,0.38563809144714606,0.1672415021613062,0.09426811738866836,0.2537122960886509,0.0
HUWE1,0.188146822381743,1.441132268572,0.20704935175906133,0.3186299746354367,0.30585291361683964,0.4782786861293101,0.2113713788985044,0.1582548327465311,0.5469284744690024,0.14983782702609164
CYR61L2,0.33566190920846123,1.2532102817288204,0.2691318606597057,0.14519295616602984,0.14698291960190582,0.6981701968108336,0.24540483167570143,0.22420372506478972,0.1081262417407623,0.18414203173501428
BX927287.1,0.0,0.8030872508286667,0.0,0.00689563423574177,0.0,0.1496916452969689,0.0,0.08943716010217385,0.0,0.05044186877637731
NEU3.3,0.40773084845606805,0.7434260186548731,0.30241928692607467,0.17424310921863898,0.04056355651588972,0.25142522349177726,0.48224908998401694,0.26080170019456533,0.1567658527963609,0.18644572216654773
ZGC:173587,0.09855194439540717,1.7510776757258153,0.1337703843402084,0.39674680741276497,0.2835302404165516,0.3736613777277381,0.34607291128398443,0.14887430519838787,0.580059709654767,0.0375859374487906
CPE,0.25341458173880194,1.2714535183096036,0.11043297772226747,0.28686755563898886,0.0,1.004968567634231,0.18152427178935904,0.1971031566214976,0.2823140140000106,0.08131692347246941
UCP3,0.0,0.7997013852650597,0.0,0.025763241044994823,0.0,0.0,0.0,0.0,0.0,0.0
GPRC5BB,0.08323452376003455,1.6370996496188157,0.3158003797231562,0.21778918259998334,0.0,0.24499159048539576,0.033287543677492565,0.12579377130513508,0.0,0.055868299630532345
SI:CH211-168H21.2,0.16004160784691496,1.1485095363092197,0.35227524811392097,0.2173937445661121,0.1504143705771109,0.20475388013388007,0.7410531512633522,0.33727749009050595,0.14745698709972643,0.08726368473643535
NRXN1B,0.0,1.303194447309151,0.20776560194747037,0.13077465381767447,0.12388547767906719,1.0362263367283766,0.09077618900548234,0.05533037780667098,0.15394316347853595,0.0
DDC,0.17955668092459867,1.1522640805877375,0.2956245412068578,0.16782946409048324,0.30373550191892895,0.20241517160052425,0.6971426311358322,0.31389011584338194,0.21909459157279404,0.023723478315869184
CR318603.2,0.0,1.121275883719518,0.0,0.17093594593500708,0.04302053603358771,0.24195645687067138,0.0717658250968607,0.0,0.0,0.1109408290897161
SI:DKEYP-44B5.5,0.38368298529593736,0.8808371005160333,0.037971025953380394,0.2658223633054136,0.08605205341178296,0.14133247547173353,0.061545373712018486,0.18495123899919433,0.45166101376649453,0.0
MKI67,0.42093807403426664,1.0959228267191843,0.058802814617984256,0.2220842962908756,0.13401660799413037,0.3331552071687935,0.457780371324029,0.31385368318941465,0.2539130310785523,0.13120419541803638
SI:DKEYP-79B7.4,0.0,1.1280061553510345,0.0,0.19111218803578198,0.28500586217200113,0.4984582958508444,0.048914887328696,0.13060209874481815,0.07015390863721002,0.0
CHD7,0.31756864312253086,1.1534628228933896,0.1611589871400548,0.2782301179843717,0.14396137701759845,0.382933445541651,0.4135859161315016,0.2070862101723455,0.4585816918186253,0.17924960287662411
FNIP1,0.0,1.7728917622083644,0.06175340209447043,0.23957031469554116,0.2676856306241637,0.25445349559553443,0.0,0.0,0.06319975166252628,0.1694628732246364
NME2A,0.05440698643338466,1.6453369059360996,0.2510508654205909,0.14710558932416828,0.2113806679470967,0.35508805858905945,0.2596812717019237,0.1932607404403241,0.0,0.1047827179811555
ARL16,0.032036070132290526,0.9319795104286343,0.05374126412150026,0.15777206257069742,0.10198640519082543,0.10623849450736383,0.102274946600682,0.18083717991734444,0.0,0.1363878089849582
SCARNA6,0.24219926624140167,1.0704994841359818,0.1294227046103143,0.2497035440006848,0.07576396622064882,0.32863433185694896,0.0,0.3711697148331586,0.21689030067431683,0.07625408834407464
SI:CH211-241E1.5,0.0042266403029326185,1.2337242741425936,0.0,0.11103449228765327,0.11588480335847896,0.1616551523495547,0.06920582753203487,0.1508209001237302,0.0,0.0
SI:DKEY-16P19.1,0.423429160556616,1.0156681069177238,0.0,0.3089053789924999,0.09542302481261265,0.3190125445718333,0.00041098583418308155,0.18297624622741798,0.27366542115838133,0.13250355902224145
SI:CH211-103E16.4,0.22813812415048945,0.952758457030945,0.06414758724619264,0.11017737725445448,0.0,0.6920241634104743,0.4637094110592325,0.0,0.0197235325753438,0.04816481342633619
SI:CH73-195I19.3,0.0,2.079004588589531,0.0330434053077013,0.30086485754643316,0.2253653246743689,0.25524686410933783,0.24796341008858755,0.014695685036103136,0.04929591377993916,0.008101676856637673
ENSDART00000138896,0.0,0.7899630875532998,0.0,0.029433667973630832,0.026014167414768554,0.0,0.0,0.0,0.0,0.0
COPZ2,0.1329401788077739,0.9695680423911104,0.2506414900695016,0.23060077151222186,0.3899479208172209,0.46623755999537053,0.1563692836297049,0.23542471162261192,0.0035160658552660035,0.12288404000918532
RAPGEF6,0.0377213491133994,2.1738929693766127,0.18406905209920213,0.12522476183261186,0.29888452571382124,0.37071618149939195,0.21446295130605508,0.15772592863095916,0.1078333858246479,0.052611722863829966
ZNF1057,0.18642112612269754,1.1988613524010665,0.0,0.27110984915244146,0.0,0.2534126235771852,0.03598952257430796,0.18716031972341268,0.3913267412844615,0.14222162180066059
ZGC:171775,0.039176537255457625,1.8964296320914418,0.08138064297001317,0.2507047219963019,0.26255758046666483,0.3160383064271695,0.5813217078177301,0.2270368441330383,0.1996258225476794,0.03269598712186592
CABZ01001464.1,0.13598029408936582,1.3381836000562963,0.0,0.08101875725198558,0.09928713884767766,0.054471380490060096,0.06657608379810379,0.016262592708275028,0.021638870470952323,0.0
TOP1,0.13771745184047246,1.8470760209930643,0.3271835080394472,0.2603090212599777,0.39033958569169336,0.26973737428379246,0.48220807642662944,0.275905201450128,0.19684008578660112,0.09726349551409741
ZNF1080,0.0804895772010722,1.149069628559985,0.0,0.006051804221358437,0.061078170127443425,0.34497513643415906,0.0,0.0536545747596218,0.003663766978607007,0.0
ZNF1068,0.057930032241246154,1.1982362532839659,0.0,0.16531748499167492,0.0,0.2165186338915162,0.0,0.10507829497540683,0.11900139760300622,0.0
ANO9A,0.0,2.0184191274631256,0.005621856886228374,0.30921871354524244,0.19884887096065065,0.6225702691731173,0.3060143001883872,0.1338159138366514,0.4605371072344476,0.14295669026246918
CABZ01084942.1,0.21637146048095926,2.1723692391478147,0.3072667697216837,0.31768716672629443,0.17935732905239532,0.25576533724816125,0.5882395553218924,0.3369792122914977,0.13544802564047898,0.02444126089643796
CR759907.1,0.0,1.0704375601002487,0.0,0.07327321642281229,0.16072568395013942,0.13122025565005732,0.0,0.0225411782619899,0.03658262587660042,0.0
HNRNPA0B,0.2932752033099707,1.7669794587168077,0.1515703801423739,0.4071311161414983,0.08548489343303045,0.37108187955374006,0.12913289051798263,0.1111141993350827,0.5086414120381993,0.18989370119906282
AGRP2,0.09640536645139229,2.21275316969765,0.2712742196207879,0.22332657458711083,0.20011058570686993,0.3215273670236868,0.5895651624546886,0.2217844713131031,0.2521327769198052,0.16235594455900684
DIABLOA,0.14964233660711151,1.8012912541410755,0.23024154740235214,0.3427165495117162,0.30271483891707374,0.3057029444912871,0.2807837882273856,0.12568853668564556,0.231201204063543,0.1576378170251613
LYRM1,0.04758186138798752,2.5527352281638223,0.3227351692727398,0.44086317953660337,0.3428361919303723,0.3806590202779313,0.43088856851854146,0.1688744289555591,0.2129058676479293,0.15527183868240732
AGRP,0.0,0.7966218771208605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KRT4,0.30431486541864294,0.4370204452694774,1.4162896366639566,0.11617252327594882,0.04860652282134551,0.22313341676649032,0.151507740248307,0.0071794024040351834,0.510335274174894,0.25642762701793076
KRT92,0.0891034242815261,0.4519684316125054,1.370916989103321,0.14062604572184403,0.17597637843237007,0.0,0.1676072341577489,0.0,0.6182800474869755,0.2602395382849792
KRT5,0.2803612831772254,0.4616236275108087,1.3478858870146695,0.19082206297104856,0.0,0.206907411290277,0.1731441399230988,0.041132093218650766,0.3767657851904703,0.3064837278556774
CLDNE,0.2861560346436471,0.5988555646725664,1.3474470831882643,0.15896788500064704,0.0645372061960842,0.12648649108662258,0.2487674167376988,0.0,0.3654796087605515,0.13311865699711575
KRT8,0.19745430811681486,0.47730348200393186,1.3026812014067028,0.1591930834658047,0.09273330305875817,0.22618327189001045,0.2449240792372456,0.019343919493335433,0.374644569316998,0.27475418230902837
KRT18,0.244645827930669,0.40593320217062867,1.4096033621102617,0.1543132200005578,0.12619205259857433,0.07599771906089121,0.3639606660716567,0.11657324129094576,0.3829139733509707,0.19789374322586947
SI:CH211-125O16.4,0.010860993866945112,0.6146857620143774,1.3310739288900917,0.15947950939676092,0.2046737637675266,0.26876649855517015,0.29445044138791565,0.10455848473010974,0.21065818295253938,0.3680506315931107
