,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
SI:CH211-195B11.4,0.3491210615800852,0.0,0.13155408908284152,0.02996916209035965,0.09774634749906427,0.21081464238015177,0.204468968794813,0.0,0.19855845214253198,0.13774315736197992,0.14109995313614393,0.055275623218550056,0.8834170234825778,0.18189920826352066,0.0,0.0,0.0,0.0,0.6806858592383741,0.0
SI:DKEY-261M9.17,0.0,0.0,0.12511777919797185,0.0,0.09230604943344607,0.0,0.4851627344750886,0.0,0.0,0.0,1.4438204898845177,0.05159237496298434,0.640082287284782,0.200866327955701,0.0,0.0,0.0,0.0,0.5318522632897651,0.0
CR450785.2,0.4804924167837531,0.0,0.041772301256766904,0.0,0.2845564910781498,0.1979592707601664,0.20879062690345346,0.0,0.0,0.0,0.39362279153164076,0.0013892296476819147,0.7881907176958799,0.0,0.12891254765713525,0.0,0.0,0.0,0.43929602359849146,0.0
CFD,0.32161382940705985,0.6717177317810852,0.0,0.22367414129176139,0.11972946773263136,0.2453399991011376,0.2702919030051826,0.0,0.4736741538272303,0.0828304786316413,0.22581651048932616,0.027688542153572283,0.5212406393427655,0.0024453765099744034,0.12156047028372313,0.24852430493480862,0.04251223662479875,0.0448637826447603,0.15710584654010637,0.11582923224469452
BX640584.2,0.46390811265362825,0.0,0.0,0.0,0.021397589258645072,0.40170884461300316,0.0,0.0,0.03982126790430602,0.0,0.21612835866515057,0.07692343182624342,0.9214273913937648,0.00653716181351369,0.14481346698794134,0.013301616689656395,0.0,0.0,0.35762968905052206,0.0
SI:CH1073-418F12.2,0.24377128728873432,0.0,0.0,0.0,0.008656750131624792,0.304478261775464,0.0364782516960517,0.0,0.0,0.16632719072475682,0.13863692241401968,0.14430052129733567,0.8369252638451536,0.3469944533285825,0.13007743253066642,0.0,0.0,0.0,0.446332434421136,0.0
SI:CH1073-159D7.7,0.12825981990370486,0.04247329625545633,0.12875259740381834,0.04056965978051595,0.0770727558871669,0.20492164599708085,0.5849604545785141,0.06950550896246624,0.0,0.0077295081209829575,0.7310800806804735,0.012671799426745976,0.42766105607754534,0.19973633164753923,0.1285280485201027,0.08152048816998676,0.22730745018543325,0.127525628692033,1.0330346687964655,0.06764994511055346
DUT,0.2130216744899598,0.0,0.15232934523915231,0.04139643919979534,0.20021264926796287,0.49832178020499224,0.57008326413356,0.0,0.03187596867824297,0.1900917594456299,0.14996724484853574,0.09881998842681278,0.5628075408640124,0.23638650258924276,0.03182863661268368,0.023651857929752402,0.0,0.0,0.6456647239273339,0.0
ZNF981,0.17233544008435367,0.0,0.0,0.2141425827751263,0.41505511001656215,0.3239443151059508,0.16155063937654798,0.0,0.23726772480755534,0.07424236936253888,0.43909600033296126,0.0,0.4325858416899773,0.0,0.07867497202725941,0.0,0.0,0.0,0.5267658472925192,0.0
SI:CH211-113A14.16,0.0,0.0,0.013508736321952514,0.03411464094717275,0.053011184146849896,0.1499228740691941,0.675948793594815,0.01955909006648891,0.07759372548668658,0.038283672635166084,0.3866331758131418,0.009511297726090146,0.7238330541083066,0.0892176361124619,0.17784026808265688,0.03356395309380119,0.09252551842072433,0.013763305466850203,0.8887226143375374,0.07305768468210451
SI:DKEY-6D5.4,0.033439317220176984,0.0,0.36593023721319556,0.47114846314073866,0.0,0.27494496596899626,0.025194235928176777,0.0,0.0,0.06341450605134141,0.25860715204838225,0.11944588647272728,1.1016597337368306,0.03520961649104131,0.0,0.0,0.0,0.0,0.5402218028247372,0.0
SI:DKEY-23A13.15,0.0,0.1687925141846111,0.0,0.1224268347848563,0.12230494388563569,0.5422490313150794,0.37234759818066493,0.029454387587296113,0.005469985619143215,0.07857448869133668,1.0391562977637132,0.2015567544656214,0.5864753074040681,0.0,0.07721533105657319,0.17135003335885599,0.0,0.0,0.5166968034472982,0.0
ADGRE10,0.3065336381710791,0.0,0.1701935748329384,0.0,0.17831707134371438,0.2596186694226047,0.08057905377029806,0.06168488101433679,0.024126143222547542,0.07145547123554215,0.2747382459409256,0.06215525656667015,0.8805685042697681,0.32681619070322937,0.5728989789172944,0.029031303069153615,0.0,0.0,0.3344683751357687,0.0
CU655961.2,0.06298203094460811,0.0,0.0,0.10609350168808653,0.3692544190905488,0.28601492061746037,0.4009009802790495,0.0,0.11681299468917555,0.38169583288628756,0.07431917311206039,0.0,0.3237724443424258,0.0,0.553665701661699,0.0,0.0,0.0,0.5140171275406458,0.026543079963875556
SI:CH211-190K17.31,0.41559250818182286,0.0,0.03792504118393099,0.08957809217836638,0.3300839960703128,0.3687161493419315,0.12670093701007157,0.0,0.0,0.1640395100844497,0.24612395206511956,0.1363657480031292,0.8775353651196139,0.10412009673880854,0.19447301006623546,0.0,0.0,0.0,0.26487503792343814,0.0
SI:DKEYP-3B12.8,0.025918335611521737,0.0,0.007081314230401194,0.05918562121782219,0.04825179896671272,0.31342557777035907,0.3521385815229699,0.0,0.0,0.03953780882796503,0.29814429023956673,0.020903675162287624,0.3680330993486965,0.0,0.20407727936856515,0.0,0.0,0.0,0.5797509739219602,0.0
FAM78BB,0.15403098428110246,0.0,0.12068353015051558,0.0983217110024149,0.0,0.4126981951276765,0.15738375584863967,0.0,0.13019850868254113,0.0,0.27634615770275034,0.12247943650217887,1.162513402699124,0.2016821493625746,0.1911357194759739,0.012788503952214049,0.0,0.0,0.0,0.0
CABZ01111915.1,0.30301401151977636,0.0,0.0,0.07371775513190607,0.0,0.0,0.14397004242347436,0.0,0.1575929261768844,0.19045785624481293,0.11269241331283199,0.04803989103071315,0.8672662453473786,0.16814906310594407,0.15028869555765145,0.0,0.0,0.0,0.36918528951296153,0.0
WDR21,0.45729059110197473,0.0,0.0,0.0,0.2519996872460367,0.2742747170468952,0.0,0.0,0.0351927359514202,0.09693274706402016,0.37615539602572695,0.08517074119762179,0.5269929135150053,0.0,0.18737586341035808,0.1534778220545564,0.0,0.0,0.6518463888636741,0.0
SI:DKEY-95P16.2,0.160389363585451,0.0,0.004261539337108665,0.20016213419109277,0.11884784635174085,0.1490743229815796,0.42991513290157435,0.019282975995047105,0.3727208645819899,0.08665131998388872,0.09361322408069737,0.05250143566791897,0.8836586350669662,0.0,0.06511130938529992,0.0,0.0,0.0,0.5177454570012296,0.0771904853829663
NCALDA,0.3131873550884858,0.0,0.13300238337559564,0.04097723620109581,0.18988915237604792,0.4577206253696552,0.0,0.0,0.16990459202938543,0.1651328532023005,0.38590610104601497,0.06107450541218417,1.1161498692593474,0.0,0.14075452819903156,0.16755986822829683,0.0,0.0003116140429235707,0.1725070124189162,0.0
SI:DKEY-15H14.4,0.4169256927871615,0.0,0.0,0.004352367489160194,0.1676368321522149,0.35077596780855197,0.12447969828929287,0.0,0.0,0.1492670848702788,0.3263840989451907,0.1508667936135451,1.0213983435336713,0.18825854451699026,0.14351993487278836,0.0,0.0,0.012063719138837165,0.05029314975731278,0.0
SI:CH211-117M22.2,0.0,0.0,0.196108988840913,0.0,0.0,0.351661882518431,0.5968689361267008,0.04981708562543752,0.0,0.1696525414674399,0.5070677816756952,0.0,0.6462688095290487,0.22636093417550435,0.2708299428939191,0.0,0.0,0.0,0.3548703478653027,0.0
SI:DKEY-23A13.18,0.10293773448592759,0.5789885105362176,0.10317208048932774,0.1431343693525109,0.014244734190792705,0.2217729938342204,0.5069628604346903,0.07144173057629156,0.13561908542676165,0.0,0.31783286948801226,0.030492471458607524,0.4413470040734441,0.10833502457840756,0.13283741808457228,0.14892121207808953,0.27183334218409005,0.17425556582640198,0.6446779841185467,0.12326330027108835
NDUFB4,0.1941391093244999,0.0,0.0150132949642708,0.0,0.22477551828506104,0.0003912166982236044,0.25477430873016615,0.0,0.0879749392507327,0.0,0.015146019032927071,0.19909092129287012,0.6655372927361726,0.0,0.2259073090206098,0.009061313377752882,0.0,0.0,0.19387705029001692,0.0
MCL1B,0.12787747691283144,0.02012372907461096,0.42853405918495485,0.1271664739730061,0.4077991481676565,0.3564074539867743,0.1528378435316536,0.08349671697819805,0.007398892880957222,0.383618619161045,0.4134897066043158,0.00036600925427326486,0.8313236930788964,0.2888152444251645,0.16489414532795002,0.0893512811469264,0.0,0.12912176800205521,0.08668744785587554,0.051711103814917794
RPL6,0.20599576842916306,0.0,0.13676864954496118,0.21464599832381548,0.030950141376415954,0.3353606867813133,0.4895575543718968,0.06790689861189447,0.27226134062890583,0.05382850998067461,0.09135973541369195,0.15378819428118617,0.8961918281727596,0.01596523077042969,0.05337169591402729,0.1304124811311557,0.0,0.0533659089950618,0.36289191748864197,0.0
PDIA3,0.18473541913835295,0.0,0.0,0.22482478683883728,0.055354321337029125,0.48742852505751705,0.2543849352803114,0.11618096390403687,0.00016036321134853146,0.14129303633870602,0.3283353291056637,0.19651703082457095,0.6955366160481479,0.0,0.251580763235354,0.07408938501646224,0.0,0.04085056957334488,0.4974062932207967,0.07935156324866834
SI:CH1073-190K2.1,0.0,0.0,0.04583163343844792,0.072853052564923,0.5707745869914447,0.7372451973413124,0.3220224455210453,0.0,0.0,0.1193870795941601,0.3521223479492398,0.1067141531001764,0.28519054747783473,0.0,0.0,0.0,0.0,0.0,0.3310402130536791,0.0
SI:CH1073-26E8.2,0.03159397579811068,0.0,0.0,0.0,0.14454998487809528,0.28931924320150504,0.16271529847032806,0.0,0.0,0.12311521564800508,0.32622288380747183,0.0,0.6495972603983542,0.33156854469601316,0.15762758990691156,0.019154698429405457,0.0,0.0,0.24076504852410618,0.0
HIST1H4D,0.0,0.0,0.0,0.0,0.0,0.26596871478738376,0.2177078862523283,0.024696624431535707,0.04868073884558396,0.0,0.7533852297817663,0.0,0.30668182823054835,0.02091376455663303,0.23436133342081303,0.0062581441953152035,0.0,0.0,0.5235644706902114,0.0
ZGC:165555,0.07353349183228554,0.0,0.04984794681246885,0.0,0.0,0.1835955488715926,0.2943680816160061,0.0,0.0,0.0,0.8964982852642321,0.0,0.25324445165318127,0.0,0.0,0.1237099850090626,0.0,0.0,0.5661973932128295,0.0
FP016247.1,0.01704186848439447,0.0,0.15948188979453348,0.08704793756593214,0.06295944908923723,0.32174183385308464,0.42952073033375276,0.0,0.0,0.1132288328551381,0.29846415478115584,0.0,0.09684129822393611,0.34412316457906245,0.26569026441763693,0.0,0.0,0.0,0.473498463253012,0.0
TADA1,0.3330416817394445,0.0,0.0,0.0,0.20821031836729756,0.32674510842588844,0.5523286067724731,0.0,0.10931932732688336,0.08001735241198704,0.30494451934401423,0.024280359324713008,0.5109298678632805,0.012149812694408004,0.2494559123276105,0.15334342313818772,0.0,0.0,0.4501961498253395,0.0
SI:DKEY-193H7.5,0.2346548017561153,0.0,0.1726560282108509,0.003000345879022353,0.14899698340798861,0.46473635171777933,0.04390102901510524,0.035661134886685986,0.0,0.0,0.15315826443324154,0.025435345050748348,0.6474189606794969,0.0,0.257711211860479,0.0,0.09811265643683333,0.05949195097172732,0.6303397911460381,0.0
SI:CH211-210C8.5,0.2740430600992846,0.0,0.046161155776412964,0.13190147508480854,0.1073174763077132,0.016010211667022312,0.0,0.0,0.0,0.0,0.0,0.0,0.5273388886691487,0.0,0.38659131285889414,0.08591726222148331,0.0,0.0,0.5893471148657359,0.0
SI:DKEYP-3B12.15,0.39316742071539207,0.0,0.0857244486570763,0.0,0.30103195881507083,0.05813402205714384,0.2294760870816927,0.0,0.0,0.2731281315056612,0.36121707272252257,0.24285918874648363,0.43222767017931324,0.0,0.08861566778527634,0.0,0.0,0.0,0.04050703596573683,0.0
SI:DKEY-77P23.8,0.3909375506270226,0.0,0.06471973397570462,0.0,0.3031592101401743,0.027093947046627206,0.4063580139764582,0.0,0.0,0.2708056770030127,0.34687909233133907,0.22766372870485097,0.427241602328903,0.0,0.08410892542817129,0.0,0.0,0.0,0.022002269512595807,0.0
SI:DKEYP-3B12.13,0.38860428885622156,0.0,0.0731953735727455,0.0315196888490006,0.2978266250652944,0.08241229660233876,0.2778237997555463,0.0,0.0,0.2682363120880247,0.34457353406801794,0.23414312332084736,0.42187573156791053,0.0,0.08306953269746939,0.0,0.0,0.0,0.03335084713256722,0.0
SUPT4H1,0.47736947685172193,0.0,0.18675765798887445,0.31710212585584724,0.40662568847405123,0.5007174846805231,0.3671868120233307,0.31160111041754157,0.2699074635514256,0.1574919409241571,0.0,0.1651008407622314,0.5456501698614291,0.0,0.13213686566859625,0.10707022999078161,0.0,0.0,0.13864416942365287,0.21880436108556703
TMED9,0.37230948373619027,0.0,0.13477342799007766,0.07806708018263521,0.12568369475133373,0.4338749481163294,0.0006297999792645439,0.04305565312823977,0.02287380380266614,0.07994504017539916,0.014680341135759063,0.18118898460268548,0.5105269499345606,0.2296356395813675,0.316414481601055,0.22349431299354333,0.0,0.0,0.6550838125978482,0.0
ZGC:92287,0.5080079555334975,0.0,0.24842066214044867,0.04271464679854589,0.13374627021958263,0.24608055220727834,0.20039614198618935,0.0,0.12260284967258223,0.0,0.17493993418354456,0.03693819348407235,0.6307213717941345,0.15300061398346906,0.04416168037037942,0.1404427142625531,0.0,0.0,0.5227349176516928,0.0
SI:DKEYP-14F10.3,0.18971685413442607,0.0,0.14579660579260756,0.0,0.14965448477983515,0.38437056393087937,0.0,0.0,0.0,0.0,0.5525230875707363,0.22790719093912443,0.43956742826623696,0.0,0.1219297130550086,0.012172261293020443,0.0,0.0,0.5777013821878735,0.0
SI:DKEY-23A13.10,0.26726731738584714,0.11196312677701323,0.027065265969652714,0.16502827903991646,0.1305510648423123,0.27518026343931024,0.4848067835171165,0.13525648517008254,0.11726581485201909,0.15352086856642838,0.12271704211085259,0.015085419534243683,0.4570777635990842,0.3111931535789044,0.2794060500704045,0.1483036744155521,0.19439873775315533,0.0,0.7456787080238588,0.054272664840094346
CDKN1BB,0.0,0.0,0.2026290926477901,0.2435464572004495,0.21486447666656736,0.608660083543506,0.41001111641224414,0.13802678050689113,0.23838577512397074,0.22938727073230836,0.24627949897932877,0.112465523896929,0.8269155077941208,0.30185365022681043,0.1643452149902017,0.3129953768584203,0.0,0.0,0.0,0.0
SI:DKEY-53F14.4,0.05570560416566633,0.0,0.14670737122550295,0.012679283504218703,0.04743459712771361,0.4197262178233444,0.27195093895319494,0.04644050801615592,0.20247058449366045,0.0,0.24311891013023954,0.17149713040078074,0.8051620878491745,0.0,0.08144880356710622,0.0,0.0020312924668153005,0.13840953036732112,0.3976554100349322,0.21741117937614166
MCC,0.2462581794966989,0.022989456067217338,0.1907032498040647,0.05111162633346762,0.14895031486299423,0.2826932806048528,0.04054690333193332,0.06042758433188502,0.07841325880964509,0.15486977886928988,0.13473883584093105,0.06727083209189554,0.7668558646657493,0.32903246876743614,0.0,0.1478504159936287,0.06408287300886907,0.1286756860229091,0.6328929203360799,0.10339970076544512
BZW1A,0.2677375793929035,0.05868220673234148,0.1062262729454445,0.12807092270310888,0.0,0.3943583514823492,0.15717407665524877,0.141423157871378,0.14891260504853004,0.08167772803087565,0.3382070366679202,0.13735348360829655,1.280551471010584,0.16246598781572247,0.20131402587792074,0.10805003100800717,0.010898728770402216,0.03504600693854799,0.0,0.02177054941095677
GDF3,0.3004923044969705,0.031843374570255475,0.00320599105456709,0.0,0.03688086914780838,0.308434724848864,0.148674868998282,0.1200462709347093,0.2358587591488212,0.21076086724152523,0.34202878769407413,0.19512327595745313,1.2958765446555685,0.19887251581587087,0.3881575168457073,0.20692210914882556,0.0,0.0,0.04008872472103482,0.02588852471786062
BIRC5B,0.28268383742918307,0.0,0.10264414495529156,0.01522883514819875,0.20747922502947508,0.2760518648925945,0.06566186029446687,0.001041421808814046,0.0,0.26287313837055376,0.35138146918589896,0.25575615551190845,0.9900561112916295,0.0,0.2720686085016768,0.3985177988658111,0.0,0.0,0.0,0.0
CNIH4,0.26815594722222463,0.0,0.11106430195309071,0.12851453677607214,0.27424845709611206,0.0,0.14448062418741597,0.026758714752595496,0.028663357878888348,0.0,0.0,0.15614887630213342,0.5487569798720555,0.0,0.1402657357843785,0.022069805384966494,0.0,0.0,0.7776926969299026,0.009588915556499523
SI:DKEY-23A13.16,0.04774395672740594,0.5938544006045569,0.009775839947624241,0.20442850353492778,0.0528058113380412,0.14032044813964734,0.3399340369923137,0.21330517898161877,0.04407384123930653,0.0,0.3140352863901883,0.0,0.3227254560747512,0.05728441159330566,0.0753049326443993,0.1951137419420401,0.3617771584556129,0.1385590072221742,0.7614352898346506,0.28021149506072746
KRT97,0.35001859116519396,0.0,1.1539605011075396,0.040451177471707574,0.0,0.0,0.08527650743469664,0.0,0.16545898342637075,0.4140835320945948,0.010199906131205963,0.20997065465688022,0.5295681895036543,0.41146364084424397,0.12633465388329299,0.09610834421314109,0.0,0.04734352770516279,0.48452802512105825,0.0
EIF3JA,0.28587189789162337,0.0,0.02593014499924398,0.20449610512203426,0.0,0.35723132417019776,0.49806461845490296,0.23110546860883763,0.07540328603709846,0.10922022345196447,0.06966388803238496,0.09307443561725172,0.706033780638538,0.16827771524872914,0.09697308107802316,0.2613299801558233,0.0,0.27921664401331353,0.35676597412858124,0.023354433190546208
SI:DKEY-47K16.4,0.4852695316537603,0.0,0.0,0.07853914492594337,0.36327168441305024,0.23615146657702923,0.11568058611586189,0.0,0.1157343529103139,0.0,0.18814309300961962,0.0,0.3259457278664035,0.0,0.0,0.0,0.0,0.0,0.7234288088094712,0.0
PTGFR,0.20215793307679816,0.4007932911393153,0.13587023430071293,0.1073891170336302,0.39510118464754695,0.1267629741816561,0.0,0.32725817895999265,0.18488271750351518,0.0,0.07870917256697949,0.0,0.0,0.3251867172088433,0.3786764328351859,0.32881448757329723,0.024793937303251905,0.28976663683074394,0.38633627441580143,0.3584430013731302
TWF1,0.1530882965577148,0.0,0.15199306348586844,0.0011648271736019854,0.0560529108272222,0.40478704817299843,0.0,0.0,0.10784934395896996,0.07636714713386808,0.13913737476726193,0.10306682091788859,0.6277670431526267,0.005272171662445106,0.2348295114125629,0.321932937739444,0.0,0.0,0.3761602669349664,0.0
ZNF1034,0.12465031543259875,0.0,0.0,0.0,0.0,0.42148156490949423,0.0,0.0,0.1587557554975951,0.0,0.3458129599610479,0.16340201552871786,0.4680473662306472,0.0,0.21906579900960438,0.07319668397368209,0.0,0.0,0.39885938606647214,0.09923911027246764
SI:CH211-53F16.1,0.17905148546211666,0.0,0.0,0.019841208582907315,0.13611730496826002,0.14258817162023485,0.2501161638258155,0.0,0.08073636018660536,0.0507970136911353,0.08089515385940474,0.0,0.4546547219264877,0.0,0.2882027650505924,0.0,0.0,0.0,0.7185468018265898,0.0
PPP1CBL,0.17370149972689092,0.13471296591770868,0.2308274809415337,0.010525690684433646,0.09878970887518329,0.4562747897342022,0.17941256156633073,0.1683286164942052,0.1477233505221985,0.20083151397375784,0.02526498583880871,0.13231563704665916,0.5611324910831778,0.2600946182261817,0.019206493884544876,0.2096669130346026,0.0,0.0,0.4974496441807233,0.13031986948772234
ZNF986,0.34662040063555827,0.0,0.0,0.10160495253187996,0.010005093857112438,0.31467740445556175,0.0,0.0,0.14207714917665687,0.11612240580473775,0.13677200891182828,0.06414686232182137,0.9351919057610018,0.08684365621432195,0.20086434480025767,0.17318516412508464,0.0,0.0738203788197381,0.2644513784325143,0.0
SI:CH211-212K5.1,0.3971550503139635,0.0,0.05693724533307931,0.0,0.2692798827546246,0.40790719851694746,0.0,0.0,0.049420555312755965,0.13322082130127197,0.22674786590773727,0.0,0.4021782104542763,0.0,0.18450090802489943,0.0,0.0,0.0,0.5889368168666482,0.0
POLE2,0.1856362776699442,0.0053563997194168555,0.08938575782831476,0.0867159494548697,0.18581904605356456,0.46061047554096557,0.13574822860529076,0.1042639164105667,0.012196462217746956,0.1171566771762563,0.14936540537266188,0.0052831888687539345,0.6564985040251861,0.3436562077684102,0.32457226664221966,0.09015610518518263,0.0,0.03874651357727294,0.29844396435591114,0.0
ALAS1,0.23320458004339362,0.11365167194525429,0.4853228936548999,0.20645116034785935,0.1694208703385219,0.23015715043869478,0.17158864378060038,0.06619299502516192,0.32779022610391795,0.20511370028328915,0.1734709543553683,0.1170628738392924,0.6079370180347645,0.2685785897777059,0.08496123349563582,0.167191949071352,0.1165998955191196,0.05879713043551001,0.41846447676807,0.07951099188487268
SI:DKEY-54J5.2,0.27464822332594396,0.0,0.0,0.015014953290858307,0.0,0.2938874735560787,0.0,0.047783128028787855,0.0,0.0,0.14982228716456716,0.0,0.89169670158969,0.0,0.06773944837503172,0.0,0.04308902892319703,0.0,0.29584151692555366,0.048502121011410854
BX470200.3,0.2851768079193305,0.0,0.0,0.12060068867555447,0.24355081897341715,0.17533030619012951,0.14801063801294256,0.0,0.18602660838144217,0.006281089990207511,0.23058552672588523,0.06910724025611228,0.6225351001257452,0.0,0.12818935265208375,0.0,0.0,0.0,0.35982246271621765,0.015261993569109372
ENSDART00000168735,0.011852525315067166,0.0,0.0,0.0,0.01832399335850999,0.30281773802065387,0.14896200537188642,0.0,0.14665528114843315,0.0,0.03870108748150086,0.2252388126281488,0.6227924233339188,0.0,0.12100650723823969,0.05684742933399638,0.0,0.0,0.11572370547338512,0.02664415422431396
PIN1,0.1832031516673202,0.0,0.16916198432106336,0.0,0.04853750381598808,0.13777014821029132,0.5173127595917928,0.0,0.08665001087398659,0.09428087226753001,0.10553837829283001,0.2623387056745155,0.46221615307529595,0.0,0.11304504553336188,0.0,0.0,0.0,0.5659231810110522,0.2131871019471707
P4HB,0.24866549427186455,0.08304706442354468,0.12642898311181286,0.0,0.10740683595929279,0.3956672273330142,0.2084467112253573,0.032281310557568964,0.019967423055580247,0.07901015750826236,0.5675677414204172,0.14654727283382665,1.228712014259999,0.12018167183514093,0.1783500134441822,0.07582537145421847,0.11150273777976227,0.015433152985573578,0.0,0.022239063618263572
SDC3,0.13982495738750694,0.0,0.041901088885433604,0.2829292053262734,0.32267386718158036,0.3290462315804289,0.4620789012958713,0.0,0.35709286049937145,0.02485510697798653,0.3327692324451709,0.0,0.3291689532898879,0.0,0.3704189330393107,0.0743959014718696,0.0,0.0,0.5771640176081498,0.13390991885863412
SI:CH211-271G18.4,0.4731528396713417,0.0,0.0,0.04418248559461321,0.25027193262209635,0.1961396511799366,0.038225320396578756,0.0,0.05815204094068189,0.11192524769249851,0.19941948433563242,0.0,0.6165073001474041,0.0,0.28120074218078817,0.0,0.0,0.0,0.6345739712754882,0.0
SI:DKEY-23A13.4,0.12957893624458838,0.0,0.10807104227780148,0.12754412205711133,0.06841749294541821,0.3575007721299056,0.702912279594705,0.0,0.07013713326516992,0.0,0.1281756185126284,0.020320326376101726,0.677469728988321,0.1282551176612807,0.1654193812837072,0.0396083744380171,0.0,0.0,0.7397989097050086,0.0
ACTR3,0.20691024546280568,0.0,0.12386511459143765,0.08668403693388868,0.026155551599251717,0.15946498841880785,0.39263000292972966,0.0,0.24723627213708824,0.06680841427120038,0.32627802532958045,0.1939497755949175,0.4840840868269959,0.0,0.05466508877836605,0.0,0.0,0.11126190130138451,0.6146407136492069,0.1266078637118976
TBC1D13,0.2085647589948058,0.0,0.0,0.1394761299254912,0.2702566320408714,0.23505498972457115,0.034765430497173115,0.0,0.0,0.16126298119571836,0.0,0.0,0.7289771073068199,0.21657361443317244,0.09648361681372304,0.13402777850012862,0.0,0.0,0.5040330703278733,0.0
SI:CH211-113A14.26,0.0,0.005362255998660242,0.0,0.0,0.0002815006182475889,0.13988268939930065,0.3382859897391205,0.07391687515248659,0.1030943430808658,0.10523487634961282,0.5901483915441055,0.16205403755432568,0.41036350658133613,0.0,0.0,0.21513334793276762,0.2755952604267374,0.0,0.659925052728481,0.11150010353416655
PPIL1,0.23604400769933437,0.012085632355150604,0.02896896677843737,0.27322445730251727,0.16185513617045183,0.30717974002237164,0.5306208832630555,0.051511323359053056,0.2775116497847338,0.03311283184581376,0.11296464523807434,0.0,0.6673686100221287,0.16021039347844213,0.07094938019088075,0.18031628021503007,0.0,0.0721175863330695,0.39823944131052613,0.0668385997537283
