,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
SI:DKEY-153M14.1,0.018820204883014134,0.0,0.14020049779606195,0.0,0.0,0.5772970738430483,0.6844704795986752,0.0,0.5747494675100648,0.0,0.4636658174449595,0.09341575300599032,0.16296180626265777,0.3448856502263677,0.3408829544420862,0.0
FXYD6,0.0,0.2535333311814389,0.25567659127878195,0.11837380305055102,0.03327991952065342,0.6712136509331464,0.38420594273131065,0.08421537894431941,0.4101402298583405,0.12015420804663118,0.22485578769981818,0.28583164764727087,0.18940852866216898,0.08301303776034069,0.5635737625380492,0.12057141533110685
ZGC:158463,0.0071894010009951465,0.0,0.12386009530614459,0.004846785519028195,0.0,0.5682335955653036,0.5881606203447791,0.0,0.7056600895052421,0.0,0.545729647396356,0.12446097971138993,0.1512357808513199,0.3140459208229043,0.373435475331857,0.0
SI:DKEYP-3B12.10,0.019073265311201223,0.0,0.14660773285639828,0.0,0.023948749098708866,0.5123590995255057,0.5600479047890443,0.0,0.7484987291264917,0.0,0.4189627532579505,0.17989180050996376,0.04270052958400625,0.39410915286139236,0.14916990991659773,0.0
C1QB,0.2620848125866055,0.44687925485762336,0.24974079579411193,0.21161114780951154,0.09114655038280592,0.5535618734054077,0.5873389962604115,0.15661693523737186,0.3234960096349021,0.07093946789500974,0.2392423305572382,0.13674900115217642,0.17455849361366962,0.029962113994105925,0.391247307927451,0.0
SI:DKEY-108K21.12,0.0,0.0,0.0,0.03409614373493299,0.07323127971008393,0.5663514674871427,0.5486919848237077,0.0,0.5399382807001715,0.0,0.6643184008648877,0.19967131630093987,0.14137648431765276,0.21798486795827673,0.20548318451037673,0.0
SI:DKEY-16M19.4,0.04056635734245587,0.0,0.0,0.11584918926721252,0.0,0.3478607101317956,0.6056444622681278,0.0,0.780397978070644,0.0,0.19145310064180918,0.051280167606265116,0.10733901632690868,0.0,0.7835116576847752,0.0
ARL14,0.09553784834893243,0.48839226798098245,0.11456148467874859,0.1491742637371844,0.2411590690284408,0.28469307804336763,0.41468420938429296,0.22584128109395407,0.5242204804360848,0.11134498280495217,0.13111911346071412,0.09042219056806558,0.2523902291709467,0.027769510553829018,0.5642590998198713,0.11840801693436111
OTUD4,0.03286636982216516,0.0,0.2433201620236154,0.045836142274566456,0.0,0.6625169798844569,0.8109098178529016,0.0,0.5587731167606311,0.0,0.5600717539513456,0.10888730704430553,0.0,0.3809547593458679,0.4691858472242562,0.0
RAB34B,0.0,0.0,0.3123894930872319,0.3739208550278791,0.0,0.5852555441095697,0.12592312382247328,0.0,0.46237609989317663,0.0,0.4655634632102976,0.10556945903802926,0.09081905877860309,0.13099159165579644,0.5933732329890156,0.0
SI:CH211-267E7.11,0.0,0.0,0.2929120319864559,0.5110018691200571,0.0,0.5537116575148482,0.1457501798516148,0.0,0.5835081443765469,0.0,0.41056844804372594,0.21861203437940932,0.13596949682548332,0.047787882789963806,0.6319575984040956,0.0
SI:CH211-130H14.6,0.0,0.0,0.032920879047346085,0.016874236947146137,0.0,0.4472837218575289,0.31922328511215703,0.0,0.7089254448103438,0.0,0.392649583516984,0.1192166825075521,0.22329900794674834,0.24823841645347816,0.6281322863540177,0.0
SI:CH211-195B11.4,0.06907440410129727,0.0,0.17826423640673295,0.017562947008833315,0.0,0.4752513208663226,0.25092581941028436,0.03783148499711251,0.7647327451694441,0.0,0.2918096297723301,0.1337034017430544,0.029908213568964562,0.2848207126807072,0.7764724191442077,0.0
SI:DKEY-261M9.17,0.0,0.0,0.03637082855909428,0.0,0.0,0.11550176127144807,0.6103139230998585,0.0,0.27165954592172226,0.0,1.6841326605746476,0.08224937674207229,0.054195022362825744,0.13683799808636707,0.3480954387074818,0.0
CR450785.2,0.11925197862674745,0.0,0.008075238653832476,0.0,0.0,0.38294362093216944,0.2124208266168618,0.029100491914182874,0.3456644647215775,0.0,0.5334198287519168,0.04875997819563813,0.2756862717633455,0.059950705753619764,0.8633485175908655,0.0
CFD,0.16381734855323543,0.8302671412133596,0.0,0.06532185058970831,0.2539632519494074,0.3308574384059204,0.2963977241532383,0.0,0.4909428136542543,0.01679449920365786,0.26227530743136573,0.021605811697987636,0.1802586493671869,0.05381184111460855,0.6031923998698324,0.003770392085928239
BX640584.2,0.027401219957696468,0.0,0.0,0.0,0.033159487278009624,0.615089405609191,0.0,0.0,0.4686288554789177,0.0,0.2566641581639017,0.16135099723473645,0.3168949678421254,0.11916509892089083,0.8096612570292728,0.0
SI:CH1073-418F12.2,0.0,0.0,0.0,0.02204051087259749,9.456832546108199e-05,0.5229659822898767,0.09371131154712423,0.0,0.4684689820029776,0.0,0.24285679348059408,0.2206058141891835,0.2481274817764926,0.39518042484440224,0.6530972005859544,0.0
SI:CH1073-159D7.7,0.2612175782517245,0.0,0.09996215679642653,0.09638224499590743,0.061909335650974666,0.40266997025298146,0.6271371188876751,0.07756196036884497,0.5800925255348401,0.18610714110233822,1.0355967545083455,0.06574086998476672,0.15523658686157787,0.27968618892121755,0.14253176591834013,0.12063201591160701
DUT,0.0,0.0,0.20663946119002707,0.03517214545925361,0.05483433537021878,0.665624171424458,0.5954502254756423,0.005196989865049314,0.5129775878981034,0.0,0.3111349838364263,0.146049551414739,0.060779121415392,0.29803744487485656,0.5256185616413392,0.021740548286483485
ZNF981,0.0,0.0,0.0,0.1104463035562873,0.060816682764280754,0.4445463085906546,0.1509144809528697,0.0,0.6143266252554526,0.0,0.5441068298033893,0.0,0.1250038175083151,0.0,0.6029799994269766,0.0145269796599584
SI:CH211-113A14.16,0.11461167754536859,0.0,0.0,0.07524373004143513,0.0,0.397908001640002,0.7334719072202701,0.03145563785750461,0.7256234888294499,0.06574767503761657,0.6677676671331803,0.08453464715386518,0.1878709486270877,0.11101106162881084,0.3906170244495556,0.053338400622733616
SI:DKEY-6D5.4,0.0,0.0,0.2944342434261479,0.4947262749243629,0.0,0.5479476836267637,0.14805722567746837,0.0,0.6265498639107107,0.0,0.3917723285677302,0.21897981999233124,0.13556795881646708,0.024681347378678154,0.6914492686265201,0.0
SI:DKEY-23A13.15,0.0,0.18094878901579814,0.0,0.07684131070062897,0.17306008887802324,0.6475091805265502,0.4971274302543355,0.008470030632003392,0.3032052789262166,0.0,1.1902685720571282,0.21834450495772312,0.09638990675695434,0.0,0.361409720625572,0.04330902469074404
ADGRE10,0.0,0.0,0.11010663302150117,0.0037653416923586727,0.04731795530587376,0.4279859066645155,0.16638398643580063,0.07811667250919634,0.4879906177992918,0.0,0.3510944213401679,0.12621399605180855,0.6951296608161495,0.35086113133925845,0.6998352141817077,0.010930828169216351
CU655961.2,0.001971230711033532,0.0,0.03361269509760499,0.10180293855667229,0.019780540897340222,0.3819723428834794,0.410929221045792,0.0,0.49177783167350086,0.0,0.1758807586631839,0.0,0.5111351801615232,0.0,0.43490681716025437,0.16771264456152
SI:CH211-190K17.31,0.030145453633492886,0.0,0.09067437149468463,0.09449093733270852,0.0,0.5517900642196819,0.15036854107311937,0.0582177174671793,0.2838740537209922,0.0,0.3158246945464197,0.18607728565984807,0.33181994383826197,0.1553522972234109,0.91856029348539,0.014276240306071941
SI:DKEYP-3B12.8,0.0,0.0,0.005385850241207862,0.060484441317924575,0.0,0.4684990730830537,0.3580854643717356,0.0,0.37304265098571004,0.0,0.4942474921423394,0.06132769560488494,0.24723030353838565,0.0,0.22754082123888933,0.0
FAM78BB,0.0,0.0,0.004518368938596288,0.09446137193820502,0.0,0.5132459376468046,0.30080979561547033,0.0,0.46201013557351456,0.0,0.2050574162233776,0.17347947604845115,0.3875136206269362,0.14212000658492485,0.8268208225336912,0.0
CABZ01111915.1,0.0,0.0,0.0,0.07508729418210654,0.0,0.1552420342858271,0.18527374778245229,0.0024047523158108623,0.667909725250057,0.0,0.16838557679647526,0.1239644181366739,0.2897877245165155,0.2476981363789556,0.708396528959318,0.0
WDR21,0.05857518592808565,0.0,0.0,0.0,0.21653156710083893,0.4638013329194044,0.0,0.050408878270016146,0.47430808471081815,0.0,0.5178800742758568,0.13688362505299947,0.31055070458563055,0.10499520488540805,0.6463786272799379,0.0
SI:DKEY-95P16.2,0.11701364721946966,0.0,0.0,0.17789924903001916,0.0,0.3547293601803606,0.453327922865424,0.10953931441702013,0.8025294278696399,0.014787554187906478,0.2128874646985411,0.10422537423592952,0.145398996030304,0.0,0.7228955990533655,0.0
NCALDA,0.0,0.04278877892992061,0.1358024227681367,0.011626322828053003,0.14408073219317397,0.6427185101945975,0.05869813474611821,0.033763844269928366,0.47667793214554494,0.0,0.38469606894023806,0.13037883578235343,0.33621756181124995,0.0,0.9865519264626602,0.024691505063264597
SI:DKEY-15H14.4,0.0,0.001172614080489643,0.010419132884516633,0.001581348112080183,0.0,0.4777423245496313,0.20281318933716147,0.0,0.24311599460491184,0.0,0.3150721445313755,0.20086260657281868,0.3247801984951071,0.2253832944482936,0.9735676463345762,0.0
SI:CH211-117M22.2,0.0,0.0,0.18724226539385475,0.0,0.0,0.4469285438021108,0.7006012270603285,0.020943008849208397,0.3663918777688847,0.0,0.6069295785271452,0.0,0.31578212101553405,0.21019028684076818,0.32879579650033763,0.0
SI:DKEY-23A13.18,0.3308964742684562,0.4426627214561597,0.05901358624602023,0.2353039146403639,0.15670825726169416,0.3131898703977532,0.5477992243953224,0.1530806654809319,0.4719315068635402,0.2745430010991559,0.45979032459515295,0.0681212499033154,0.14878195846532416,0.15695015315763372,0.12245008732421578,0.26191932544384977
NDUFB4,0.0,0.0,0.0,0.0,0.048593803361568426,0.11885430174703987,0.2452742524595718,0.0,0.42367983484307065,0.0,0.10967989356672787,0.24023367777127166,0.3021887766820397,0.0,0.6251454540817765,0.0
MCL1B,0.0,0.0565122097766009,0.48167493071917644,0.11894225137577964,0.10216819822396411,0.4424274943676391,0.25063276729192546,0.036947920325954925,0.27346850227134156,0.004576823518082287,0.4306040131014281,0.008021497696528844,0.222025004526578,0.21815975856755218,0.7653433109375495,0.17384431999299593
RPL6,0.0006494493342969996,0.003540475624773481,0.12247096657904602,0.18998208276274278,0.15721028215347654,0.49649588450869264,0.5581726204856312,0.10515634858744771,0.6444885795212177,0.010457470110715954,0.15085147590872228,0.2136854665141738,0.14253862879119533,0.06923944093153242,0.692844118794432,0.0
PDIA3,0.09514142008941763,0.0,0.035739338123039865,0.24772460611638195,0.07684207994157534,0.6401714045424326,0.3392622482937628,0.08977106759136755,0.3975245856923961,0.0,0.41943645564613874,0.25614216427729414,0.32274132163499086,0.016447076267010564,0.5191548050014884,0.06250835951070724
SI:CH1073-190K2.1,0.0,0.0,0.07577445668897277,0.06847114993373617,0.0,0.7885236112677334,0.3619556567187835,0.0,0.022361139393407545,0.0,0.562899181567153,0.08561556806239588,0.0,0.0,0.49610727323328085,0.0014144716701980707
SI:CH1073-26E8.2,0.0,0.0,0.0,0.0,0.012929104087074096,0.37432356473309863,0.24781748872538606,0.0,0.3318183658796848,0.0,0.3965140456274483,0.008846328851034256,0.15907096828451364,0.3052748191291127,0.4904101480444668,0.013740127287655569
HIST1H4D,0.0,0.0,0.0,0.0,0.015320984441944548,0.39027912798363185,0.3164662763232447,0.023647090902197136,0.3885618767114681,0.0,0.8512096545946413,0.0,0.26715187840138305,0.044442398504681575,0.015649951892801273,0.0
ZGC:165555,0.08506878103987968,0.0,0.00825155221890384,0.0,0.12231789018357164,0.2679289575845352,0.3426321665993976,0.0,0.26955329938899725,0.0,1.085455530895848,0.0,0.03713141820944968,0.013268081859824345,0.08421118666761457,0.0
FP016247.1,0.0,0.0,0.18444038646185085,0.06642563693145766,0.0,0.4072991071819942,0.42669541005615763,0.0,0.18669327637203542,0.0,0.5320276542315155,0.0,0.22066365349612344,0.40699911262629807,0.0,0.0
TADA1,0.05814895881685162,0.0,0.0,0.0,0.17533071878030204,0.42611489095302585,0.5639354258035673,0.0,0.4221586113022346,0.0,0.40300094467708575,0.0465256433787125,0.3007372582239997,0.09657307121234332,0.5285583321193892,0.09112409078912743
SI:DKEY-193H7.5,0.0,0.0,0.14853262044545448,0.004419596738239502,0.0,0.6769371127327969,0.061031800032855264,0.013679381905986469,0.5448591838465385,0.14859353804521394,0.34186388712585425,0.10115676027352599,0.3475432664686131,0.0534284300248686,0.5537245527778324,0.0
SI:CH211-210C8.5,0.0,0.0,0.01602240068044602,0.14090266934180337,0.08647847598346753,0.23402886563538394,0.0,0.0,0.5743880753062823,0.0,0.13367620506453784,0.07997787627260139,0.5141094600656947,0.0,0.47991646248966224,0.0
SI:DKEYP-3B12.15,0.0,0.0,0.1964447471815229,0.0,0.0,0.12006453428871086,0.2306154831597886,0.0,0.0,0.0378140176137331,0.3397021390717869,0.2327315711321526,0.22674576369784033,0.0,0.6839283336790113,0.0
SI:DKEY-77P23.8,0.0,0.0,0.1669637708363297,0.0,0.0,0.07458205017330004,0.39020227942690144,0.0,0.0,0.05498008012678201,0.33094958966719934,0.21158859517808382,0.2141686566486748,0.0,0.6791755419462133,0.0
SI:DKEYP-3B12.13,0.0,0.0,0.18843398854482465,0.0033146117761986044,0.0,0.13961953422311396,0.2880505235093012,0.0,0.0,0.03277973942386476,0.3205800775253754,0.22235447759284055,0.2150321553292003,0.0,0.6731641796147372,0.0
