,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
SI:DKEY-153M14.1,0.0,0.0,0.17613687712965226,0.001993116853261966,0.554689942336485,0.0,0.7394911047183814,0.0,0.5257000434601988,0.10265474863100471,0.44363531694459174,0.32562872524570363,0.12127280880328319,0.3304800727160584,0.0,0.0
FXYD6,0.0,0.2812580079234075,0.24859046398227794,0.10957969430087515,0.677097968973478,0.10894589866925729,0.42022359612688037,0.03112549887537074,0.4197933442301658,0.27972215802815176,0.23939169924521958,0.553022916209597,0.17375730178564644,0.06670384017108894,0.05502937175603161,0.10317185499694811
ZGC:158463,0.0,0.0,0.1533666341737152,0.019565553149142163,0.5599551508986892,0.0,0.635142925794718,0.0,0.6487346177158844,0.13530361661423881,0.5347517657393375,0.34775044338583755,0.1200724416807777,0.30389374456629503,0.0,0.0
SI:DKEYP-3B12.10,0.028624792861026923,0.0,0.16798017058830578,0.00012824025294507063,0.5023436637346465,0.0,0.600533438490493,0.0,0.6790683246490739,0.18794000828347954,0.40565381453299626,0.13031616585498443,0.03353794525177074,0.38997958407550815,0.03466679848803359,0.0
C1QB,0.18704685372073526,0.42074024053734604,0.2822580035958249,0.21961870512882914,0.5041410150762174,0.12443599975955345,0.6640132434207778,0.12007421883398572,0.32075978203151145,0.14133179949217323,0.1878168495921617,0.3877689294651095,0.10947491721157313,0.025531143919103244,0.06386434842888129,0.08390084807495986
SI:DKEY-108K21.12,0.0,0.0,0.0,0.06017672898939587,0.5243475350737441,0.0,0.6671356049677704,0.0,0.4735179543492948,0.21084620704848409,0.6202618947999787,0.1891691100512563,0.12407571481927801,0.2158880671189284,0.027381607271507673,0.0
SI:DKEY-16M19.4,0.0,0.0,0.0,0.14074673798627946,0.3182629934247865,0.0,0.6593234765436066,0.0,0.766383410663624,0.0519488922393191,0.19350411667257114,0.7707788776873429,0.045335635885605574,0.0,0.0,0.0
ARL14,0.07053011428089379,0.48789235958616334,0.1501354328419523,0.16124353490357207,0.2790812296257622,0.13210495060309677,0.42485565082876925,0.19234753095148258,0.522417255925375,0.09097134144586418,0.14331166762644257,0.5571311217182839,0.1994893166898454,0.020483887227647286,0.2619794721790942,0.06565647817434332
OTUD4,0.02279641462954968,0.0,0.25807279153856544,0.06742721430239085,0.6166395203683926,0.0,0.8847446837075633,0.0,0.4931831531093312,0.11729345062720688,0.5417602957686347,0.430747739137302,0.0,0.36959588251116193,0.0,0.0
RAB34B,0.0,0.0,0.32729373601360184,0.3900509206732704,0.5755443821510563,0.0,0.21792166328788293,0.0,0.42913401925040834,0.1103992907621162,0.44973621213214293,0.5587678337903117,0.048773421114438616,0.12246172437595454,0.0,0.0
