,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
SI:DKEY-153M14.1,0.0,0.0,0.15310382300635755,0.0,0.31815336925658855,0.5572870677992362,0.7208079652476751,0.0,0.5393858657445861,0.0,0.35697522893790296,0.10365257868370874,0.38275382972699706,0.29681942183988264,0.16889949300289822,0.0,0.0,0.0
FXYD6,0.0,0.2871635342683539,0.23559195214469353,0.10558920631341417,0.4682714479258642,0.5264621135047437,0.31570180016741267,0.037187650408360154,0.4191969179476491,0.13312339423896674,0.22614306562662798,0.24861266308628074,0.5894079625295618,0.07131370301904041,0.14815325467248444,0.12344588469151842,0.047140771424230614,0.0
ZGC:158463,0.0,0.0,0.1256902426526136,0.01772951522864918,0.3521878161041552,0.5932808370893906,0.6404416182403204,0.0,0.6750494100869138,0.0,0.43115115811567933,0.14032554408154643,0.31598676816163507,0.27330646875726056,0.17462758293055108,0.0,0.0,0.0
SI:DKEYP-3B12.10,0.0,0.0,0.14044176066279396,0.004859375513434097,0.1669761527478153,0.6386656322644741,0.618128386586641,0.0,0.7068937622046181,0.0,0.26751703250213305,0.1984872165976363,0.15678216761283134,0.35476395828224316,0.1171648370881843,0.0,0.017746071555079467,0.0
C1QB,0.2178986754184399,0.39032419083548525,0.28075321393212055,0.21847014123107958,0.25807530215662117,0.33132068120413977,0.5068100134302453,0.16983441926458073,0.28069643814190964,0.17596753310447655,0.18428849505461006,0.11661339894584327,0.645105329169485,0.02459781202665846,0.06691345739617763,0.12644940930024914,0.10136503552347183,0.0
SI:DKEY-108K21.12,0.0,0.0,0.005315832355923389,0.04616856187372968,0.07730113536062347,0.37399130848775936,0.4446127619237569,0.0,0.4725030169926637,0.0,0.6361707460784121,0.1750866353808963,0.6633533417986218,0.24983467881492802,0.0689888033173042,0.0,0.07920116660264562,0.0
SI:DKEY-16M19.4,0.018862548444434888,0.0,0.0,0.11300254262120425,0.6131758554327779,0.11469199509313902,0.5372795132901415,0.0,0.7911702425270123,0.0,0.19539371495958324,0.04636898988667677,0.7219625781949235,0.0,0.03941799401216045,0.0,0.0,0.0
ARL14,0.057031629138290796,0.4763631598201554,0.15513697482712915,0.14385810719589937,0.48332494213091814,0.11036260067135334,0.3798523422887389,0.19601367832232072,0.5215004444263491,0.13828344376518886,0.15308145515242788,0.08137599253526828,0.49521037975746307,0.01142757650164865,0.19523940298965609,0.0672403186947171,0.2545159013631387,0.15001635611502145
OTUD4,0.0012619790250027563,0.0,0.2528687158610038,0.06308257853506394,0.3801682725673164,0.5871124261011087,0.8206549509283804,0.0,0.5179883953563683,0.0,0.45169529211307596,0.1188719605980827,0.5552655923035007,0.36426232247716517,0.0,0.0,0.0,0.0
RAB34B,0.0,0.0,0.3478092862675052,0.3961750416624516,0.3784211754701417,0.3946592435337599,0.02109123521377405,0.0,0.43908307883501796,0.0,0.4572935416984887,0.08626711566171494,0.6867231648819603,0.16358644044834764,0.0,0.0,0.0,0.0
