,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
SI:DKEY-153M14.1,0.46901821189788967,0.0,0.1461815221381451,0.0,0.0,0.3943429435475788,0.6049982065075054,0.0,0.8027614089585945,0.0,0.2394925370366236,0.03335957157290162,0.11104508876672178,0.2752036258367311,0.2871384011825859,0.0,0.03623990601119535,0.0
FXYD6,0.49562695212555863,0.10775061104540073,0.21982588487629018,0.21168734557014826,0.06319358671951161,0.5904968700747376,0.3273676982913678,0.26764868408900366,0.16731339765484235,0.13890945641324168,0.1555513687059454,0.27028712625711604,0.16794941471002345,0.06203219635737325,0.3576848243325699,0.23997281128171705,0.217304688413206,0.09005349175589183
ZGC:158463,0.4837309210553292,0.0,0.13959691501475882,0.0,0.0,0.33583333209881583,0.5335718470865092,0.0,0.9553714434770948,0.0,0.28393018013662685,0.05018462330413457,0.11044150895541661,0.236862350753768,0.3269871978498776,0.0,0.0,0.0
SI:DKEYP-3B12.10,0.3289956997630157,0.0,0.14980467205974568,0.0,0.033922127604450604,0.2929685272088178,0.4799952159104518,0.0,1.0856597347892232,0.0,0.10297354120412541,0.09252325476701023,0.055887217395861805,0.30492053480278686,0.14608911435763017,0.0,0.0,0.0
C1QB,0.575713692571638,0.40723789334903426,0.25710266158400474,0.16641887192397645,0.09941354177848843,0.47547301872272923,0.5049724370816532,0.12986267299632104,0.23715046708553922,0.18011117437724947,0.1895787300160285,0.11826706813551364,0.05574448764329797,0.03233768469451175,0.23073116263041588,0.2578133628768058,0.19539044622222637,0.0
SI:DKEY-108K21.12,0.7333695349588557,0.0,0.0,0.0,0.09934448353060987,0.33896864205509203,0.41498808155726535,0.0,0.595863105395762,0.0,0.5047341918706403,0.1192406765460045,0.023509968589397936,0.22218804393596672,0.06799403363070229,0.0,0.0,0.0
SI:DKEY-16M19.4,0.8749457442322455,0.0,0.0,0.0684884172252701,0.0,0.06205525938356256,0.5522321362887935,0.025568229924051663,0.6182703573956829,0.0,0.08004002938779967,0.0,0.0,0.0,0.555395308584037,0.12564294067709936,0.02005238803068876,0.0
ARL14,0.35063410895950115,0.18753369916340962,0.11473892921972154,0.3238474440551814,0.3219342139243562,0.18780171224559433,0.41266986158965635,0.5738338510581631,0.07596405856263597,0.13467519183614413,0.0671618856383154,0.09595928600094286,0.20767548701913527,0.026165855882538044,0.3020401105612444,0.5001700126036909,0.2550194310251914,0.14561107550200303
OTUD4,0.6531775637021269,0.0,0.18057337867417408,0.0,0.0,0.4436242865757111,0.6672533116532264,0.0,0.839086670394603,0.0,0.32000901383117564,0.03955512523811923,0.0,0.333495850078997,0.3123965627478384,0.0,0.1544963678198374,0.0
RAB34B,0.8495979604425056,0.0,0.3514515814665631,0.36831346828371453,0.0,0.34816988820197414,0.0,0.0,0.4111713102604692,0.0,0.36682007482326373,0.03620862129562766,0.0,0.13002887672737157,0.35257316188109794,0.0,0.015509930765906295,0.0
SI:CH211-267E7.11,0.8121456615095751,0.0,0.3223820643925839,0.5088612309142623,0.0,0.2896571614257442,0.06610145659611456,0.0,0.5449500259355249,0.0,0.2866321831327541,0.13563741918404187,0.0,0.03678652299692424,0.43709537184411595,0.0,0.03991242714393322,0.0
SI:CH211-130H14.6,0.7030927298065413,0.0,0.08017433808640795,0.03589543690733475,0.0,0.24239092709883167,0.3105469784009603,0.11734339592754399,0.48492089931574295,0.0,0.29342758941535485,0.06690566649043768,0.12593979905277877,0.2251836025197766,0.49871654168933705,0.0,0.024475558938082335,0.0
SI:CH211-195B11.4,0.719817607800221,0.0,0.17491416266204252,0.0013238535234115954,0.0,0.19962772812127486,0.2214088814844518,0.0679674061871511,0.71301279714713,0.0,0.1484838436989783,0.06535243450780898,0.0,0.21183463805520175,0.6399924762858459,0.052754463058112086,0.11543828406489594,0.0
SI:DKEY-261M9.17,0.5819538489938353,0.0,0.10480636976774269,0.0,0.0,0.0,0.4947170048285183,0.0,0.47260592852221345,0.0,1.5133966835739772,0.0723363833803893,0.0,0.19386585134052609,0.1726598208514431,0.0,0.0,0.0
CR450785.2,0.5789407857882917,0.0,0.08414992915223914,0.0,0.0,0.20642463934212402,0.21167124902375986,0.0,0.4299016784294833,0.0,0.42646550451584797,0.034736847795536666,0.17921061320889597,0.023788559111354853,0.7626952444576954,0.025989652516425245,0.0,0.0
CFD,0.3002381684738573,0.4715083580051376,0.0,0.26158063763006445,0.2786509793219418,0.19111568328751977,0.312509746436803,0.39412916762331535,0.12378459993102629,0.08397209134057963,0.14489096131245355,0.04113000134067392,0.11388372626726576,0.045439941988272184,0.346450655050304,0.6038012984213629,0.11432031727548843,0.12664438546006068
BX640584.2,0.7417250895986749,0.0,0.0,0.0,0.0,0.3827079439603653,0.0,0.0,0.3503868002599395,0.0,0.19688911273443452,0.11199774170073942,0.18232912219384562,0.07282817850877021,0.6921399615442246,0.0449262345311138,0.0,0.0
SI:CH1073-418F12.2,0.6899100154341713,0.0,0.0,0.0034937491899686545,0.0,0.304955619077792,0.06647320071240062,0.0,0.406719679852741,0.0,0.1374593497020365,0.16693295594564905,0.13551771476136043,0.3722550798451267,0.5046425966312273,0.0,0.11380458188243837,0.0
SI:CH1073-159D7.7,0.3956093537767973,0.050188837749067405,0.14030270184464183,0.0400048277874772,0.0813805371337954,0.2527431891411121,0.5622629612109851,0.0,0.9997229142028037,0.16697463054397338,0.7769098061837981,0.02870120297175919,0.13375711172281035,0.24244400071409655,0.20286251543853068,0.0,0.02391105057805283,0.18499561317868213
DUT,0.43367331964650285,0.0,0.15937848919478323,0.025050826847954538,0.03161004247117456,0.5202922919412902,0.5781418153787747,0.0,0.6571380798547581,0.0,0.16591128522999457,0.1048009984475139,0.039483498884820174,0.22367387531237304,0.47586857757420226,0.0,0.16227551349891145,0.0
ZNF981,0.2781430239470012,0.0,0.003231310541338079,0.17330664257482345,0.0,0.3046046616533948,0.22763816870560744,0.042575053816259804,0.6422189126225583,0.0,0.44733842360561826,0.0,0.09952608258399126,0.0,0.5898771006590953,0.033655106260835004,0.011450299140441308,0.0
SI:CH211-113A14.16,0.6320762042444464,0.0,0.008597816572214203,0.029869631942745483,0.027036670844648503,0.15371578744674788,0.6754108651592381,0.02060591202697123,0.8939930457717356,0.0463744250041401,0.4487585114227652,0.00492615882141918,0.1407263230635249,0.09121647011603007,0.2953289960853353,0.05715600456946642,0.0269080227288601,0.07108039221116312
SI:DKEY-6D5.4,0.9807765678396625,0.0,0.33581369027571717,0.4806289375654459,0.0,0.26317785533622845,0.016828507034504923,0.0,0.4992480607946947,0.0,0.2850592066846867,0.12562187556497176,0.0,0.03182100170918642,0.4363524626316168,0.0,0.037472690247144065,0.0
SI:DKEY-23A13.15,0.5308547230634466,0.15491414098195827,0.0,0.12319063195715332,0.18149593154355495,0.5526536424517912,0.40136700477158294,0.0,0.4726515004978923,0.0,1.0503571858453409,0.21582634188284783,0.0729870815337355,0.0,0.2095507378457185,0.0,0.10868472815814267,0.0
ADGRE10,0.7706276151508699,0.0,0.1635690275796737,0.0,0.03119463292363417,0.24059843373674408,0.09437803382070835,0.0313700606795138,0.32387773083454835,0.0,0.2914289937998772,0.07380219816845034,0.5927165770689515,0.3439103756737658,0.5734158404490033,0.0,0.08059766195362075,0.0
CU655961.2,0.2564442707416686,0.0,0.0,0.08009040550337558,0.0035960013398284502,0.28053020027365877,0.3989655729864345,0.0,0.5861237649903805,0.0,0.10197524811885625,0.0,0.5402104082393143,0.0,0.38124207439071117,0.05370604660681801,0.3141950755295589,0.0
