,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
CFD,0.13128407458067262,0.8366408993311538,0.0,0.07572155672366425,0.2359612629911055,0.33737718918911547,0.29356769018277284,0.0,0.4795213074006816,0.042291660110766904,0.25844751354295264,0.01812421604400712,0.17090886668038935,0.057486229636578984,0.6269157289520796,0.008503968850179806,0.0
BX640584.2,0.019422912526518923,0.0,0.0,0.0,0.04698586715125985,0.6187646568082628,0.0,0.0,0.45229970790236634,0.0,0.2591444317689404,0.1546862596417603,0.28584083162588564,0.12018085301359183,0.8407784822608162,0.0,0.0
SI:CH1073-418F12.2,0.0,0.0,0.0,0.028437717660438046,0.001896658704814943,0.5170314903074515,0.1111515756883462,0.0,0.4399025024742101,0.0,0.24334042073158885,0.2119370578886283,0.22075404315910876,0.3896507041598444,0.6912624915529805,0.0,0.0
SI:CH1073-159D7.7,0.2883095818049625,0.0,0.10231050822050675,0.1127605684860158,0.0501644729678199,0.40218171966916627,0.6598492841469168,0.10063136096841444,0.5413247480906948,0.14755465979210913,1.010465974260865,0.06764400620775345,0.16085944892499895,0.27129959784642427,0.15567105577236526,0.10566877155605266,0.10773945022455
DUT,0.0,0.0,0.23284052075223752,0.03861326178490816,0.03192154882895093,0.6634138893147249,0.616179935503314,0.0,0.4748553318113114,0.0,0.29348703944206217,0.1428462476708513,0.04437656324973778,0.28553069349805993,0.5260085250021378,0.09137940268404476,0.0
ZNF981,0.0,0.0,0.0,0.11760625086884909,0.043264188587094715,0.45866979315064405,0.1538948526752377,0.0,0.6138473360484595,0.0,0.5336676419917217,0.0,0.10972001539972204,0.0,0.5867760397818201,0.08097420670466017,0.0
SI:CH211-113A14.16,0.13380018476178077,0.0,0.0,0.09061708842924555,0.0,0.3891755930448887,0.7672681674823646,0.03704331241664789,0.677850158262173,0.05579331776761241,0.6504281221469987,0.07958066734421386,0.1896073400393078,0.10325955379384957,0.41450622870548637,0.05453912704020782,0.010588177014877602
SI:DKEY-6D5.4,0.0,0.0,0.3140086586820622,0.5026577059229623,0.0,0.5544289746113973,0.16364630439319117,0.0,0.5902429300585961,0.0,0.397897675571087,0.20769531565802968,0.10352828669978446,0.018922424777280587,0.7161772932687189,0.0,0.0
SI:DKEY-23A13.15,0.0,0.18830683622372957,0.0,0.0782179877644704,0.17366593797329213,0.658159553089157,0.5173101932219298,0.022170752680858337,0.2721651664685287,0.0,1.1825846054818816,0.21240901129479473,0.08877085562247139,0.0,0.38247245060905327,0.04088856008358366,0.0
ADGRE10,0.0,0.0,0.1283906057786092,0.012127444413217356,0.033665635591716675,0.41507380035224894,0.18641251866770037,0.07818196068950696,0.45511696195351703,0.0,0.34595102511777936,0.1205907469531198,0.6722038517949926,0.35452956324491225,0.7178996771802056,0.057546614881782254,0.0
CU655961.2,0.0,0.0,0.07860865445906119,0.10881692753012584,0.0,0.3881370355643367,0.4184999400997394,0.0,0.4657060530399012,0.0,0.15756641238334687,0.0,0.5148806363085486,0.0,0.39543800677415664,0.2539655896362165,0.0
SI:CH211-190K17.31,0.021398574407012153,0.0,0.11457131152894384,0.08884222303656837,0.0,0.5547799276140805,0.14586784206582415,0.05182833064558362,0.2592412822790471,0.0,0.32412383132654426,0.17581513155282846,0.28562658093815296,0.14563685352681446,0.932947464879418,0.05894793578942893,0.0
SI:DKEYP-3B12.8,0.0,0.0,0.02327889846514909,0.06155023025291835,0.0,0.4751082399029561,0.37249094372143526,0.0,0.35974669286899746,0.0,0.48305639272212697,0.06286993520664144,0.23381911932299473,0.0,0.23676077054018477,0.0,0.0
FAM78BB,0.0,0.0,0.005088004862291299,0.0979728480362083,0.00884599016331059,0.5107690150806884,0.29592095496134296,0.0,0.42528420889266305,0.0,0.21396948855783152,0.1617375059005358,0.35898440664205206,0.1490401619762709,0.8619959268675365,0.0,0.0
CABZ01111915.1,0.0,0.0,0.0,0.08527497559282748,0.0,0.15630346891107655,0.18611774469182896,0.01123440391296574,0.6460348976233212,0.0,0.17463245483612658,0.11864856364898684,0.2730108236287885,0.22960091587218973,0.7324632633981968,0.0,0.0
WDR21,0.05671938364689341,0.0,0.019070457125976138,0.0,0.21365524859509333,0.4794295713411513,0.0,0.05527767702817247,0.47696826096015726,0.0,0.5162078287404274,0.1335340844410242,0.2907832757499774,0.10523116661066685,0.6509558103348672,0.0,0.0
SI:DKEY-95P16.2,0.10849388032625432,0.0,0.0076994530537385945,0.18217443940587852,0.0,0.3619864807035003,0.4508742273556743,0.10088131959062151,0.7809449608663338,0.03196939070782664,0.21219641450007343,0.09746705349169514,0.12234531221287359,0.0,0.7492670264860913,0.0,0.0
NCALDA,0.0,0.0205708150929986,0.14475878088150276,0.026714542415227943,0.14529399507486038,0.6376438698389106,0.06498436096371574,0.058181697373162616,0.4445543098212822,0.0,0.382428445437195,0.11689060814867859,0.2952063010195529,0.0,0.996057365046191,0.05970329198702104,0.03171286980240712
SI:DKEY-15H14.4,0.0,0.0,0.008952182336400669,0.0,0.0,0.4635448045410538,0.20674239672235437,0.0,0.20560291805642344,0.0,0.33252421061349635,0.18533291685886466,0.2820532958426077,0.21564177462475984,1.0124558633024896,0.0,0.04183106710430505
SI:CH211-117M22.2,0.0,0.0,0.1981516712086318,0.0,0.0,0.4321340831303812,0.7325222335786241,0.03876583854403235,0.3142811462687973,0.0,0.5991894839041637,0.0,0.3035465922512059,0.2002040219871736,0.36054707393995555,0.0,0.0
SI:DKEY-23A13.18,0.34586448815082016,0.43416933328558416,0.05458370193572694,0.24783305785258353,0.16089704198391286,0.3020652233224434,0.5711943749925128,0.16290384640251235,0.4374883332840829,0.272518019253122,0.4360937296105045,0.06999093287132169,0.1571139058961728,0.15190552696309492,0.1368015102740222,0.2182055946500649,0.18661961953951275
NDUFB4,0.0,0.0,0.0,0.0,0.05621073580844094,0.12400215246162327,0.24046684203072266,0.0,0.4126908037730896,0.0,0.11205942845551102,0.2367568270176439,0.27943274988751315,0.0001199745563325611,0.6373541332615947,0.0,0.0
MCL1B,0.0,0.030602366895403663,0.45780750924043284,0.13034486608291782,0.09070103387814775,0.42880969615218784,0.2628662742887759,0.051937473023314855,0.24075188443851872,0.0,0.4275613657985431,0.0017523443767712872,0.20515283969454223,0.2180801622308538,0.7541691372563878,0.21468920691413204,0.1698530375477008
RPL6,0.0,0.0,0.10352029187233432,0.19534023471402018,0.1523443575056065,0.48666277715954276,0.5768694054734375,0.11048638784719192,0.6080592069891352,0.0,0.14458745426093955,0.20374159367152186,0.12727125997372188,0.05946201171189469,0.7259106126268416,0.0,0.08604827117686867
PDIA3,0.11942482325001194,0.0,0.03697090534472178,0.252862295026657,0.06649305615722223,0.6298803587509703,0.3599688627003733,0.10606816272150434,0.36225251720648927,0.0,0.4087478066908588,0.24669815925690816,0.3116536367774836,0.007501239614180655,0.5389003336277236,0.057364423554671654,0.032425199477465166
SI:CH1073-190K2.1,0.0,0.0,0.05886524788092076,0.06419329871598702,0.0,0.786737278375065,0.3761892538031618,0.0,0.0011975394313228213,0.0,0.5504063587063731,0.08167295070152898,0.0,0.0,0.46666565520568537,0.09380758593188993,0.0
SI:CH1073-26E8.2,0.0,0.0,0.0,0.0,0.0032254540711247927,0.3816098769626846,0.25084525851194567,0.0,0.3064552344611072,0.0,0.39767321015051266,0.007540323562782754,0.1696880547977923,0.3027315402098706,0.49561873663211115,0.03288794265357464,0.0
HIST1H4D,0.0,0.0,0.0,0.0,0.020498226819322556,0.3977513980298203,0.34082110666282855,0.04707902342359939,0.36736429105054996,0.0,0.827099534587196,0.0,0.2678434870111109,0.043974010755720466,0.03676181443973625,0.0,0.0
ZGC:165555,0.0871253621461331,0.0,0.03728003702635158,0.0,0.13179207020905617,0.284167667722719,0.349684838554874,0.0,0.2474759434708554,0.0,1.0789038900664056,0.0,0.01436354401192847,0.013224649725133923,0.10091243351535052,0.0,0.0
FP016247.1,0.0,0.0,0.21940602009288013,0.07098014326168511,0.0,0.40965749609617885,0.44905940465619,0.0,0.15106754999984237,0.0,0.5139854008744043,0.0,0.21692168871566617,0.4029182268966747,0.015698877099684868,0.0,0.0
TADA1,0.06357282733870291,0.0,0.010660914682153912,0.0,0.16633220591707282,0.416532822493204,0.5831123264856073,0.0,0.38958105951621796,0.0,0.3931497833879903,0.04349765386790208,0.2864559968010394,0.08825009916072696,0.5373802322538072,0.1321894382086584,0.0
SI:DKEY-193H7.5,0.0,0.0,0.1394493318447291,0.01284901384899611,0.0,0.6922630573593612,0.0693425469229876,0.013962100306536043,0.5317801802447961,0.1084718717241831,0.33861655404020174,0.09512957075423817,0.3302567096948539,0.053291730341812345,0.5694965572004496,0.0,0.08684832224762275
SI:CH211-210C8.5,0.0,0.0,0.029329069243428818,0.15025896795767404,0.09702202363459773,0.24760638070580016,0.0,0.0,0.5681751475682241,0.0,0.1282029426575177,0.07972148394551488,0.4984973820271393,0.0,0.48412636109400786,0.0,0.0
SI:DKEYP-3B12.15,0.0,0.0,0.22446318008853008,0.0,0.0,0.127759870360321,0.2076736574004684,0.0,0.0,0.035743234935481594,0.35598174702688223,0.22674869539456016,0.19057187676149856,0.0,0.6739529323152198,0.0,0.0
SI:DKEY-77P23.8,0.0,0.0,0.19562910841218814,0.0,0.0,0.07992875680773269,0.3646571506854701,0.0,0.0,0.053307822955281976,0.34523984412673075,0.20553766246990088,0.17787509336701124,0.0,0.6698504266232111,0.0,0.0
SI:DKEYP-3B12.13,0.0,0.0,0.21553644054072743,0.0,0.0,0.14407233939950154,0.26752364337060724,0.0,0.0,0.03171835197835981,0.3375844318123579,0.21609585183958713,0.17877561346089454,0.0,0.6639191660325547,0.0,0.0
SUPT4H1,0.18622622848915993,0.0,0.24885064657299424,0.3050165180784058,0.08904201328582768,0.5097112240938559,0.38963956089269586,0.30320067797070716,0.2594751697905939,0.03714845130373493,0.0,0.1524992729092964,0.19119285374923428,0.004728209314261302,0.7584900964072182,0.30735522673053206,0.0
TMED9,0.01736457110874902,0.0,0.18204711653496136,0.08759096536232723,0.23400123120180985,0.6525593625604432,0.02052071776550871,0.08551201464915707,0.5333805297590319,0.0,0.13795091512369587,0.2568037892048093,0.3763009646552251,0.3260292226478141,0.4701487838767567,0.05475111867122363,0.0
ZGC:92287,0.017749383753955,0.0,0.2249361427917637,0.013783797874997505,0.18173194548097993,0.43678959265858847,0.24840342022398182,0.029271076702697085,0.5380165503387423,0.0,0.26483438100733203,0.10004715866421743,0.16588993379925074,0.310546945119209,0.6519175210834035,0.0,0.0
SI:DKEYP-14F10.3,0.0,0.0,0.12417241076270835,0.0,0.05234535115723009,0.5846915121466079,0.0,0.0,0.3845567937315623,0.0,0.69896891477957,0.2641531090554942,0.1750840034691526,0.026618258748422257,0.4049484901181158,0.0,0.0
SI:DKEY-23A13.10,0.21808923391249413,0.0,0.11233519941270939,0.2421945853211839,0.128942724197873,0.40997328579999276,0.5263836586626612,0.20983192977428824,0.4982405793203133,0.2180337345018101,0.26617287101852766,0.06705976053162555,0.26477519911257863,0.38648210823707796,0.28895236606766433,0.28790591461476384,0.0
CDKN1BB,0.0,0.05058133214945182,0.17642713969114507,0.20257898084130507,0.23351002678333127,0.6408272172086624,0.5579242195881703,0.09386237650546544,0.38107777779011204,0.0,0.2325358142208167,0.10652598792838651,0.16866506513776422,0.217960439129543,0.5780308535281067,0.19734463343289405,0.0
SI:DKEY-53F14.4,0.14849976863048933,0.028196270253125467,0.029417847449794293,0.042800388140185656,0.0,0.5551824755868564,0.3910732089200892,0.05363950004159996,0.5498705001131583,0.007624783003724795,0.32157618101269536,0.20401279655663165,0.16366157491179084,0.0,0.5775983361309632,0.04274733994568813,0.16961514963956925
MCC,0.16752201587269863,0.0,0.21640860143108792,0.13274432260197444,0.08736687345384847,0.5034109410358708,0.12937205828831597,0.14612070172971953,0.5381338464593622,0.040509377518512066,0.25544345388366657,0.13692135859045462,0.05345620477456253,0.3546117739387764,0.6122006001538476,0.1363757835781812,0.14050840418937174
BZW1A,0.0,0.08725042260297694,0.049946029262629636,0.14577823007713525,0.09605401441311863,0.5263879702751395,0.3295890050408807,0.17902095114793684,0.36359837583888954,0.0,0.25126625415743775,0.1905119569838837,0.39117378769551775,0.1440780655999287,0.9857680551558853,0.0,0.07236989169399044
GDF3,0.0,0.11040108731100601,0.006186855404471046,0.0,0.17346453582245244,0.4610677773694823,0.3107306086931187,0.15478479258402267,0.4790811128198192,0.0,0.29534320979491063,0.2422017295608974,0.5344957217820187,0.19020648957555397,1.0479328671041497,0.0,0.0
BIRC5B,0.0,0.0036483966713417816,0.16220831313649706,0.09039879034521502,0.388227501164351,0.3844232051514196,0.19101145642884365,0.12192199816480549,0.0,0.0,0.2751556029467364,0.28893498014831576,0.4252675727707367,0.0,0.9676636212501555,0.013840805377099693,0.024479148508521044
CNIH4,0.0,0.0,0.08766472480321563,0.15351243919048804,0.06550415996833343,0.2494381935519711,0.11505559479466791,0.06614818171880622,0.6820367308399463,0.0,0.16871022851183695,0.23670823405421923,0.1818175125777201,0.028427654690555373,0.6282378955190387,0.01695828004982397,0.0
SI:DKEY-23A13.16,0.5469656227458136,0.3403387811241253,0.0,0.4173112058598529,0.23220889778004727,0.21370466615359338,0.3676495897854541,0.36528011766572305,0.358690150503986,0.35629720900887835,0.4259013685647892,0.04429439128398891,0.07419407501319075,0.06648391007571976,0.0,0.30860936095082014,0.18375449825373327
KRT97,0.01799120354802489,0.0,1.2511670203745466,0.050328798279929955,0.12562176477891956,0.19643220791482222,0.15310487068997766,0.0,0.6514990252835976,0.0,0.07648546983028412,0.2806243073844822,0.21000380264184668,0.4677803347847186,0.3367393013659892,0.0,0.07335921966740173
EIF3JA,0.005435595777578197,0.0,0.04878334091972237,0.23345018121753347,0.25222302386526335,0.4767089081328006,0.5973334919870433,0.1834314588054718,0.3517711795726996,0.0,0.09920407954338453,0.14826303386748002,0.15869231158467886,0.23315187697782458,0.5786042013406004,0.12352665885387452,0.27383049663536635
SI:DKEY-47K16.4,0.0,0.0,0.0,0.0,0.0956045318564694,0.44498455997550695,0.052744337397529005,0.0,0.6337930530165413,0.0,0.36671701159730585,0.0,0.0,0.09483462737566077,0.6252173776736861,0.04939200431192799,0.0
PTGFR,0.33595826020571395,0.30739217607117986,0.09379746212595902,0.1888851930517718,0.2712985569503849,0.115705131359487,0.0,0.3367904785782377,0.2873651124971367,0.04023592042895468,0.1646590768959134,0.0,0.34227465086563796,0.315266015484088,0.04177169692941894,0.5481359748051166,0.32270704662547245
TWF1,0.0,0.0,0.1622482270636456,0.0,0.34105044242400157,0.570813259548528,0.0007978174101994672,0.007884280545896905,0.47889262457325515,0.0,0.2239246264222374,0.1554082655631904,0.284720978548177,0.002109395390372384,0.5134805458297073,0.017081593739769214,0.0
ZNF1034,0.09933540566356766,0.0,0.0,0.0,0.09239872087144023,0.5729848953356008,0.0,0.0,0.44898089561827914,0.0,0.3870475335745062,0.19475635185468723,0.3000165564995547,0.0,0.3411880452835406,0.0,0.0
SI:CH211-53F16.1,0.052120329736790545,0.0,0.0,0.02631831463102327,0.0,0.34990520350748466,0.26954389085547015,0.0,0.5344112039183309,0.0,0.2674157190404714,0.04060593841321118,0.26950472549308907,0.0075693375512326175,0.5082759196177372,0.017229338697860065,0.0
PPP1CBL,0.01508970134386899,0.21054628903247966,0.2934471897980643,0.0,0.19369628610619657,0.6243010276283116,0.24542454651371698,0.06652814086280064,0.5115253756070205,0.0240913201262643,0.17399459857677307,0.17892232015531134,0.03672402432886576,0.27222903462176445,0.513225703977584,0.08512046490630004,0.0
ZNF986,0.0,0.0,0.0,0.07925855659966062,0.2049457988872457,0.5114400508139562,0.0,0.0,0.53403954092516,0.0,0.16267666929844163,0.13258249964129898,0.3264134939172382,0.13099479151501117,0.8183540547027204,0.0,0.11810422423038874
SI:CH211-212K5.1,0.0,0.0,0.1625778763912862,0.0,0.0,0.580296153111832,0.0,0.017538092824151,0.44382537080549783,0.0,0.37630915480798566,0.0,0.2338095096173612,0.054993523684526806,0.5498554391676739,0.06547641905094904,0.0
POLE2,0.0,0.0,0.08689640489705111,0.12661144978021385,0.02656941620188744,0.5643206220770571,0.2421345594286761,0.1534284169289871,0.2813182779875541,0.0,0.19404203334476564,0.05038700420684764,0.376110761670042,0.35239754224824815,0.5150002368068377,0.1588234306409538,0.051710429954944084
ALAS1,0.215311434470187,0.1330540997084264,0.4746272936841236,0.19858929927733626,0.16485632734498684,0.3662466934139812,0.21076248069788175,0.20423022906207275,0.5440249380415463,0.08036158522425484,0.2876983966624824,0.1406582310102071,0.129900291710766,0.2794579530330799,0.520473242262039,0.0,0.1016855740556611
SI:DKEY-54J5.2,0.0,0.0,0.0,0.06414242697237316,0.0,0.5109659645727097,0.0,0.05387339019396036,0.39613493894519713,0.04764196220667685,0.18575912696210983,0.07132460058275429,0.22587549288558711,0.0,0.7332504434271852,0.0,0.0
BX470200.3,0.0,0.0,0.0,0.0843810670290234,0.0,0.32963944482976676,0.1534618557153825,0.043692418738374796,0.47742631834331145,0.013625587606680707,0.3344050625054154,0.1081995148887333,0.20865317231005776,0.0,0.6945337569255537,0.0,0.0
ENSDART00000168735,0.0,0.0,0.0,0.0,0.044242392782324155,0.3847410198114143,0.20120476366353962,0.0,0.3364271055625388,0.0,0.04254872490759729,0.2399027052749903,0.16556235896938995,0.0,0.4764988460327653,0.0,0.009792407264912662
PIN1,0.2582991481352389,0.0,0.19199941285974584,0.039155659629604905,0.0,0.2569198904721039,0.5409029524780911,0.044702183860837165,0.3877692338211158,0.0,0.25554969364296654,0.28921679364147873,0.15119991434454388,0.0,0.4386107079913034,0.0,0.0
P4HB,0.0,0.12318376371783864,0.06649166032301049,0.016432927104807,0.05782111491288451,0.5212607184349017,0.3628417084815161,0.06367782841491397,0.21215840869328906,0.05011832802215664,0.5364671038014802,0.18700675392815247,0.3516372582348855,0.08592512282571564,1.0122801371595693,0.0,0.05179072361239446
SDC3,0.1713189601885142,0.0,0.02565112625827653,0.20895021763823918,0.06237090353421837,0.4082038935647613,0.45898941386180026,0.0,0.6123100377341043,0.0,0.5091747171127,0.0,0.3407194177224652,0.005452903085892255,0.36753732895122976,0.24283836934066377,0.0
SI:CH211-271G18.4,0.022366316319377924,0.0,0.02510876208843865,0.03760598132124873,0.043807205069993464,0.45073767338798987,0.007725505519854814,0.07159397234870891,0.5420571183950189,0.016647801285853164,0.351630091475048,0.018224199847744014,0.362588029158743,0.07809714182535615,0.732048620020231,0.023570707528958186,0.0
SI:DKEY-23A13.4,0.0024390193004048535,0.0,0.0654700166141251,0.1382915648884092,0.036557816274809696,0.556259913957527,0.7786414281922355,0.0,0.6329325423951349,0.008156776488504467,0.3291186664444389,0.08491969473777025,0.1918299214492112,0.19712013653368415,0.47498401344697616,0.035328488931596826,0.0
ACTR3,0.2878186810384705,0.0,0.1231813873860237,0.08138423488966447,0.0,0.2801081850848969,0.457213526386795,0.0,0.5341437871211844,0.0,0.46677159953483927,0.2087119552970749,0.11943904989406509,0.0037410209219560743,0.4134883491955581,0.0,0.11142933622021109
TBC1D13,0.0,0.0,0.0,0.16697500758876124,0.11112000930389428,0.45742734298458854,0.05904937609256844,0.0,0.5571641461374003,0.0,0.07592794469991189,0.0,0.1228348685043368,0.2497329153188811,0.6967885908145093,0.15033579719010357,0.0
SI:CH211-113A14.26,0.27059464499258795,0.0,0.0,0.056552613793531825,0.20119677285152152,0.3077372195486094,0.427727375319875,0.16443436108475343,0.40191038030572024,0.199153159674494,0.7274415859629781,0.18947850115034115,0.0216609091461166,0.0,0.15998534523230368,0.013170686552921007,0.0
PPIL1,0.08742998123532456,0.0,0.0024892542346913096,0.2592238230401736,0.13495978921704463,0.3817317757522615,0.6364073534710633,0.10113928185981015,0.5345050866261734,0.0,0.15494700258150498,0.0,0.11519997688351935,0.2013837486825385,0.5797515062362729,0.2298686134066964,0.06644636390182262
PRPSAP1,0.30391695225894727,0.012818794859409732,0.30154473309011276,0.03852475840497771,0.1390009686893388,0.308145696850344,0.4164523977849061,0.1181570852561132,0.23160136569338902,0.0,0.24339133386367207,0.2481761840807003,0.24821747463711896,0.05066213316730389,0.28454143400311316,0.0,0.05812416870309304
RRAGA,0.02803383756184429,0.0,0.0,0.12224872252406552,0.0,0.3928724524215617,0.12010231711160099,0.0,0.19299745067828908,0.0,0.4481037840941082,0.0976101012341994,0.4197671185870769,0.0,0.48223419250797184,0.10976755497618866,0.00509003287337882
RAP2C,0.11412871002029852,0.0,0.3378205747073349,0.10569843336605662,0.1787261725632694,0.5554784797006442,0.16772866993883476,0.2823353088152506,0.4030664534784416,0.020742118295670565,0.3199625944544139,0.12460510319014141,0.3623644584533603,0.07044756840702093,0.49847177390609926,0.10583000864382855,0.04661783844531121
MYO3A,0.0,2.3828366195304493,0.249979926803417,0.014191621375949443,0.0,0.21734586808871884,0.0,0.0891269338222369,0.1490018502789504,0.1346457108502445,0.35124931751381977,0.10412333753656555,0.0,0.0,0.0,0.04361015597608301,0.48835303250847933
FUBP1,0.4973176829050921,0.8816776914406141,0.12251759341283704,0.3823368218672565,0.11876457226480445,0.11937832092790636,0.10196200364502778,0.4323087651451398,0.2596944526053122,0.27037389151175767,0.16641024959012352,0.11293642726639791,0.06844014263705676,0.310830289926848,0.3377628437056595,0.23658408381184973,0.3213883282092327
ZGC:174888,0.0,0.39832267121186155,0.0,0.0,0.0,0.026456319858635564,0.02376909775110814,0.0,0.05849810002922375,0.5353190229358601,0.0,0.023999811369715685,0.04101832939510753,0.0,0.0,0.253940922941528,0.328308329794921
SI:DKEY-108K21.23,0.0,0.026546795289397983,0.0,0.018158173055024478,0.020110074692767675,0.07540803243771715,0.11252846456848585,0.021643576199844364,0.0,0.03736241307923558,0.11383029747218919,0.0161607411397378,0.0,0.0,0.03415091151627059,0.009716352588683119,0.0
TIA1L,0.37100684078117524,0.5337784803990492,0.17193650894353021,0.2651328753314277,0.13080003197742918,0.32155782032297714,0.09256806418507979,0.2412680980170921,0.2722744861360749,0.16814394112582431,0.17869425599158512,0.13612129882575072,0.13616081037499453,0.22823295621412226,0.48865326350988275,0.20422203104713085,0.18810496534647816
ZGC:112977,0.25165787929098626,0.8981350383920795,0.060077831348914444,0.33179841626225126,0.10761783958128991,0.1727036929489622,0.0,0.10117026449604083,0.12201730617289894,0.1518993398077842,0.16811404525398338,0.0,0.1277947890119329,0.0,0.14566387871510764,0.3325230585700098,0.2066157400275919
PON1,0.0,1.5138038894207784,0.24705347228546382,0.08192626644141741,0.1890910103182239,0.37958943913342824,0.3316573197285163,0.004912127698858885,0.25305977300699345,0.24229518848048587,0.4421751960505661,0.03287430852439148,0.15772422691823687,0.22215320345483913,0.0,0.215068282543043,0.25586418597594274
SYNGAP1A,0.20281592694796027,0.44976085902403495,0.16730571636110858,0.009881932446562025,0.2816717817776655,0.11151775172257207,0.0,0.0,0.0,0.9763339132262774,0.14811522474874145,0.0838693690623958,0.0,0.04188021243233091,0.03434763375169279,0.0,0.48776031080948773
SI:CH211-196H16.12,0.0,0.6342672236323218,0.016593297546313817,0.011481174104485046,0.0,0.057866453662152484,0.0,0.01119543718481735,0.061938182246922206,0.3006477174537564,0.019233976410957778,0.14479423887731951,0.0057430995833313995,0.0,0.22393678877977882,0.21540985140543512,0.3778041283484744
ZNF1066,0.42728350446459323,0.6375323082583579,0.03641074584689958,0.21006810594357725,0.0,0.17597943522176485,0.18783179657291438,0.31858656394359475,0.25538329878346716,0.024906307283519984,0.20002931413764485,0.0,0.07808495526788752,0.1794982402235841,0.3210112642805415,0.583013852563379,0.2055108207787203
