,0,1,2,3,4,5,6,7
RPL6,0.6649466503520883,0.009733946427531826,0.16136812375377527,0.30363146247827216,0.05535078909552425,0.0,0.7672689417258904,0.4500868618875274
PDIA3,0.6208801906072827,0.0,0.0073167831911302005,0.3007658090055889,0.232845816772355,0.15333824112631997,0.744657110194764,0.2864160918135446
SI:CH1073-190K2.1,0.38452345024184026,0.0,0.0,0.08841973369207737,0.0,0.22906581597630424,0.9139752855075925,0.022100788275257036
SI:CH1073-26E8.2,0.5119198669777129,0.0,0.0,0.03430670697478366,0.10734662784726107,0.05415152768190626,0.5340899387933481,0.24955675775025646
HIST1H4D,0.10493553482726393,0.0,0.0,0.02415383756387783,0.2093127894713331,0.08146290268172095,0.7627575716012146,0.3380860879463438
ZGC:165555,0.09787054280935785,0.0,0.0,0.05300009426260279,0.19693273948047207,0.19311303300196742,0.7298516372962826,0.2699691381229505
FP016247.1,0.17215185947593484,0.0,0.1945261464581911,0.05749540127502857,0.062240904303873974,0.12158657036604371,0.77995318886239,0.036544764587005306
TADA1,0.6045896527690692,0.0,0.03136834038535263,0.0,0.2987814843391301,0.0,0.760916436079369,0.2867323380759278
SI:DKEY-193H7.5,0.6678645734171247,0.0,0.0844172048686217,0.09424607954241154,0.0,0.34801910277398246,0.5092459371922129,0.3745577287402787
SI:CH211-210C8.5,0.5934532420339538,0.0,0.057164095231938016,0.241791691266741,0.15529366214942839,0.024900486667469322,0.10424854723159704,0.4338717383784758
SI:DKEYP-3B12.15,0.6821932081111469,0.0,0.20045276250535457,0.030648271413283797,0.0,0.05093589905425824,0.2542307474661416,0.034537049849577374
SI:DKEY-77P23.8,0.6734531270723761,0.0,0.19597280607874967,0.012771053937460747,0.0,0.018940083981244974,0.3432457476453941,0.004752875431986019
SI:DKEYP-3B12.13,0.6649487563250892,0.0,0.1905918169102862,0.05943533065470566,0.0,0.02628304962738609,0.3076070774306804,0.018373695653562012
SUPT4H1,0.8702465164443991,0.17345235960483887,0.16944986565053852,0.27253434517229724,0.12821090358960285,0.0,0.5961006222451547,0.3246829353698032
TMED9,0.660983780359566,0.0,0.17415514532414567,0.14854715476322614,0.3209288905821315,0.03646785938886725,0.45355700662874865,0.38076527576335917
ZGC:92287,0.6588457531685875,0.0,0.23426833263753596,0.12939575164185926,0.129492281909207,0.0,0.49830760963796705,0.46590990796663234
SI:DKEYP-14F10.3,0.5172839242812586,0.0,0.0,0.03074293435171228,0.14549453756138372,0.2522465091240011,0.5140131704812704,0.30398419079897393
SI:DKEY-23A13.10,0.44128706343022506,0.09859556690545404,0.16369657276898228,0.25610808581038813,0.27998377221094084,0.2747589812305228,0.6719321637654747,0.5029532907105656
CDKN1BB,0.5711805962716404,0.08066132877928597,0.17281310544886982,0.22975335817967416,0.3186885137109889,0.0,0.9310242693668355,0.22612246150251436
SI:DKEY-53F14.4,0.6145441466129337,0.0633023735394409,0.0549980858292816,0.12153132339338751,0.001247838356046355,0.14622734562185283,0.7240469313407965,0.44359215067031177
MCC,0.6451594951173778,0.009375095294829749,0.2582578219424577,0.2394311948631072,0.15298246881069674,0.20329107882155034,0.4161389542367274,0.5355662851570478
BZW1A,0.9836750774299449,0.07454095905874732,0.09744895261516459,0.22689911340228544,0.13730745916820014,0.0,0.6211553287800113,0.3275585728907533
GDF3,1.0552153815122847,0.04118785660207043,0.0819553514896016,0.09388447444723279,0.31468030332406427,0.0,0.5336030454258225,0.43723740034745123
BIRC5B,0.8996818682792905,0.0,0.17042741932052374,0.13537803800846393,0.492403790316505,0.0,0.40229913854802535,0.011216551186940356
CNIH4,0.6233572617156001,0.0,0.0819173123650041,0.3157294309949556,0.04035387191862632,0.0,0.21456268134427067,0.6293166711208158
SI:DKEY-23A13.16,0.15027730930667263,0.5898998076740254,0.020775323175719673,0.39641397779316934,0.28924886554171214,0.4835818163567265,0.5044280696359418,0.5228193158989966
KRT97,0.3821749906840895,0.0,1.3692263816033279,0.14865255895420984,0.0,0.0,0.2996285239096702,0.4688595664058712
EIF3JA,0.5729365869867092,0.08261006026863676,0.14468291651950496,0.26486859038229893,0.25667962909716696,0.0,0.770705164085816,0.27224987382345595
SI:DKEY-47K16.4,0.5750457092979175,0.0,0.0,0.1514618189926001,0.07402366945389414,0.01862270544934632,0.33378152631223146,0.6005144635977987
PTGFR,0.2941750717272344,0.4897201759787387,0.1613741961950713,0.14078103137075498,0.5903460685739607,0.2970283874141687,0.0,0.4629476747874516
TWF1,0.5605478050698474,0.0,0.12583492906404006,0.09378578124049748,0.37215066185212925,0.011744557734613708,0.4266874434691343,0.28542353480949967
ZNF1034,0.4828082433986153,0.0,0.0,0.01493476959401478,0.15669412785540013,0.23012206197250387,0.43607888764465796,0.2932658565284212
SI:CH211-53F16.1,0.557182266298547,0.0,0.0,0.12028878125323593,0.064328189767312,0.0,0.45883393676792006,0.4272486121821014
PPP1CBL,0.5579326558518752,0.18103777740128293,0.2636373258611856,0.09084506673026238,0.15271624041773668,0.10080328730050157,0.6047193004306267,0.3575991071409237
ZNF986,0.8686537014474366,0.0,0.015191143718220288,0.20794583385856363,0.19826307163157658,0.0078016888215912995,0.3307734787333489,0.36346628139345694
SI:CH211-212K5.1,0.6615274721029003,0.0,0.04106460860312753,0.0,0.056335889808444395,0.18361350066122012,0.33732002080928797,0.4319717350025268
POLE2,0.6389605511023065,0.0,0.09272154725995883,0.1233873982147506,0.25593559451299114,0.1061340503063167,0.5339302101438735,0.2644817211385109
ALAS1,0.5524942762876179,0.15921091962891162,0.533371584165245,0.29252433354776125,0.1348660172669611,0.1425854562128239,0.4350691058546677,0.5408558056270794
SI:DKEY-54J5.2,0.7362477030869188,0.0,0.0,0.15708327142557843,0.0,0.1173642276739619,0.297948610247975,0.3362305914032608
BX470200.3,0.7125092749908151,0.0,0.0,0.20121279510440382,0.0,0.03644859469529733,0.3116274113708006,0.45608129471923464
ENSDART00000168735,0.5404661555489892,0.0,0.0,0.0,0.0,0.0,0.44119308490892317,0.1660229318865818
PIN1,0.5154437061925576,0.0,0.23795558217236618,0.10918606813941668,0.0,0.0,0.630070048469231,0.33385844528009934
P4HB,0.9562182963020569,0.055494159438620114,0.07254347578483616,0.1337185210574367,0.19163987638773,0.11626708863368755,0.6539208314852061,0.2247790164312338
SDC3,0.4575706824898091,0.0,0.03147997555895617,0.30240664472256384,0.28804988593686,0.13924583370933494,0.681107797103476,0.5021931123967889
SI:CH211-271G18.4,0.7787536187278975,0.0,0.0,0.147344856062094,0.12165607273962821,0.14970008123071643,0.2725921441038856,0.5116051104430286
SI:DKEY-23A13.4,0.5054718307866636,0.0,0.10360121765429008,0.21582427363509643,0.03751262548179116,0.011693935264199614,1.0343116120145595,0.4173815874426206
ACTR3,0.46668597159555053,0.0,0.1906937361303367,0.2001002108919883,0.04345378228760862,0.05426448333674056,0.6398203778297585,0.4535983984603279
TBC1D13,0.7046731525475013,0.0,0.0,0.278628301560792,0.10455419291053523,0.01771308813467687,0.32409772120103064,0.42747554170976587
SI:CH211-113A14.26,0.13156286604726616,0.0,0.0,0.16913150469230462,0.2804922125761209,0.39108659010643754,0.6361243887955335,0.4889017538328199
PPIL1,0.5645763426929289,0.08311806370551889,0.049922125019723186,0.30759234154143905,0.15440188463215215,0.0,0.7410588379392569,0.4701043687820257
PRPSAP1,0.4325588282266416,0.10325938322468971,0.34693638520521486,0.02678982955372205,0.11309404011845818,0.0449771641976402,0.6155713055917507,0.1874824536134291
RRAGA,0.5834728945853719,0.0,0.0,0.14183363872309748,0.22386653649307348,0.1487049499790935,0.39400602956142183,0.12953322194771028
RAP2C,0.5552176807115347,0.0,0.3233620747291706,0.14108086697554376,0.3538489129885387,0.21231596860057603,0.5028155700941759,0.4353825303994153
MYO3A,0.0,2.1162577166601135,0.24812131022909842,0.1517620970107647,0.14102561822363927,0.3170254999034676,0.09742308939928619,0.1408217686338195
FUBP1,0.4908182833947963,1.0631821897832765,0.1953552794488438,0.38460750841696256,0.151243428329063,0.3319517671582726,0.1439991928668919,0.4908479014022212
ZGC:174888,0.0,0.5263297024325166,0.05895078557112913,0.0,0.0,0.46837554551600247,0.0,0.06272967060195644
SI:DKEY-108K21.23,0.03092658699165245,0.03050460204518324,0.0,0.028176447395954634,0.0,0.0672796097533234,0.1482011699614494,0.001304530748518971
TIA1L,0.6273791780216046,0.650419015489717,0.19194405916513962,0.28457468974572286,0.16446066966836256,0.2676050557473353,0.2607224190173627,0.37501433743770324
ZGC:112977,0.23413681199052386,0.9209968995654689,0.03283260451491298,0.3652686494331666,0.29375056511083236,0.31862806791554366,0.0,0.22581049372494932
PON1,0.0,1.3400777896279035,0.27656740067487484,0.1810836801657437,0.4242876679648795,0.4376440366047704,0.47822391455510976,0.1468347719600614
SYNGAP1A,0.0,0.6011896548195571,0.30941431905608485,0.08592840785328996,0.020983290316753108,0.9606952802218267,0.0,0.0
SI:CH211-196H16.12,0.19656018878295514,0.6899348357766062,0.06521325850705906,0.06313223932935069,0.0,0.298909424514601,0.0,0.08631355918942711
ZNF1066,0.5484557783533385,0.8877293692972583,0.0,0.16018238631803428,0.1315705515808282,0.08554662627885805,0.3074608700706788,0.494233409756529
SMARCD3A,0.21837947152531934,0.7631905422738707,0.18739824643627795,0.0,0.0,0.5104270145213605,0.0,0.026880074393892898
KLHL22,0.14192437899717497,1.3676890540969864,0.15005372098054262,0.24061549849574132,0.10031243013894016,0.8468345936950299,0.22713197868502494,0.21947104543157506
ZNF1070,0.4501963649390845,0.7729475809127574,0.059645871119294536,0.23946439079659854,0.013531852752863798,0.32029293063106845,0.20495741437776838,0.3951502884950678
ZGC:173702,0.6382159244284337,0.8887618251027792,0.03704253539959675,0.3962738617728672,0.05426208517643601,0.10192838721473438,0.02299053580861548,0.48945438863251645
DNTT,0.03093497982650422,0.0,0.026105934936317347,0.0,0.01843547596762274,0.0,0.0,0.05090604387577977
CHS1,0.0,0.6813407240131691,0.0,0.0,0.0,0.3915835689494915,0.0,0.0
H2AFVB,0.5596325044301257,0.6820519797597558,0.2008404546702432,0.2528712035221993,0.031209777869000106,0.11198415016553795,0.4102526365564537,0.5323056934121388
SI:DKEYP-75B4.7,0.3050086256218899,0.8554039658004009,0.04196531885020082,0.1542293186383115,0.0,0.3576064617730363,0.15540951995262067,0.2875209051446126
HUWE1,0.22389295351264774,1.4778239353706293,0.2424840934306028,0.3232729081013124,0.24209072864098366,0.4349420093063267,0.24026528595996838,0.4886584596715093
CYR61L2,0.3414964221881723,1.2698006818482857,0.264587575001852,0.14711229190111738,0.16886633069565424,0.7210725989153358,0.22273577887469379,0.16928827089038703
BX927287.1,0.0,0.7905975404181372,0.0,0.013887654299326776,0.049735094773979895,0.16812471173322105,0.0,0.0
NEU3.3,0.4086633366945274,0.735935015623814,0.2885474530875112,0.18630189721870127,0.11156215059397859,0.2981646083957787,0.4912634842403128,0.18642185496841676
ZGC:173587,0.10510542124814529,1.7752670947907339,0.16217484524200926,0.40120612321116056,0.2350164874457813,0.32935756463391047,0.3616750262583656,0.5205389243249418
CPE,0.2609184011674388,1.3108066427612597,0.11806488594147573,0.2768579845097849,0.0,0.9696515103247674,0.16430504321262748,0.33472384002261335
UCP3,0.0,0.7909074932410356,0.0,0.01954174894439817,0.0,0.0,0.0,0.0
GPRC5BB,0.0910472405536504,1.6224632185495491,0.2914075476060458,0.2314869577193536,0.039402333150521864,0.27179568601565557,0.0,0.017513107381379657
SI:CH211-168H21.2,0.1632289596601221,1.1368607557406387,0.32993573168493595,0.2213205761364526,0.2306033566560467,0.2631111007463682,0.7294449317249314,0.17552960829584993
NRXN1B,0.0,1.3557316430015014,0.2283868659637043,0.1092878480418038,0.05472241939534276,0.9971608698934227,0.06174863268593723,0.1516955713159732
DDC,0.18151057236589346,1.1503164752629984,0.2868237134914639,0.16722272717017006,0.357876584976638,0.23672063971169963,0.6968066492347572,0.21265095225794867
CR318603.2,0.012538034627184011,1.118911506063974,0.0,0.17883550552619779,0.02395507281816356,0.2760813390004778,0.017002521910144733,0.0
SI:DKEYP-44B5.5,0.34541215996946045,0.866768043722496,0.04126908471531378,0.2814215032508967,0.12545457308420047,0.13970249539419605,0.07242776738477157,0.4968170008736035
MKI67,0.4191155041902871,1.08999615290703,0.04863447405049736,0.23283771192787683,0.20650691118506798,0.3642612852531917,0.4550375731434302,0.3138334646763497
SI:DKEYP-79B7.4,0.0,1.1497621072057114,0.004755065018652125,0.18247847630164507,0.27360871905779555,0.4924956755045202,0.02966187090134943,0.08908319304227864
CHD7,0.3486746972008044,1.1795217079488862,0.17844307161490255,0.28281720211036177,0.12276773055222953,0.36366312253473765,0.44428462551991216,0.4305797194853358
FNIP1,0.0,1.7856379620468548,0.0885381263831242,0.25060278354634036,0.21879526798428311,0.24236946328560957,0.0,0.010844233320064976
NME2A,0.06777980854518868,1.6356776519496476,0.23930077251572937,0.1559854913884324,0.26106886338364205,0.4116274655039694,0.21322453613737616,0.0
ARL16,0.03882751431973413,0.9076285421192943,0.04555007123031551,0.17364473411787626,0.17889154398078616,0.17028417290005118,0.08124577147587236,0.022130127609476732
SCARNA6,0.2029271797768659,1.043141731159784,0.11622651846536763,0.2681937995606897,0.18448653011095772,0.3558890553432901,0.0,0.3988033126034288
SI:CH211-241E1.5,0.0,1.210070398547043,0.0,0.12244145128319382,0.19010020038145742,0.19699466470319854,0.03724579077340949,0.0
SI:DKEY-16P19.1,0.442935105656766,1.0237242639547912,0.0,0.3232446873322619,0.1072071624200062,0.31197038826462603,0.003393594443484555,0.3143709553187641
SI:CH211-103E16.4,0.219428522839685,0.9844344535406977,0.059372333752122204,0.08791166617193487,0.0,0.6679874711568827,0.4260420924183732,0.0
SI:CH73-195I19.3,0.0,2.083092970344208,0.03191613853743786,0.30108727463791995,0.19860241567000167,0.25722955597550035,0.1988056071317011,0.0
ENSDART00000138896,0.0,0.7865624488803052,0.0,0.02688860245149637,0.002723476474310596,0.0,0.0,0.0
COPZ2,0.14757299985597266,0.9827058043503973,0.2486412660388733,0.22689911590626965,0.42214587502442075,0.4943809938941477,0.139599997956377,0.03993753803448347
RAPGEF6,0.03545605291420901,2.165639161914612,0.18196179192941903,0.1355908188815389,0.33412160295574755,0.3846446994449556,0.161910210213355,0.11094797826283076
ZNF1057,0.1879262671002595,1.1878295970411814,0.0,0.2932956546278582,0.026074737021218885,0.26743680302105305,0.02602774303383061,0.4585023422878473
ZGC:171775,0.058661728500623,1.903495594997475,0.07271988214230467,0.2508380902081643,0.27498198462628154,0.3366198521635653,0.5595350087557954,0.16856226351568057
CABZ01001464.1,0.12568061103092962,1.3236265846918724,0.0,0.09365443676823032,0.12190928983796813,0.053210375868998634,0.02808804705580671,0.00752464961794131
TOP1,0.14708352844021932,1.843030436631654,0.325666981473124,0.26896606351085284,0.4419246825998283,0.28347532132734293,0.4636637567267018,0.19281459088108688
ZNF1080,0.07749401212876406,1.1583866892288313,0.0,0.00042040824557771603,0.06398043594674145,0.32185435688390146,0.0,0.006067507713967699
ZNF1068,0.04962779703386664,1.194945364113594,0.0,0.16914939860135791,0.0,0.20956966275576064,0.0,0.158516795556343
ANO9A,0.0,2.0499518851767373,0.04376862199583559,0.3119657701411165,0.15121723477474286,0.5968976474036037,0.316849819788318,0.41037807980845015
CABZ01084942.1,0.19353631853894918,2.140284828494351,0.2760265215438158,0.33354529956780743,0.2967983983585032,0.30676444620812326,0.5387219379173697,0.18913593943734633
CR759907.1,0.0,1.0741277271041902,0.0,0.07154706308107431,0.16014654451094318,0.10015616617414483,0.0,0.023037922729183567
HNRNPA0B,0.31318792690849456,1.7797555032861163,0.17569415382166137,0.42481248723771375,0.05004098019693501,0.34002881133602925,0.13039479071389112,0.4906856340175688
AGRP2,0.12425062116047622,2.213729033076192,0.2663140991672696,0.2342795487542592,0.22941033641538747,0.33789603072878266,0.5760661784638372,0.20381138364500026
DIABLOA,0.18434113245286604,1.8176767022614415,0.24169133557704925,0.35137986186469117,0.27359700120312996,0.29782188858321584,0.2687069077290421,0.18014449896830645
LYRM1,0.07834299815207257,2.5643370439361517,0.32720545687201213,0.44930927354780337,0.331963881626334,0.37343453620587486,0.4005754465998634,0.1635200900450705
AGRP,0.0,0.7858405914224125,0.0,0.0,0.0,0.0,0.0,0.0
KRT4,0.3258197501955282,0.4596622462529846,1.461789791049749,0.12857796094607357,0.0,0.17858746094915395,0.18541170795240058,0.40246148821816824
KRT92,0.13029530142913995,0.4740964465380858,1.4307014806155531,0.1537713966409331,0.0753390261796106,0.0,0.21869606943406664,0.4454358444241049
KRT5,0.2966774770245,0.4687001975248314,1.3852800778691894,0.2052007116737938,0.0,0.18916245780764848,0.18826655937971526,0.3077733889279513
CLDNE,0.2944837636079411,0.6202682075127182,1.37134979836008,0.1656573862132764,0.0,0.08844417312209289,0.2729400193321598,0.26482908495110696
KRT8,0.2473844350154396,0.514015631296439,1.3382260126256975,0.16710239093595233,0.010356841525023286,0.19234787407443354,0.29075247738831894,0.243474598293779
KRT18,0.254763317761802,0.41346367253692906,1.4363704514518185,0.16698878586294494,0.1097348940018086,0.07777706715814155,0.40113377359809466,0.2928580872129994
SI:CH211-125O16.4,0.07184838811072383,0.6457006435723222,1.3632915049946748,0.16320603611899362,0.15685056699393155,0.2604503466959124,0.326121458143991,0.12619376034923904
GRHL3,0.0,0.3469546896155036,1.204508120894556,0.04970610735462613,0.16368028829558784,0.5171516435200271,0.27348413499713287,0.05080049655786504
EVPLA,0.0,0.43975844701270517,1.2313919306018237,0.02776319928858932,0.1287537921623034,0.35070952043005815,0.11580177458133796,0.10755846408522805
FA2H,0.0,0.3340806873871172,1.2404986312049657,0.1391434389630929,0.06760424922704704,0.28797135223758835,0.1327682246404964,0.05555816065359204
CYT1L,0.0,0.5884998819873214,1.1583325845969397,0.205435069408964,0.0,0.0,0.0,0.26277789178611344
MID1IP1A,0.377215109749976,0.3781909943204983,1.3805807686023668,0.14045331347838855,0.0,0.011594510112088717,0.4810294816995015,0.1432117887718708
ZNF185,0.13309146400122732,0.25585971971615923,1.2991455431059038,0.1645291253090788,0.05528876006219577,0.2562256073593572,0.0,0.015413137884417468
LYE,0.45652005061469253,0.49738434027782835,1.3986006169786582,0.11606658492394294,0.0,0.035023815860908095,0.46971063167182725,0.07330919309291933
CLDNF,0.028537167245118168,0.13327685096411335,1.1025341860551197,0.0,0.012788274274594759,0.15415691966995346,0.05954861842782322,0.11054221710191817
ZGC:193505,0.27560673514908673,0.5285186102348678,1.269990395981918,0.05489941065387579,0.03841400314744088,0.0,0.5209277988407138,0.20003476501059153
CEBPB,0.15949345579690022,0.45239773483111123,1.344046446854097,0.008524367163434434,0.20051272147414045,0.1705403369976401,0.346586013590861,0.18927760298969343
FTR83,0.2514622965616539,0.4621606635977403,1.2516704979695397,0.005592953930413105,0.0,0.08599245275415966,0.29502142168789036,0.24577741758798527
KRT96,0.0,0.9370027919316949,0.8414018082406162,0.2431434016075435,0.0,0.0,0.1553115392134283,0.18852856672740517
SVOPL,0.23040492699328677,0.25638182535159515,1.1053553751461387,0.02480964096656161,0.13548991333224247,0.22062638542062185,0.1399981481331031,0.0789147640016986
ARID3A,0.18814463541796064,0.4359910135301532,0.396917653069577,0.3124581386766284,0.16068868964819197,0.7828604183797537,0.3074829195551111,0.3678734153092425
CLDN23,0.23239855345890054,0.21991185482823017,1.280016508807142,0.06856760711338063,0.15221253035758026,0.17203159693443662,0.12184147871351149,0.10816540860341205
CLDNB,0.28766758610118454,0.20658539892951905,1.1939305991870854,0.002951790543741718,0.04158677680355005,0.14177111572726678,0.22811146576996574,0.0
HSD17B14,0.2058696149083217,0.18936371989743866,1.130610587462726,0.23896311970185416,0.011892243056640236,0.3260310491330812,0.11668758244176326,0.0
EPPK1,0.0,0.2780333825282861,0.8551640567251582,0.18872986058859662,0.0,0.1840894504189173,0.0,0.3548522406350271
AIM1B,0.0,0.1271638880329431,0.7349988471650915,0.17566190208907173,0.0,0.7068616647851871,0.00900230041508057,0.08013082275731985
LYRM2,0.43195035063505005,0.3014642755170617,0.3572503912785726,0.15701214849208114,0.1403388539722453,0.299468589418288,0.8635088417282115,0.26994060240772344
MGLL,0.0,0.21831914229731159,1.2136541553489217,0.0,0.012103861857454,0.20435806128215303,0.0,0.19480878608528474
KLF17,0.1751366353534636,0.4802981686889014,1.2505977690475891,0.04174812053270177,0.4712459245485119,0.18620396755551152,0.032911750647168295,0.16881994121203592
PLEKHF1,0.15321143035127122,0.3684328005106222,1.1691421431723652,0.027868171053962967,0.2196920116580578,0.08957693480587671,0.22674749964130156,0.014168589644421026
LCP1,0.19437144430217948,0.5219034786550504,0.9908077940225661,0.2169464417320384,0.0,0.0,0.11928934741806702,0.2224471183183446
ACER1,0.22629803985038222,0.23524717606660223,1.0440866837761886,0.10650313412210623,0.05020151652331559,0.07263812348230324,0.10858860897067696,0.30743704167245456
SI:DKEY-152P16.6,0.12590339093867794,0.2939199603631385,0.954086010006266,0.09745027266756483,0.0,0.0,0.273574378992834,0.10829220061478692
HS3ST3B1B,0.2429406692231982,0.1504959130035902,0.27590543871917095,0.16230175881462847,0.0,1.0942556539919892,0.18063496867044612,0.27368005112187516
STYK1,0.07539784308654689,0.21955300641521483,1.1299046441622627,0.03721565811477811,0.10878374943152937,0.09489522551322654,0.0,0.053282425164736906
TRIM35,0.30714145051605185,0.43327110186566936,0.2720831543440354,0.3678296838220552,0.5004902159797593,0.5249241502780866,0.12420295777327599,0.3719458419840564
CAPN9,0.0,0.14487249809435762,0.8318433894449858,0.10928765748314585,0.0,0.0,0.0,0.2738002355999548
ESRP1,0.12641975521678053,0.3115884173999565,1.0956685112740405,0.1348857975114436,0.06087665026006725,0.32887755459775764,0.0,0.0
SI:DKEY-186O21.1,0.1470069956782438,0.6616994808811425,0.09883066132753514,0.32807230996558595,0.15074496775413326,1.0093750862186277,0.1654761112592114,0.3325266222021569
HIP1R,0.0,0.13921179980897533,0.8719255234032968,0.0827904051916383,0.0,0.24149067850491687,0.0,0.0
SI:CH211-269I23.2,0.027102618467419858,0.5675916390281645,0.7069620316496771,0.16545120834010696,0.1967911841883761,0.09831833258939791,0.43229635602016986,0.140316353770775
