,0,1,2,3,4,5,6,7,8,9,10
SI:CH211-113A14.16,0.32086445456382595,0.0,0.04294223440962311,0.14966248103633914,0.06192818627532712,0.0,0.6715706992986635,0.03646628644884367,0.562456088936938,0.12420466499521128,0.8491296774182441
SI:DKEY-6D5.4,0.5921985881653526,0.0,0.258861697153126,0.5794502977022533,0.0,0.0,0.3773735016381449,0.0,0.31047946205609533,0.1957691843906515,0.660494885321759
SI:DKEY-23A13.15,0.25000908824189527,0.13170348873469395,0.0,0.13132244478991575,0.18936993329185042,0.0,0.7808859188428254,0.1570524794550837,0.0,0.1989529136805532,1.0996870872322206
ADGRE10,0.8700008511084287,0.0,0.2039204423709684,0.03899372192914764,0.2108479998147162,0.0,0.32336856738097397,0.03565022753480609,0.24535566761094987,0.097223588790898,0.5248316724121507
CU655961.2,0.469448027512082,0.0,0.05682804115434876,0.13205752066031867,0.2970206374091061,0.0,0.41959140451668847,0.0,0.4185034337538691,0.0,0.37348788035035296
SI:CH211-190K17.31,0.9888824412851666,0.0,0.09240499884603474,0.16579220814161033,0.0,0.0,0.36361293062224875,0.030847523948295066,0.11147010937150975,0.16620527445542593,0.48234938734730864
SI:DKEYP-3B12.8,0.22321077418783575,0.0,0.02701920219377679,0.06690172942336506,0.0,0.0,0.4927862361730002,0.0,0.14824891514596553,0.05724380761895634,0.707027404040831
FAM78BB,0.8345005867861414,0.0,0.045537480146716935,0.21032933107130866,0.00835803040543457,0.0,0.5399087760660439,0.0,0.3485247999228298,0.15161626679817156,0.2861342303785025
CABZ01111915.1,0.7110573420866954,0.0,0.03877547166178805,0.18393666894178454,0.0,0.0,0.1235650454221483,0.02590785128792751,0.4869497412413705,0.14751588246510985,0.32655155196794156
WDR21,0.7433930096936884,0.0,0.0,0.0,0.17709841957038702,0.0,0.09709919536653093,0.0,0.14530440666511565,0.14307177591207207,0.8278327944875171
SI:DKEY-95P16.2,0.6096046534803962,0.0,0.0,0.3189695785469614,0.0,0.0,0.45003800217766965,0.08403893356271057,0.7799294802911254,0.13014912545953258,0.3628634188109808
NCALDA,0.9727291501506768,0.0,0.10064036847895898,0.155390295678498,0.13136015819112745,0.0,0.36970254494045257,0.11542344281516015,0.2653796294831809,0.10339465594110457,0.5058682216888049
SI:DKEY-15H14.4,1.0066798667538792,0.0,0.03981153522779006,0.09543192146921466,0.0,0.0,0.40245049545338346,0.023174550442879374,0.10093302422081794,0.1881705298459512,0.3674932708617217
SI:CH211-117M22.2,0.3334418930899286,0.0,0.2692954832904685,0.014444921701555133,0.0,0.0,0.7987216590007028,0.10527294898594143,0.15476299428466722,0.0,0.6646823073208326
SI:DKEY-23A13.18,0.16492905050479723,0.5531927841442414,0.12523529866419594,0.23772208021583197,0.1995445372454713,0.23894547171012823,0.5449056682981757,0.12175400285555842,0.42418766816145836,0.10871314091989777,0.6183784233350582
NDUFB4,0.595516966267609,0.0,0.0,0.061895717320240864,0.02831599339815556,0.0,0.17314633170026403,0.010630296834174031,0.3665022152057993,0.25003175858172866,0.19413116212460085
MCL1B,0.7533417503331742,0.06549642940808245,0.49946229867252784,0.20881638808293823,0.06763652656420427,0.0,0.4436254992158528,0.20090557242927218,0.06166782545434755,0.0,0.49210605748832364
RPL6,0.5541143392808093,0.0,0.12735889465558253,0.32110935183345657,0.06698438153638848,0.0,0.6473471261810281,0.14913021194753676,0.6153739508278535,0.22128017784428494,0.30485579542510566
PDIA3,0.5507415089401021,0.0,0.02898467247515856,0.2793861946981252,0.16613719565339488,0.009583764898016586,0.5738056367536029,0.07155322908772221,0.23934030306589896,0.2417836882403865,0.6278682295193047
SI:CH1073-190K2.1,0.30718072880531305,0.0,0.0,0.09432237805356192,0.0,0.0,0.7357525564544211,0.011662841662308828,0.0,0.06188272149676504,0.7073286030750712
SI:CH1073-26E8.2,0.5374889338023239,0.0,0.0,0.029774660687321475,0.01299243732549716,0.0,0.3906191801583598,0.02086253872181193,0.07720905240071571,0.009913087968623903,0.5444462020881073
HIST1H4D,0.06765055534873506,0.0,0.0,0.0,0.11301844958485814,0.0,0.45775886972871355,0.0,0.09121527890577974,0.0,0.9029926670142949
ZGC:165555,0.052957593465040025,0.0,0.03580791912460795,0.0,0.07678197783470324,0.0,0.4057214915690139,0.0,0.0,0.0,1.0184442101466251
FP016247.1,0.09456583494101607,0.0,0.274015548060569,0.022537398725530587,0.0,0.0,0.5448681467081247,0.0,0.0,0.0,0.6736233764908334
TADA1,0.543337888254032,0.0,0.04095995061403484,0.0,0.24685967160822966,0.0,0.5752395362483426,0.0,0.3356496403321457,0.06732307206661162,0.5296432328538897
SI:DKEY-193H7.5,0.6377763291542689,0.0,0.12201431707148903,0.052053187480486936,0.0,0.17553627441774688,0.34640545277543566,0.0,0.18971462807455625,0.07193584033225311,0.7081548935525963
SI:CH211-210C8.5,0.5659957732591386,0.0,0.042574308577009785,0.17703056348385318,0.17001549066686564,0.0,0.0,0.0,0.32006961654579197,0.06541362917068569,0.41118102454241434
SI:DKEYP-3B12.15,0.6488349837076687,0.0,0.21330216948164554,0.013960940707667452,0.0,0.0,0.14343102329970325,0.0,0.0,0.2567186198457561,0.29448666548822694
SI:DKEY-77P23.8,0.6336945140164996,0.0,0.21069685173053831,0.010454906549793032,0.0,0.0,0.23808287023431055,0.0,0.0,0.24749863606205297,0.26127580537436007
SI:DKEYP-3B12.13,0.6284260704926319,0.0,0.2020883555441513,0.046438446099555795,0.0,0.0,0.1946002520631962,0.0,0.0,0.24514111116196277,0.2826328347034288
SUPT4H1,0.7791351593069854,0.07374339920996431,0.20006322719386704,0.36114556731246644,0.137716790981709,0.0,0.5494938804258362,0.29360749633399413,0.3796395663180416,0.1686381840764717,0.19162636058829666
TMED9,0.6230749957354825,0.0,0.18524887558141054,0.08775816073721576,0.2816606459028474,0.0,0.26660377874767077,0.0,0.22100150383327272,0.22957976059456292,0.6206112478100665
ZGC:92287,0.6407019138373843,0.0,0.2503599999292071,0.07780347579402828,0.06131366506081146,0.0,0.31911484668662937,0.0003207953432701733,0.34881417180958924,0.12951863447317732,0.5637970134994753
SI:DKEYP-14F10.3,0.4661379788689296,0.0,0.06460068926650231,0.0,0.04408770788635966,0.0,0.2581055084067021,0.0,0.0,0.23737491293739782,0.9213185595891829
SI:DKEY-23A13.10,0.38473185357430395,0.06874557844525546,0.16273326384922646,0.23937113163715107,0.24420004157462935,0.17175958554246923,0.5231411566959215,0.1833227732246857,0.4523410024790137,0.0967315501344366,0.5804166592423357
CDKN1BB,0.47034038776758064,0.0,0.17941293434021716,0.32879269053372684,0.3079871749762248,0.0,0.8294781908645278,0.3272311049411095,0.3717234182518345,0.08761504115496739,0.26197966427991015
SI:DKEY-53F14.4,0.5240336048885426,0.051010305866466495,0.07016567723436985,0.1124121801274672,0.015105121688911326,0.05529340553067595,0.5697514106955475,0.0,0.46237496742880585,0.19731173618914727,0.5394955834225276
MCC,0.6571761793403169,0.07093946495382022,0.2587446402517972,0.16214005667393852,0.01470683371766569,0.04477102940877676,0.2940757443137771,0.07929344466492556,0.3481667359026898,0.15362713182000537,0.6402015316383792
BZW1A,0.9105506092747971,0.0,0.10621722649330122,0.31855887950545153,0.1230152195498198,0.0,0.5735823824097143,0.2901455131768979,0.39468388864561943,0.20643591700574282,0.18174018188454094
GDF3,1.0017890605842632,0.0,0.05597844588861016,0.1488873197193224,0.2815158637721986,0.0,0.46827058764652385,0.27634468431396203,0.47443472876133563,0.2653399329859213,0.24016690453504222
BIRC5B,0.9044966109197118,0.0,0.1494854347924559,0.1995976318623161,0.3565103665034489,0.0,0.3901287627765293,0.2660098343018706,0.0,0.3064690154378304,0.13660371523895634
CNIH4,0.6002008943659007,0.0,0.07289387808624821,0.21825107551322462,0.008239204550033059,0.0,0.020280090297418802,0.0,0.43207945948288173,0.2638515699634435,0.5457593362355206
SI:DKEY-23A13.16,0.12436604066388504,0.6291283643303314,0.014281102830401418,0.3056676900699137,0.1692312525453461,0.29503966261090525,0.35210249809318517,0.2013639821607206,0.33963462737303,0.09285968803505261,0.7291140982967217
KRT97,0.3349915562225107,0.0,1.3167101954212634,0.09229389335214538,0.039424752083278135,0.0,0.13882885511745877,0.0,0.5493427943807675,0.29568293309068566,0.3054008152830205
EIF3JA,0.4611453610397898,0.0,0.15191152297009983,0.3264047269827595,0.2711737938190761,0.0,0.6561906137759468,0.2554979641668482,0.38627830052318085,0.17106004815936296,0.2841778117194985
SI:DKEY-47K16.4,0.5957669970103756,0.0,0.0,0.06771730688232867,0.0,0.0,0.11864894843853142,0.0,0.29274066994626996,0.0,0.7278940983279071
PTGFR,0.40385385549333563,0.6114615120395129,0.14698220938075188,0.03677656325043817,0.40779263105376384,0.08648699343111377,0.0,0.11087585615535156,0.16550468498961898,0.0,0.5226361970902716
TWF1,0.5331575356191085,0.0,0.12220844982446208,0.05503258001780058,0.3295948696248897,0.0,0.26128437606113153,0.007143021423062139,0.22957261301298756,0.1253639259437072,0.4870066386221284
ZNF1034,0.4101929526919819,0.0,0.0,0.0,0.16778949979408966,0.06156947740581873,0.2758864047709555,0.0,0.211801669637887,0.18520942347679475,0.5854154862763844
SI:CH211-53F16.1,0.4816468179839713,0.0,0.0,0.06531514708288134,0.06567881148686101,0.0,0.2627282071865611,0.0,0.3788716220615095,0.07496357247520671,0.536345727560084
PPP1CBL,0.464451513927044,0.16440722697966426,0.2780224216549167,0.08890683806683117,0.11959885162821166,0.0,0.485885616357582,0.15100180490911455,0.3686248585058478,0.17889584209253534,0.458472227166186
ZNF986,0.8492645031496032,0.0,0.004926003029571491,0.18606613642944997,0.19517825888580057,0.0,0.20956140621972372,0.0,0.33781678591902853,0.11257582863722798,0.3816698399767557
SI:CH211-212K5.1,0.6778312170342289,0.0,0.11180811386154518,0.0,0.0,0.0,0.16114833091154848,0.0,0.09881169141943069,0.0,0.7435529051582962
POLE2,0.6431579721069776,0.0,0.1265635065721836,0.13603962652405965,0.1876161549980575,0.0012128226657362794,0.456252920661661,0.08817540513461437,0.1647909003417394,0.009665735904813367,0.4564127163656783
ALAS1,0.5133594675949924,0.14816968698837638,0.5196106546916056,0.2627124643528125,0.08327047179113235,0.07123164704064408,0.3116452840005914,0.18356842017776298,0.4668217799724227,0.17857420958899387,0.46617277347694835
SI:DKEY-54J5.2,0.7349774635989924,0.0,0.0,0.13700352551750383,0.0,0.005717612765941035,0.2053124438552779,0.0,0.1972930237291418,0.07746343726163968,0.4513092457995257
BX470200.3,0.6909066409833508,0.0,0.0,0.15671938973311206,0.0,0.0,0.18253617295578523,0.0086120833351528,0.31515361890207627,0.10754180022974318,0.47030237500851974
ENSDART00000168735,0.4417749557581154,0.0,0.0,0.009848433409877216,0.05643485850505419,0.0,0.36252201850387017,0.0,0.31431796835161463,0.2285285196007058,0.15621942112496043
PIN1,0.3838021169694099,0.0,0.22258515273449386,0.08507159546393851,0.004203483867641567,0.0,0.4637906820319236,0.0,0.45084684910053874,0.34630205063887787,0.3901220158598157
P4HB,0.905404747153426,0.0,0.10570776515470788,0.19819533893231883,0.10804080452390205,0.07927731853681376,0.5792585107439184,0.2389355442838575,0.18602320970076774,0.21037730682482775,0.3644432398722561
SDC3,0.38710491016648435,0.0,0.03520944106327158,0.2553047641488726,0.2891408732381444,0.024637424119597722,0.4916415372755051,0.009254158798576106,0.4850559403231554,0.012010840670966872,0.6742914445518966
SI:CH211-271G18.4,0.8156759390288345,0.0,0.013686708474765186,0.08849210494290971,0.06204131625713671,0.00962671107901828,0.11213438650642532,0.0,0.25893912483959314,0.028701134975605988,0.6659418417960372
SI:DKEY-23A13.4,0.3818164417097846,0.0,0.11291683445372251,0.1912947380936395,0.043379448292328086,0.0,0.7937302138951001,0.0,0.5289058321492716,0.09588196574661478,0.6265897682136018
ACTR3,0.32820119862621755,0.0,0.17708391858801512,0.14346271124013707,0.06620977673076793,0.0,0.4245058082672512,0.0,0.5321679523851678,0.26595003369281384,0.5546708068404211
TBC1D13,0.7034248041418334,0.0,0.0,0.2505381169893016,0.08606183346443988,0.0,0.2081687914167015,0.0,0.3244140782788255,0.0,0.44009994225648047
SI:CH211-113A14.26,0.06321398679343856,0.0,0.0,0.10140307251866021,0.16920833663643928,0.2056041266260282,0.434420763683907,0.21162373170406387,0.2836822802592198,0.26027302114782325,0.7753011097189288
PPIL1,0.47572302293866026,0.0,0.06620508679831819,0.36061641645017284,0.19157410224686644,0.0,0.6146159906343134,0.167722332272221,0.5902328388767385,0.02547911210099802,0.32093047406394404
PRPSAP1,0.32305891830886035,0.08128978252408403,0.3531036180316211,0.023638591904555015,0.17616952837060543,0.0,0.47413116333878197,0.0,0.2813213940009309,0.28361884075612376,0.35619156151824466
RRAGA,0.5732625146020175,0.0,0.0,0.13179133734249288,0.1768385570204631,0.004430388907706609,0.27161569729308,0.0,0.02368907097647714,0.08872072002663557,0.5227348189505032
RAP2C,0.5532541437733547,0.0,0.33338859873545523,0.1156293372928647,0.25177556785299854,0.07803429063191246,0.38211023305396113,0.22908902016673627,0.2548513884845097,0.1116044104511537,0.5788948307378897
MYO3A,0.0,2.1887396605958784,0.26246487436883376,0.11088940654862797,0.0,0.24754939608012708,0.09685566246443666,0.30082404774636357,0.012819266585902399,0.04343609484284758,0.2169796129420581
FUBP1,0.4919008047108516,1.071932392320875,0.18079595482848773,0.3496690969406923,0.02732582440643182,0.2747357967846668,0.1095183998738685,0.322524678340939,0.34329755654262833,0.1585370670288592,0.3238028658946276
ZGC:174888,0.0,0.4581300025490037,0.026222909091792035,0.0,0.060023498820192214,0.5599123179305395,0.0,0.09286179572255218,0.08178858795964805,0.015772567291058553,0.0
SI:DKEY-108K21.23,0.009208231405402197,0.015268692245820425,0.0,0.03570477344383721,0.0,0.02895164967880927,0.10874579578077843,0.07984886183055573,0.0,0.012067665459734518,0.09900242482216176
TIA1L,0.6398699111753168,0.697524351980419,0.19136842812109858,0.24243716949271227,0.051876674850559794,0.15566073462906652,0.2071208352767056,0.11980230668750988,0.2470393286003941,0.16125717185065644,0.42784010475977147
ZGC:112977,0.2890653017463184,0.9973860819227734,0.028063770563442933,0.30098218579815383,0.19784660845789048,0.2081974016052623,0.0,0.07039227308743817,0.05605972047405461,0.0,0.3262526559425952
PON1,0.0,1.3959838859806355,0.2760746083456027,0.15006195460831784,0.2970473375865452,0.2697214378197403,0.3994274025978257,0.23827837719747702,0.07365411345022715,0.008148095422226536,0.48303517321764544
SYNGAP1A,0.0,0.4920937495951133,0.2593034357728744,0.10700874984148823,0.13902318842733974,1.084694565355578,0.0,0.06077945599545748,0.0,0.11880887061684527,0.05137420733823189
SI:CH211-196H16.12,0.1840184610503436,0.6518862694109643,0.047181923314661055,0.08299179500468301,0.0,0.38448387581083093,0.0,0.08273510457975469,0.09180105211931652,0.11416429133938191,0.0
ZNF1066,0.5929699789132105,0.9758238280288679,0.014939383742968377,0.08788185186968016,0.0,0.0,0.21155600034718544,0.08484371140215644,0.26514936485229607,0.0,0.5404726072889647
SMARCD3A,0.14058847827355317,0.7782088520731313,0.16740100024284535,0.0,0.0,0.420449695702302,0.0,0.0,0.0005049441178136133,0.3157851679889339,0.23287288326050126
KLHL22,0.041422236388226494,1.2321105658854845,0.13031560040270806,0.29076969588159485,0.15830508098992013,0.8948668929135408,0.24345628011258602,0.4341526273306376,0.19131740257836813,0.16577354954788584,0.14516251321940477
ZNF1070,0.4379924107996651,0.7751636102576319,0.06251412365051753,0.21935320444404294,0.0,0.2762021616094338,0.17296291495262398,0.10876537175053276,0.31687756983527454,0.0,0.31404122410181096
ZGC:173702,0.5842917386730142,0.8130284803728666,0.019168439596074106,0.4188658406292238,0.07494724774956077,0.19256668200602878,0.020864231686592023,0.2999060371307792,0.47615017737141135,0.06589193516817794,0.049963186240879066
DNTT,0.03941903576840082,0.0,0.016741995869892758,0.0,0.02011694489900152,0.0,0.0,0.028259682249743824,0.045562019904432156,0.0,0.0
CHS1,0.0,0.6530349705189518,0.0,0.0,0.0,0.5106665181265562,0.0,0.0,0.0,0.0,0.0
H2AFVB,0.5007508675441217,0.6640160065313525,0.20443800987306598,0.23610225774173757,0.0,0.07359582484545173,0.30376227504276926,0.22567307150419572,0.4873189934958999,0.13406065929356714,0.37269742174741693
SI:DKEYP-75B4.7,0.3016285499707235,0.819795462455542,0.0382320889632023,0.16298816665116442,0.0,0.3871144608383956,0.16081345907248512,0.177329597111332,0.19168799297361924,0.0,0.17798873706639398
HUWE1,0.16542049804750897,1.4316290968588734,0.20188168899390085,0.2999875707905711,0.24328643098547392,0.4689054315054011,0.18793912801184923,0.3086971183931226,0.5046742135718701,0.1291364390711571,0.2355094024462583
CYR61L2,0.3247985605426731,1.2378144131453654,0.2580928435362982,0.15401163779985355,0.12282793109163599,0.6773598058140988,0.2436353977092962,0.286905421571894,0.06497548557857032,0.17581163189484808,0.2640419110943173
BX927287.1,0.0,0.7709799972636432,0.0,0.008099889639831255,0.0,0.17353868153005225,0.0,0.22428541168048471,0.0,0.03691164028569356,0.0
NEU3.3,0.31459618920352644,0.6110194753396114,0.29740786300776106,0.27280290692223985,0.11946436359015634,0.3243459052125667,0.4433571588661568,0.4316305833281322,0.2511784898167345,0.20508211112358127,0.10008857626757144
ZGC:173587,0.03653580237091174,1.7415738953634279,0.1450289373939083,0.38591763201978074,0.2015247731720143,0.32203439088924524,0.29803278240876735,0.4015218160026202,0.5528605402843638,0.03597424927261778,0.2500451932278332
CPE,0.19005406211072165,1.14265628328807,0.09051509854519549,0.33976371609946954,0.036724293505806825,1.092224951544026,0.20215854953452186,0.47580390899217695,0.2763877373103589,0.0948605917940289,0.11165577020897867
UCP3,0.0,0.8099238138667147,0.0,0.0046980684280293235,0.0,0.024241587234030294,0.0,0.025729663047815102,0.0,0.0,0.0
GPRC5BB,0.053007279615952946,1.6065966414134658,0.29492832996589696,0.23934663742973317,0.0,0.290511825014683,0.027126640215571346,0.3316463885505483,0.0,0.044461562646802094,0.0
SI:CH211-168H21.2,0.10293452951258063,1.145966778554983,0.3639182152338827,0.23339428291822287,0.10963716387044219,0.13469510900766654,0.6420576065063781,0.3120934826120019,0.14727262543530736,0.1012937549472731,0.4432041406333127
NRXN1B,0.0,1.177247321302733,0.16036906466596237,0.1805484043475343,0.13911794295719146,1.1298296301266142,0.08500572660969749,0.4867536643284109,0.11825589359301256,0.0,0.0
DDC,0.10159232083206932,1.118126714969513,0.3012878610188969,0.20197094403849913,0.29456656908304685,0.17758913194847836,0.613482542928154,0.32768151371485343,0.26238387380544315,0.04086708912371874,0.35787945568050156
CR318603.2,0.0,1.1119989240407746,0.0,0.17097630219969134,0.0,0.22361738413927904,0.08255197971788991,0.21453153965633864,0.0,0.11071759797326479,0.0
SI:DKEYP-44B5.5,0.36773596913812195,0.9126715597960967,0.042000748306070146,0.23489760829279666,0.03396863889747988,0.07133878514222923,0.03159710277141138,0.13060197979330185,0.38889021786533756,0.0,0.30209805240838256
MKI67,0.37106971386059145,1.0603935884511138,0.059518593718282865,0.2488304711735922,0.11851568526336487,0.3109813061069432,0.40770207966292005,0.3341699038532799,0.24752635747933827,0.1280339575675214,0.3430082750999062
SI:DKEYP-79B7.4,0.003292027737058851,1.1828711638910598,0.0,0.14442888451082653,0.24082068951820082,0.4317061969220899,0.04782913386334876,0.07131774524475272,0.02143798113048864,0.0,0.22659464954485012
CHD7,0.26368601600374175,1.1273752804908397,0.16430881511672124,0.2839128730041511,0.1194527451358452,0.36630652397654767,0.36750638074744363,0.2763610056777585,0.45955572392323424,0.17041039044447762,0.2999829458013956
FNIP1,0.0,1.8064671660066616,0.05435705299632513,0.225766218828301,0.20061658836304577,0.2556255877562635,0.0,0.17565459068574385,0.05183126721417698,0.15082624395422367,0.0
NME2A,0.03255445004005769,1.6136477597392849,0.2413555693269121,0.20104704588517078,0.18584378061764542,0.37931695268071386,0.2632570838669414,0.3716430353927031,0.0,0.12104765597171066,0.04650844949174254
ARL16,0.04661090263556063,0.9835986527337619,0.05181871613091674,0.14659744090688112,0.031967410946218064,0.02089650621644494,0.09474630460228588,0.13247757200850335,0.0,0.12882672209666082,0.1596099830417525
SCARNA6,0.2440859714477083,1.0199633814931102,0.09675833549262641,0.2774189790035556,0.07615299073069702,0.3501260375677162,0.0,0.4201206309403095,0.17122346379159442,0.06410208247119557,0.16653780334387083
SI:CH211-241E1.5,0.0,1.2138680686510936,0.0,0.13775056487753562,0.0754213129721871,0.16777532570456027,0.08359813872158221,0.3059521603113869,0.0,0.0,0.0
SI:DKEY-16P19.1,0.4078284125339492,0.9888653486738315,0.0,0.3198886217707006,0.09155588296491471,0.33848687581270964,0.012081426006010205,0.21856189053184982,0.27306518553063014,0.11808171106780307,0.11120778875628731
SI:CH211-103E16.4,0.17249165588028026,0.9214965139833909,0.07743388173167799,0.13554293394176084,0.0,0.7240073367410158,0.4666614390300121,0.061080530864822825,0.06006575343756195,0.05878452687444671,0.156970641598528
SI:CH73-195I19.3,0.0,2.090645439576361,0.021560502182652215,0.3192189988099519,0.15523571116964974,0.2555848603494751,0.20193837910683443,0.2718990445779227,0.08019457680985599,0.01135548528315937,0.0
ENSDART00000138896,0.0,0.8214460130360847,0.0,0.01427290490597927,0.0,0.010996894500804929,0.0,0.0,0.0,0.0,0.0
COPZ2,0.12858747278893456,0.946146807942253,0.22994773391942464,0.25027517911050384,0.3785558850584286,0.45465280956481846,0.1551261029184107,0.2984485520297883,0.0,0.12514571970111762,0.15292651163633578
RAPGEF6,0.0,2.1301690872366312,0.1663390290333847,0.1725660835172053,0.2606509562408154,0.41215685781364053,0.21067808069509522,0.4708193494931111,0.13601814128371056,0.052321790747862564,0.0
ZNF1057,0.11664364851159494,1.1097995223083799,0.0,0.3151896515463043,0.0,0.28430563122046565,0.03524081438237538,0.4940670177039265,0.3600743419565564,0.14517295459657945,0.051113717076537724
ZGC:171775,0.0,1.8297200345749423,0.06210016907940001,0.32101990291816773,0.24019336139793193,0.34510088846518405,0.5286518392599495,0.46920758556639586,0.2857975781266531,0.04192120311368207,0.0997190958716898
CABZ01001464.1,0.08505627589346557,1.3182379509908193,0.0,0.088264337380702,0.0491548313192161,0.10250129669506464,0.05669628013257904,0.23427013863901236,0.04639128494117424,0.0,0.0
TOP1,0.07026798724753448,1.7844620940204872,0.316462216502299,0.32046914492211803,0.39215698206579425,0.3163607264229326,0.442245171913543,0.4565239730552295,0.2713980488748166,0.09626569269978237,0.12680314260257636
ZNF1080,0.05175274760699223,1.1269332898007574,0.0,0.012170783580075076,0.05814805284154005,0.38892951314267854,0.0,0.1664792823083953,0.03681360752191644,0.0,0.0
ZNF1068,0.017607541149118708,1.1537896550651614,0.0,0.18446604343328027,0.0,0.26644542253120684,0.0,0.26614965048716216,0.12932661845767834,0.0,0.0
ANO9A,0.0,2.0617153082065416,0.003578740213866352,0.26145134736828984,0.08152082061989219,0.5378495942326641,0.25333408171863675,0.29802030599547397,0.3950095983663863,0.12360803725901633,0.3200093393606177
CABZ01084942.1,0.12235211287164907,2.0654166960718463,0.2962366329330126,0.4210613241403279,0.19745729867413264,0.33739862215267585,0.5473431633726571,0.6030388223529687,0.25172991904429104,0.03195957708947366,0.0712510244667711
CR759907.1,0.0,1.074615571773572,0.0,0.061178732255228796,0.11086012716613179,0.16191954342913153,0.0,0.15026329720501005,0.027354798249561704,0.0,0.0
HNRNPA0B,0.21622559080400103,1.6956726708006515,0.14545949641223346,0.4439320219023798,0.0597760935179797,0.4209753143264041,0.1179471064854053,0.44602124892632417,0.537339548628636,0.19144832191711228,0.03887096311926477
AGRP2,0.0,2.1343829099950424,0.26864788262774886,0.295746145968103,0.19661041969081158,0.38462245020168023,0.5349414426646408,0.49605913118839345,0.3532804702652477,0.1591223792075424,0.10362582851165547
DIABLOA,0.06470210746085892,1.727190510424832,0.21614513552775722,0.3969046236776988,0.3128925098349237,0.3899641281507892,0.2649077491810808,0.3906182460495066,0.3231453428004181,0.15892728580934115,0.0
