,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
PDIA3,0.11284077869651594,0.0,0.027291593740686085,0.2551177550406255,0.2760947077514105,0.49178058008836634,0.28665964983038744,0.06442575002514392,0.38588026582776147,0.0,0.3757532472669055,0.23631736395767164,0.5626576752777087,0.013256877682184306,0.4127061614010725,0.08241217138056604
SI:CH1073-190K2.1,0.0,0.0,0.0,0.11141111521238174,0.0,0.8566559419141432,0.3600176555735632,0.0,0.027639363489998382,0.0,0.47410957681727484,0.07825789347297975,0.2725242454931231,0.0,0.4485517682394004,0.0
SI:CH1073-26E8.2,0.0,0.0,0.0,0.0,0.11137553003793056,0.25735060183437874,0.19121435829992528,0.0,0.3312705385989827,0.0,0.3795477360672744,0.018042528537504522,0.4248966524471952,0.3179625896402276,0.4037747520762691,0.0248623035860544
HIST1H4D,0.0,0.0,0.0,0.0,0.17970992794346893,0.2999706624122757,0.23433204385800008,0.008908128823112402,0.3383584830086356,0.0,0.8131289239337229,0.0,0.39452927356759326,0.07489827109144878,0.0,0.019177396123693947
ZGC:165555,0.04308981814860966,0.0,0.029673205652246928,0.0,0.0,0.2961530341524044,0.34076677615096185,0.0,0.2601482681298529,0.0,1.0110946696418979,0.0,0.2183848246561808,0.03594398964120826,0.05976351088944158,0.10230791191117464
FP016247.1,0.0,0.0,0.15793694914682344,0.07736808700249509,0.22546064046036596,0.4636294637881822,0.47676109911290865,0.0,0.16418746956504018,0.0,0.4173698671781239,0.0,0.11727258943626617,0.39013904432092605,0.02569390110177367,0.0
TADA1,0.05230767544050099,0.0,0.0,0.0,0.2862281880185897,0.38177580902661823,0.5824333195604944,0.0,0.41951940086369555,0.0,0.35355964410128937,0.0635033161705017,0.36002384816721766,0.05398751292780752,0.5117300488491723,0.15833766342926348
SI:DKEY-193H7.5,0.0,0.0,0.11725040838313613,0.023494280890010457,0.33258094839189417,0.6495423236854292,0.0731424961690615,0.0,0.5456160368986885,0.12487862842564142,0.26067107613187074,0.09173191462290235,0.3620523911044605,0.022837663217339273,0.4901161301629346,0.0
SI:CH211-210C8.5,0.0,0.0,0.004958679048344601,0.14277397394108005,0.4768583542877398,0.2410358163414002,0.0,0.0,0.5954464676054465,0.0,0.09380116362711659,0.09374900069037272,0.15415305414121566,0.0,0.46688479543001554,0.04978461294392131
SI:DKEYP-3B12.15,0.0,0.0,0.20548016966687593,0.0,0.15225730793976747,0.015464144645064366,0.32005417763375277,0.0,0.0,0.019865372058185338,0.34223636578103944,0.2558297180546164,0.24823944532250478,0.0,0.6635215773396834,0.0
SI:DKEY-77P23.8,0.0,0.0,0.1771319190617954,0.0,0.14260956380738182,0.0,0.49515515549979,0.0,0.0,0.026872243371042912,0.3223280425969363,0.23657606385202665,0.22690126275122252,0.0,0.6659971624261479,0.0
SI:DKEYP-3B12.13,0.0,0.0,0.1924489866174633,0.011013952465653273,0.14126867244321945,0.03479716147404906,0.3717293930756019,0.0,0.0,0.012950922694357379,0.3213365837255521,0.24387872601790125,0.25349312028757565,0.0,0.6573883573341475,0.0
SUPT4H1,0.18958106364347918,0.04027483940069529,0.1978514887382956,0.294335807214414,0.1927183627572852,0.4134181291418137,0.3920359108863716,0.2999635703102315,0.31522467240074165,0.0,0.0,0.15250038484211162,0.4825889939288183,0.0,0.7191798998720697,0.13096371470852858
TMED9,0.0,0.0,0.13792680019182266,0.09362194578965212,0.3894993180358317,0.6544982906317577,0.02882142978243675,0.025337020378733054,0.5272313661840259,0.0,0.08436597642342773,0.2531884314146193,0.27771457076959294,0.2928904981143092,0.4626008376910817,0.20731221508172046
ZGC:92287,0.0,0.0,0.21136078594808988,0.003890523496622047,0.10150524708092487,0.33025768923329574,0.23796670383687651,0.0,0.5548956064499652,0.0,0.231544686551111,0.12177227598805804,0.41408487020131235,0.2798623098271309,0.6178859116519482,0.14400668242691628
SI:DKEYP-14F10.3,0.0,0.0,0.08572384439001578,0.0,0.18064158158998675,0.622460503674729,0.026913635442836266,0.0,0.3777554826989469,0.0,0.6320100821456671,0.2801062818322731,0.1926439728733119,0.0,0.3911261279365625,0.0
SI:DKEY-23A13.10,0.27297537576884756,0.0,0.05934241491982266,0.25103716850202706,0.3017943979152412,0.4627660056475338,0.49971034819742627,0.25965663301164466,0.5152645754642675,0.17130992819224186,0.20797076673383588,0.07335691427663499,0.24290124627533022,0.3675885097670359,0.27529110512201443,0.1818737422693998
CDKN1BB,0.0,0.05673735412416112,0.18251203506705183,0.17203440898410138,0.05205662756214768,0.24290013916035866,0.3697476737733635,0.12417365743198733,0.3809253306191729,0.0,0.26590783014198344,0.07971562938224663,0.9535110725606827,0.269273763535779,0.3809098415654597,0.3423575656074456
SI:DKEY-53F14.4,0.13480967338668168,0.06670812227675194,0.0753943581458194,0.024770181060181362,0.12706518284992707,0.4102193152834882,0.27816614941807294,0.006539798657752845,0.5837767605911307,0.014581521573776809,0.31705003300064993,0.20404608683874972,0.6239019540460675,0.0,0.4013526354200982,0.0
MCC,0.22579504276944118,0.0,0.23518004145092644,0.13615959655040277,0.02063327397983672,0.4126387955722359,0.035253584576042364,0.14423106319437987,0.5419990780552709,0.049849530656176554,0.24969661388861558,0.14609980933651043,0.4531687564234699,0.35556544159837294,0.49995219173147476,0.13750488125794016
BZW1A,0.10625117577855299,0.0,0.1399664852866533,0.1721130450150589,0.21962373137083427,0.0,0.1039238301176055,0.22787918223358417,0.3353175017563114,0.0004134514790141148,0.29535575265398395,0.17638467988593493,1.1534971118244206,0.2212571572072769,0.5839790822100513,0.13761646735892213
GDF3,0.1381518392242125,0.0,0.06698560554692198,0.005366403609556119,0.38747578284399403,0.0,0.09528125116912746,0.22793390237427905,0.43644521321521595,0.0,0.32296715674738097,0.23410610827126518,1.0719012631376845,0.25564575282223767,0.6614349116672454,0.21595157624284472
BIRC5B,0.0,0.0,0.20667239544807808,0.08341080512568262,0.28942295589323824,0.0,0.050970593353791976,0.09849168310642648,0.0,0.0,0.31448731172102906,0.28777386202015454,0.9172844461886658,0.0,0.733666670701123,0.3894123635237526
CNIH4,0.0,0.0,0.03906491208225314,0.13891944556261335,0.20706766557837,0.31325117155707716,0.21031422613865977,0.0,0.7570135825311468,0.0,0.10345550930963508,0.2644293273780739,0.07888073606409755,0.0,0.6408191072380319,0.026477812121332177
SI:DKEY-23A13.16,0.5741786030327254,0.37885687669112716,0.0,0.4290974319798137,0.12221784550990997,0.33375306591111614,0.3402057814363398,0.3974410456336867,0.3519320859308534,0.3360334199745711,0.40716201526003315,0.05431606593082695,0.0704760637855841,0.07740649158639414,0.0,0.2689113869367584
KRT97,0.014899814344715472,0.0,1.2770000197538038,0.0033543723788009897,0.10037551981490692,0.020315452955022423,0.05576241086198164,0.0,0.6490820183783248,0.0,0.09841948847201416,0.2942844011507561,0.4507014971565489,0.48903779156424015,0.22732228828809956,0.1232169488646123
EIF3JA,0.012987767056496693,0.04153536422733499,0.1115686778551733,0.21246350372382836,0.14345380366187166,0.3108179841626088,0.5094391319630852,0.14034795632962874,0.39823339066948577,0.015286446741978621,0.11797425480742646,0.15191979750396956,0.58500115555961,0.22500853687744263,0.44470947084706774,0.2763513911319375
SI:DKEY-47K16.4,0.0,0.0,0.0,0.0008871268984927865,0.0,0.5855472498098403,0.21194630403981252,0.0,0.6657691106660849,0.0,0.247124807774417,0.0,0.0,0.0,0.7321883511146656,0.019493875755702522
PTGFR,0.15003414928911402,0.5867193929266338,0.10088725407627691,0.07186977407314396,0.3692418464003161,0.3520463919037466,0.0,0.17666911478434727,0.36909674575837165,0.05049855855586174,0.23255865301739492,0.0,0.0,0.3103244604703197,0.2848084520334301,0.29966681134058804
TWF1,0.0,0.0,0.1378241324898214,0.0,0.26072776873016634,0.4227624574841573,0.0,0.0,0.47262941220691296,0.0,0.17617003267036008,0.1406816528999625,0.4382344501124682,0.00798019850203705,0.4034157491669439,0.3242426091885515
ZNF1034,0.08263582883655345,0.0,0.0,0.0,0.26426196187760786,0.44647362449420247,0.0,0.0,0.41811612317824354,0.0,0.3546763055872085,0.18106295702045383,0.39249921297280815,0.0,0.2538367062570888,0.06185952792483053
SI:CH211-53F16.1,0.0,0.0,0.0,0.024137681758907167,0.3007408644284028,0.3807788045423592,0.304108776168269,0.0,0.5785561268513538,0.0,0.1895693410417864,0.06599106727630934,0.19993607307480424,0.0,0.4508811006907848,0.0
PPP1CBL,0.053589874923359135,0.18345644857567872,0.26810230836787136,0.01594147656069743,0.012971173370933885,0.5705585118837097,0.2079140831470974,0.0847040771605102,0.5130864612242192,0.0,0.10154192297917898,0.1792093175144093,0.40828225717027583,0.2561410571937899,0.4186782813533628,0.20403853548664783
ZNF986,0.0,0.0,0.014546280976762525,0.0840891076943878,0.2714119938714583,0.2290794714415569,0.0,0.0,0.5376859393911184,0.0,0.14241967939382835,0.12490202225437205,0.6645800451029985,0.15291826894538213,0.6287461039070861,0.18686188475450508
SI:CH211-212K5.1,0.0,0.0,0.11095817617607971,0.0,0.2672330729206006,0.6669533496717623,0.0,0.0,0.46081520274425514,0.0,0.306746196130088,0.0,0.1485087821680165,0.0,0.5806462986546794,0.0
POLE2,0.0,0.003385098634730361,0.08202748250845274,0.1274218475077309,0.36216527464275744,0.4721502333117102,0.180692688892337,0.1229018803836753,0.31112029647808553,0.0,0.1795872282376862,0.04315995141852863,0.44275152846335736,0.3533752858492767,0.4518922440890345,0.07162977974858474
ALAS1,0.2742535033586721,0.053183969784032135,0.5004150500275755,0.24346553830309967,0.1003459606901421,0.262418182975994,0.19777221080512977,0.2695277766640983,0.499904634286379,0.07990639212949785,0.23529495643499032,0.1601448613124214,0.3601937321767395,0.2795182658029016,0.39345626796201827,0.15509138297678576
SI:DKEY-54J5.2,0.0,0.0,0.0,0.05063146349912212,0.14208641674890524,0.2607326383708975,0.0,0.0,0.4513988029503189,0.04268232072370326,0.18199740172094273,0.07242248359465686,0.5937014643583785,0.0015536168155057058,0.5622594921805166,0.0
BX470200.3,0.0,0.0,0.0,0.07745465867256036,0.17473524230881202,0.2021536531093097,0.13947525126233495,0.014558707144203976,0.5130893140888327,0.0,0.32381237769960586,0.11278802655209944,0.4065480532189381,0.0,0.5991040222478259,0.0
ENSDART00000168735,0.0,0.0,0.0,0.0,0.11630473806146192,0.1980000557799624,0.16562385418055292,0.0,0.3489896781513537,0.0,0.03212671845462539,0.234713823799699,0.46275062432954966,0.0,0.3584544586183799,0.030910316217346946
PIN1,0.14425771134660986,0.0,0.17362590439748482,0.03344214698512016,0.15193485023288686,0.2820418260291622,0.5904759613338977,0.015126479048694243,0.4534653034061136,0.0,0.1718205293279979,0.31509007238624376,0.25484537359395315,0.0,0.39199251276514574,0.0
P4HB,0.13708411593468997,0.0,0.13904821628714276,0.07563993954077228,0.20450055746298398,0.0,0.17812543805627198,0.15348290814450818,0.17557143371354164,0.07269377570503413,0.5491557300849138,0.1779193893301812,1.081408719340356,0.15489472612919314,0.6333935784403774,0.10968315281328614
SDC3,0.16964743398630572,0.026038124143380057,0.0,0.1901588206594081,0.34847758099795917,0.40895320530658646,0.48614790105780836,0.0,0.6548777471156019,0.0,0.459068823235657,0.0,0.27193051261565415,0.0,0.37104263027656015,0.09824461292192489
SI:CH211-271G18.4,0.0,0.0,0.0,0.040429569194728475,0.36637684142692867,0.41649193471359747,0.11608573102450964,0.018013154509831257,0.5701171470753567,0.03571752188310394,0.2828536496077114,0.036004295198786375,0.25109947856837134,0.031713081725465525,0.731167353524889,0.0
SI:DKEY-23A13.4,0.0,0.0,0.04716340624998526,0.12050843183548977,0.15672762405003504,0.47921300749335416,0.722371040126191,0.0,0.6763753848996154,0.0,0.26065918754782325,0.08772319802717046,0.5088439228242754,0.18511839169134958,0.3664891467322644,0.03597450821614337
ACTR3,0.2595847248442969,0.0,0.14281492947781108,0.08837407335390383,0.12999872245898023,0.3001696569073217,0.4294797425312217,0.0,0.5657505418842623,0.0,0.40100032937393937,0.23371905601899073,0.28644549602721076,0.002349278978685125,0.31031045513272976,0.0
TBC1D13,0.0,0.0,0.0,0.16000916774937246,0.10588463934921956,0.3525369351545416,0.04413670583405343,0.0,0.5876159944576514,0.0,0.04022556110553661,0.0,0.4045508646719587,0.2306110893536815,0.639554133041759,0.15261653831773422
SI:CH211-113A14.26,0.24908463819505913,0.0,0.0,0.06841900488805029,0.0,0.26937357239379056,0.3733005377593914,0.1752632896050938,0.38163888416122815,0.18051100145822027,0.6695076401857026,0.19926043626781156,0.3270104929513581,0.0,0.07967565540987531,0.19012495340497992
PPIL1,0.0741458881563928,0.0756979953484365,0.0,0.20623875376707007,0.07306255457021463,0.25265955081088437,0.5540838822982196,0.07769507731261874,0.6051978198948379,0.0,0.15781621917652822,0.0,0.5667744334897148,0.20180422977798704,0.5008355515878705,0.16676009881794576
PRPSAP1,0.2515789448177548,0.0,0.31802019044750274,0.04451622544320187,0.23894432201483273,0.2193050407705676,0.3983925065916705,0.10756184696169738,0.23958231694865614,0.0,0.2040358219524108,0.2562136638772581,0.36066169669637793,0.06017598432784317,0.1906761524791329,0.11737166357917414
RRAGA,0.031152983394874576,0.0,0.0,0.1299485312671933,0.4025391646025053,0.32072210708910504,0.09076886612912771,0.0,0.20584660567133542,0.0,0.42857368897023723,0.09641639567752743,0.35026414410123985,0.0,0.42072959413805183,0.012898994357647343
RAP2C,0.11030612718070776,0.0,0.3252913766269442,0.10449230749771511,0.302608261078087,0.458666634901652,0.10362022030858012,0.23807436946529498,0.41053611121025213,0.022036595085967437,0.2941375126920506,0.11772514895299532,0.46597078540448794,0.08723224644675981,0.42235631465961904,0.21099497591488986
MYO3A,0.0,2.3132994368495186,0.3329794477302549,0.09258952435329312,0.0,0.2547631019514972,0.005996994729108161,0.17146809990966044,0.06658123820115744,0.24863680417344403,0.30315889098831855,0.11003182060304707,0.0,0.0,0.0,0.0
FUBP1,0.5400764069248107,0.9013965106600391,0.1739065509445676,0.41004870228527107,0.07576116702761797,0.11958427312363996,0.06760954332106436,0.4619609272732644,0.24631508170974106,0.2624627519461506,0.18493544367504794,0.13296592052244824,0.18836435855882724,0.31982409910516607,0.2938802487654018,0.12896618642505828
ZGC:174888,0.03699405326806211,0.49867612588844523,0.022294927324526013,0.0,0.10205313916955513,0.05858183890763465,0.02023394082056181,0.05530868411595584,0.08573590677150927,0.5484958612724117,0.0,0.02190391982595885,0.0,0.0,0.0023507266535262947,0.0018909515464040128
SI:DKEY-108K21.23,0.0,0.02117184244792884,0.0,0.024706330386193364,0.0,0.12123732502065296,0.14317864632200195,0.02607724193302801,0.0,0.03890852011784169,0.07117896370333747,0.013820819546084537,0.0,0.0,0.0470813941824293,0.009227332904973889
TIA1L,0.3927351267586965,0.5485080069259869,0.19356013298290256,0.29412753369635314,0.1405530503363904,0.2964048569726806,0.06356689749491956,0.27385439050918625,0.26366153890017957,0.15072533618431094,0.1641995456195651,0.15146825116446336,0.2935000849862742,0.2321575064462552,0.43395446268981386,0.12665226229673743
ZGC:112977,0.24498921356646064,0.9726511692613422,0.049480604449202145,0.3406762842493103,0.18080144229569045,0.2647686367354051,0.0,0.12995288973423724,0.1359120143860631,0.13246469594967197,0.180045009128923,0.0,0.00412419716310727,0.0,0.2179325576304471,0.1263952233150645
PON1,0.0,1.5202719480696927,0.25392956632112124,0.11296510869509001,0.1823983689864708,0.4729253820229153,0.36075688299925135,0.04097756248934749,0.24969329593859696,0.2777422528247428,0.4142153288386818,0.03308297018052858,0.047434597502949476,0.2187976572826921,0.0,0.17536759421072162
SYNGAP1A,0.19413646406079807,0.4543186718471312,0.24076888096913904,0.013127001744072903,0.0,0.03856014298729608,0.0,0.0,0.0,1.1160049646482126,0.12954726259661986,0.08631929193792846,0.11613560776094972,0.05487288561133855,0.0,0.26841456802431785
SI:CH211-196H16.12,0.0,0.7429441482225253,0.06296141163606449,0.0,0.0002026363143340289,0.0,0.0,0.009809268231982124,0.09384383066811018,0.34334720230199056,0.07008027487200787,0.13746095113474965,0.16862225710030088,0.0,0.22362383518673332,0.0
ZNF1066,0.3224468449615222,0.8804295073658506,0.012005042213090397,0.12610155276788426,0.11956719764712888,0.32399437290614475,0.16206527360538384,0.23353968617805992,0.35314367942988234,0.0,0.3059139137971813,0.0,0.14241011792733804,0.16978196362253464,0.4732637795834998,0.0
SMARCD3A,0.35349296499255967,0.7068868898981002,0.15089063382977477,0.0,0.013229275596970975,0.0,0.0,0.0,0.0,0.4291140125203679,0.33762762715959066,0.28677076303153415,0.006256486715775455,0.13928496126603632,0.10609666439757799,0.0
KLHL22,0.14473164819195633,1.356007245725392,0.12342246634493931,0.22663632249083585,0.2364295181777618,0.3165629159372497,0.05984075071270388,0.32616550645704406,0.18621784739771882,0.7557159794700076,0.17612407897471963,0.1749424797225023,0.24277445350105928,0.060984322834985324,0.0,0.0
ZNF1070,0.10971324912096579,0.8132578904790382,0.039422644471830325,0.11255511633381222,0.038741959572833676,0.060987231488551175,0.058702755562283916,0.09687703502125973,0.4144475187705059,0.30806463950325175,0.2500470920702858,0.0,0.4349423034650363,0.29318504821214514,0.33643845757059493,0.0
ZGC:173702,0.02532031304662559,0.9695951995745301,0.027323878060951677,0.18462922040693894,0.0,0.0,0.07280551149092412,0.0780954722844135,0.48201679493383864,0.25771709183948605,0.1578824060298338,0.04446750766553793,0.37444959344764495,0.0,0.6818466234774786,0.05400164711991636
DNTT,0.0,0.0,0.011766605193818776,0.0,0.08076621034087006,0.0,0.0,0.0423564768089901,0.04135730815169058,0.0,0.0,0.0,0.0,0.0,0.016427759966845066,0.0
