,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
KLHL22,0.08203749753938629,1.3852579034870898,0.12231617014857118,0.21028800750587348,0.0,0.37855050687670133,0.11905333030705702,0.29602419853616013,0.22102971941655683,0.7481266756536605,0.22412517508946028,0.20459091875207364,0.04877765771548718,0.04763343235106262,0.2647988001263499
ZNF1070,0.00798562917258523,0.8546805909539683,0.016266752707554274,0.10429630222597279,0.0,0.2555773322020566,0.15205254963222667,0.04486914737910837,0.4180211754463841,0.3034618592858477,0.2850370998601488,0.0,0.4613208227335251,0.2596849616025105,0.0819515683346989
ZGC:173702,0.0,0.9673165342508272,0.0010308022100509932,0.20497745077017057,0.08037026452561909,0.09426759413021597,0.11556180312170011,0.07342755727817893,0.45203641296797886,0.26932831655031053,0.1700172660618417,0.02892073997997341,0.7922322790014915,0.0,0.00647032561176064
DNTT,0.0,0.0,0.010368570731632932,0.0,0.0,0.0,0.0,0.04073172898851188,0.036737584166084226,0.0,0.0,0.0,0.025199232636181516,0.0,0.07617908000496779
CHS1,0.0,0.6676826198161896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6151522853911757,0.0,0.0,0.0,0.0,0.0
H2AFVB,0.3680792697631303,0.5648894575716208,0.17012437365607117,0.22849822283607168,0.0512566947207614,0.18379291673890558,0.35571613726789375,0.31024941106371556,0.42861879744474873,0.13973916710632037,0.2236388607994222,0.07839533556080834,0.46823320160692544,0.20276368229663866,0.021524673624321294
SI:DKEYP-75B4.7,0.1467827817978061,0.8571437548289603,0.06272329196399998,0.108445058062935,0.0,0.3983113888594267,0.0,0.1531073421825649,0.24351602426532049,0.3139957513999009,0.05486098458412101,0.00852091005519539,0.26898381523666137,0.16769446212615316,0.0
HUWE1,0.7326954169267035,1.2354601939204122,0.16699235152951328,0.38492557897357654,0.30327105152494904,0.012222739297483015,0.2997828406834683,0.48007959484287177,0.30939664571358727,0.469201566606766,0.07506515573931907,0.05237492015131946,0.029990391975371518,0.21178206828405058,0.07420117001368866
CYR61L2,0.31985389750708976,1.205996018374993,0.21244352830254215,0.11840199116957219,0.17849036488669842,0.2863254471524062,0.17173883743686158,0.21554002332306668,0.10540443743472595,0.667867240957052,0.21917208365208252,0.15321186889487043,0.23749447955292624,0.3943053937108026,0.06057939534539178
BX927287.1,0.0,0.7968509130035136,0.0,0.0,0.04492812848426307,0.0,0.020733965168021576,0.14635963470097388,0.0,0.24833529780012742,0.0,0.04828786019146059,0.0,0.0,0.0
