,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
SI:DKEY-153M14.1,0.0,0.0,0.14205128420756424,0.0,0.0,0.3833023270606861,0.7266665545644764,0.0,0.8018577194141624,0.20793725408720654,0.21922633695189442,0.0520752960071384,0.11650042182672248,0.24973811925760633,0.4223692721142176,0.18208733089510734,0.0,0.0,0.0
FXYD6,0.0,0.20415102853603262,0.24790223231610037,0.18300454639046504,0.05721125860691182,0.6163068060220397,0.2925260383573147,0.027157159644668732,0.32187376989447464,0.25614525039128994,0.1919938496845263,0.26601432316007256,0.16672446494143997,0.06539072492553329,0.49010111537144885,0.33866563448976156,0.30475089314360815,0.1160112599849718,0.10507989406090804
ZGC:158463,0.0,0.0,0.1293999859903809,0.0,0.0,0.32094707939965245,0.6524735295384406,0.0,0.9840626219600009,0.16367542558349538,0.23847191733483977,0.08017211475872965,0.131037232210107,0.23483138190084837,0.4143420721760989,0.24000681121891718,0.0,0.0,0.0
SI:DKEYP-3B12.10,0.027553871801942947,0.0,0.14896768860390167,0.0,0.04001372020007343,0.2645747624995916,0.6282902992189395,0.0,1.0522850211109676,0.00980983245141284,0.029615692273055258,0.12896458273364447,0.09070333896982344,0.31141256630038017,0.28494291612687495,0.10461717273942824,0.0,0.0,0.0
C1QB,0.1017471097792883,0.4358889291794296,0.2729066150018832,0.19180502502297203,0.08157454587147296,0.5024836779610776,0.4841326990718731,0.05337748469787055,0.28123665295805556,0.24209538314677767,0.23215744275659367,0.09692864697614889,0.04123092445844665,0.0,0.6068938327275342,0.11306069353771633,0.24341220089138207,0.08317392633846162,0.10756411101034369
SI:DKEY-108K21.12,0.0,0.0,0.0,0.0,0.09357719121455847,0.3442152497784802,0.46453175855416423,0.017023146420781145,0.714464755844589,0.046490357446652586,0.4989140731735117,0.11503246664939985,0.024078463276307763,0.17274250320489257,0.6427877617238225,0.0,0.0,0.0,0.0
SI:DKEY-16M19.4,0.0,0.0,0.0,0.11538353395365614,0.0,0.11551887106204366,0.5698597234516372,0.0,0.6557878656237892,0.30231123979617813,0.07518444729153441,0.0,0.0,0.0,0.833099999355464,0.35874708645018283,0.1989982475977837,0.0,0.0
ARL14,0.03913777917077347,0.39681008642205046,0.1357539252447202,0.25218476596846356,0.26676990329011735,0.21612545294794064,0.38288634511214326,0.23263820603621402,0.24268207199272818,0.3273609710726234,0.11079588753283036,0.07292618686887657,0.2055955983987166,0.0,0.45746311691038094,0.2776200775939006,0.46140070779080283,0.08382684349913294,0.11865740509583397
OTUD4,0.013130079094669518,0.0,0.24600256235402432,0.0,0.0,0.42643269762042885,0.8118069716157533,0.0,0.8397219092676627,0.1219360961980791,0.2679907921960308,0.05998306849072787,0.0,0.33064390939713406,0.6150201979740672,0.29541466081126416,0.0,0.0,0.0
RAB34B,0.0,0.0,0.32534408848903495,0.3429932361273357,0.0,0.32501099602693545,0.00898363460593141,0.0,0.6335119517491515,0.1869337126428149,0.35703544027858314,0.013346488137638711,0.0,0.11190494285077747,0.7852755465274165,0.2244118857355253,0.0,0.0,0.0
SI:CH211-267E7.11,0.0,0.0,0.31042574860517885,0.48238525338130417,0.0,0.2689695615544624,0.08457840893395278,0.0,0.7670107569089004,0.22418837000178055,0.2663910087690759,0.12852798933174023,0.0,0.025618563658420253,0.7266386676797228,0.29621249321200543,0.0,0.0,0.0
SI:CH211-130H14.6,0.0,0.0,0.05058342910101349,0.05253903670203483,0.0,0.27030521562798854,0.28710459944129485,0.0,0.6146746739763151,0.2718892049539548,0.3028073529802913,0.07625692439477542,0.14414006290418113,0.2332986917247093,0.5881145792429683,0.3521164602476068,0.21687401439988208,0.0,0.0
SI:CH211-195B11.4,0.0,0.0,0.16437896413531203,0.019670809806375106,0.0,0.2077035118462837,0.2649815133677288,0.0,0.816111157586883,0.45767495498774624,0.14236071770882958,0.07317454601673722,0.0,0.18164705389108354,0.6350552880561153,0.3860840314375128,0.18382703940443895,0.0,0.0
SI:DKEY-261M9.17,0.0,0.0,0.06927798678451709,0.0,0.005162192010515397,0.0,0.5030477976451405,0.0,0.6072502643910049,0.0,1.4585698107777207,0.0621673433240526,0.0,0.19253141004074745,0.550460085952821,0.2526233618807901,0.0,0.0,0.0
CR450785.2,0.02530316518259883,0.0,0.0033532714050677837,0.0,0.0,0.19716637641283188,0.2413830614292191,0.0,0.5676605420785713,0.5437898888871249,0.41326240916418827,0.01091710699708728,0.1471543995885735,0.0,0.5532244735697656,0.5231887820852636,0.002786252884349743,0.0,0.0
CFD,0.11139794644186667,0.6826585819967621,0.0,0.23147804318820334,0.24672490054722604,0.24575288143853533,0.2652284958725287,0.0,0.22420567668162092,0.37976320341405867,0.252258991904187,0.02162393779902007,0.1174251389991648,0.004254678212914617,0.42186555271965764,0.2423825550572104,0.4880069304561762,0.0,0.05505029048854411
BX640584.2,0.0,0.0,0.0,0.0,0.007449878631031534,0.37236328260769674,0.0,0.0,0.5573619641571976,0.5675589754481771,0.23052438221843202,0.07488461625879594,0.1414337189855079,0.0010355832434331771,0.7039712679351098,0.31046608447745183,0.021119650722909417,0.0,0.0
SI:CH1073-418F12.2,0.0,0.0,0.0,0.00421260983670137,0.0,0.2926830442135194,0.07801114516264482,0.0,0.5792275447723098,0.34554723748287486,0.13994589106566968,0.15020919952105183,0.12794990196117995,0.3472796150049919,0.637224514765322,0.32341629100526265,0.0,0.0,0.0
SI:CH1073-159D7.7,0.27466069343161703,0.0,0.10303886407066457,0.029569722175763348,0.0766644195975595,0.20228547579014955,0.665640173006364,0.10198349846408092,0.9731178503943746,0.11341851989737667,0.7226599758170571,0.03973100064237477,0.11741435269473252,0.21116958240427425,0.31354453783433744,0.11337759889769689,0.0,0.12140438877631227,0.20132781359500515
DUT,0.0,0.0,0.21242329806669902,0.025268140596827773,0.026838802785909426,0.5268107020015173,0.6471320498844473,0.01308306842868351,0.6670360895376103,0.27936650538823793,0.15175316348453485,0.12771715132122077,0.046283869813769155,0.23604690331078781,0.37800680457362185,0.3780637470831539,0.024566584263273215,0.0,0.0
