,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
SI:DKEY-153M14.1,0.3131947445735145,0.0,0.14077937795986076,0.0,0.0,0.5900434445355218,0.6841231098429427,0.0,0.544864034689133,0.0,0.4791319002477303,0.1001697858244044,0.09915061712124836,0.34747240987172007,0.01094751952309296
FXYD6,0.5485355099574499,0.2785549769423054,0.24473483803820875,0.12167849528023127,0.051157415461533996,0.6892310803518638,0.39352461556657803,0.07078767280378204,0.4256510907707143,0.10242842899844097,0.2437006602849546,0.2862912502562989,0.16465154626522405,0.07464146422359684,0.0
ZGC:158463,0.3403325863028206,0.0,0.11902187594987415,0.017767738507328268,0.0,0.5782295341040276,0.5878007909228832,0.0,0.6540936833314719,0.0,0.5765554032674304,0.13186827235010812,0.10353053952125334,0.31640093022755855,0.002935650747261671
SI:DKEYP-3B12.10,0.11117886631501701,0.0,0.13730833185996286,0.0,0.025588928821186647,0.5202387408784853,0.5390035862486647,0.0,0.6873481840326033,0.0,0.4719422694666907,0.18334341739839308,0.020447839377843495,0.3974639021620202,0.044895090901806885
C1QB,0.35285330850163166,0.38202398853514763,0.26815052259762445,0.2519037433579163,0.07706483226647723,0.5317058282857622,0.6259479072154472,0.18807708368292553,0.3336362165083984,0.09694362775615975,0.17134167532610645,0.1431387578246708,0.09112956784244437,0.038713678388381384,0.25357924646663454
SI:DKEY-108K21.12,0.17666089557708156,0.0,0.0,0.05611743348342564,0.02146624857614273,0.5486523245501832,0.6258030461252362,0.0,0.47906655948498883,0.0,0.6426860671274921,0.20684643485405727,0.10147695562147376,0.22449582484983868,0.0
SI:DKEY-16M19.4,0.7656490764556588,0.0,0.0,0.13752363139437895,0.0,0.37046705132878915,0.6157924207140755,0.0,0.7990005545332959,0.0,0.18858488309063137,0.05574223402207844,0.011212250916914414,0.0,0.008299701734727764
ARL14,0.544231748105643,0.45100946357497024,0.13496975951783102,0.18444293552121874,0.2767122463636294,0.28982610338874315,0.4133981955412868,0.24387581493335259,0.5241577548132296,0.1247346282970438,0.12013337778369122,0.09306916248232182,0.171690400050602,0.02630192302806405,0.11393910941123855
OTUD4,0.40778545236929603,0.0,0.22238595931454436,0.06303419917426246,0.0,0.6647422558461928,0.8092807872206198,0.0,0.5195626931675186,0.0,0.5774186436347309,0.11754597846752772,0.0,0.3777393205533558,0.03871227961961846
RAB34B,0.5636603239474408,0.0,0.30230426339882116,0.3842670119353637,0.0,0.572362256232305,0.19615894757649857,0.0,0.42151447578529994,0.0,0.4609701312928192,0.11229358156474437,0.03859354135234243,0.12776982191168368,0.0
SI:CH211-267E7.11,0.6060695920503668,0.0,0.28178515399197357,0.5212050021438988,0.0,0.5527873850414553,0.19253064562818903,0.0,0.5445754513917866,0.0,0.41638424291370335,0.22747966987182283,0.07225108754791411,0.04820980609781813,0.0
SI:CH211-130H14.6,0.6059393039154489,0.0,0.017853505959645466,0.033011408632932615,0.0,0.44728154907695317,0.34730235941946225,0.0,0.6781882429342507,0.0,0.40725580085349916,0.11923792764757701,0.18185580525517203,0.24014426164637973,0.0
SI:CH211-195B11.4,0.7615032647252604,0.0,0.176800430629688,0.03606174175590292,0.0,0.487078766488942,0.2614522188094446,0.016858837723828752,0.7435623765208866,0.0,0.32136886080690735,0.14520183953148608,0.0,0.27550347179537804,0.034557213269375414
SI:DKEY-261M9.17,0.29502144795360435,0.0,0.015159075525885407,0.0,0.0,0.0570087332742089,0.7628132680505474,0.0,0.13661715112267456,0.0,1.6651316520018784,0.08196273326422267,0.003609264796674201,0.14004392862175288,0.0
CR450785.2,0.8653323800855169,0.0,0.018499689770524783,0.0,0.0,0.3771540655933423,0.26036643191732634,0.0,0.3259338647336257,0.0,0.5410856887528802,0.06594804636054848,0.22230150553840064,0.06374334242912659,0.04306279329589151
CFD,0.5397401010694445,0.6774711369174389,0.0,0.16844041051802666,0.2511784904495887,0.27006814615752983,0.3563334167193774,0.103362829285776,0.4281692965149875,0.08211094018242737,0.1657655996453802,0.0207238504256807,0.10266225889953798,0.0555063238307689,0.2580230929924508
