,0,1,2,3,4,5,6,7,8,9,10,11
CU655961.2,0.0,0.0,0.08302764373789177,0.12100747518884801,0.2998777984654794,0.0,0.39926212057108085,0.0,0.39099337376600324,0.0,0.34960972988927397,0.5313867166333834
SI:CH211-190K17.31,0.14332780815476284,0.0,0.11061147756302159,0.15547929040230532,0.0,0.0,0.3302219883747846,0.020637232367178314,0.06833545101350447,0.1836792303828617,0.42384793216289973,1.0320306339004603
SI:DKEYP-3B12.8,0.0,0.0,0.03856737599798289,0.06138580175003376,0.0,0.0,0.49692522590941657,0.0,0.14060079871663697,0.05573362610763149,0.6865707824586961,0.2746002127074125
FAM78BB,0.11507670365980308,0.0,0.06189765549051033,0.2003662695161134,0.01880246387359405,0.0,0.5010716082348031,0.0,0.3117728866126273,0.1709538414497242,0.22450555980860035,0.8834203348232067
CABZ01111915.1,0.26553489558657395,0.0,0.008697396349277789,0.1788234164889052,0.0,0.0,0.10199259545342672,0.012074946352976922,0.4786786123976529,0.14689566812768276,0.2925631115178281,0.695074871326527
WDR21,0.1156238384052302,0.0,0.003543059643505808,0.0,0.18505303703577614,0.0,0.08991227907342247,0.0,0.11486013957187138,0.1455787299345404,0.7863047111429876,0.7724114843264743
SI:DKEY-95P16.2,0.0,0.0,0.029553056469862646,0.30173302095036325,0.0,0.0,0.4113860860053305,0.07971740400420996,0.7420904189507788,0.14549033823260174,0.3380759101251209,0.6926977998370526
NCALDA,0.0,0.0,0.15676609888163628,0.13762145151804842,0.1359740516861662,0.0,0.3249803928847474,0.11469255351369775,0.19740128943837115,0.12790896201870833,0.4431720032439237,1.077084721692034
SI:DKEY-15H14.4,0.24940258770651988,0.0,0.033545432876600424,0.09101650541028497,0.0,0.0,0.37230408895984823,0.007531167298963574,0.06852599561093006,0.19902573952190655,0.3081416430573092,1.010902711536419
SI:CH211-117M22.2,0.20915908746373083,0.0,0.24300290655896592,0.011920648309171878,0.0,0.0,0.8058285338081231,0.09458523741313145,0.16609834689274658,0.0,0.638333030873832,0.3332376661790824
SI:DKEY-23A13.18,0.20825237048766707,0.548040854175826,0.09132864881593789,0.24051160556645837,0.19582795653746218,0.24160201168743864,0.562214286321921,0.12277750830048761,0.4428758538667292,0.09082236525156889,0.6126832098273657,0.14717151371454962
NDUFB4,0.015835725767504933,0.0,0.0,0.05400649596376095,0.04850486265531289,0.0,0.14123260947281915,0.0020260358385987064,0.33916308883300494,0.26408449935263417,0.1664832598846929,0.6420270982622568
MCL1B,0.15733101279113607,0.06660174068431364,0.5112962727315892,0.1979562463976006,0.07174097474050607,0.0,0.4189965100793441,0.19065202634673917,0.019539117466740613,0.005201286354998943,0.44109930557360955,0.8079959808382643
RPL6,0.05705300324764304,0.0,0.14645693343343694,0.3097819396037202,0.072262975838584,0.0,0.6204268198282853,0.1437232629855353,0.5908861530168602,0.23043342107426665,0.2699963622361315,0.6146515401764785
PDIA3,0.0,0.0,0.05758366150227574,0.2706128127860281,0.1693062823243471,0.0167833528899642,0.5592070662387274,0.06993264341045757,0.2090674726547922,0.24944984201413495,0.5903431099203702,0.62097029631953
SI:CH1073-190K2.1,0.0,0.0,0.005636098901270243,0.0793731471363774,0.0,0.0,0.7386085874575262,0.019189333468663604,0.0,0.062415507131339344,0.6690794091099347,0.3830446077801788
SI:CH1073-26E8.2,0.24514200804458822,0.0,0.0,0.022775407846685143,0.01332638594714496,0.0,0.3917322549381187,0.0014322775516894131,0.07278948982369507,0.006540402009160153,0.5033557416771013,0.5171503203211312
HIST1H4D,0.03005256311644741,0.0,0.0,0.0,0.11494397306802502,0.0,0.4826753139368599,0.0,0.09657372555558234,0.0,0.892987293515009,0.09268903005842459
ZGC:165555,0.07970708290535275,0.0,0.014626295608890212,0.0,0.07819568654033289,0.0,0.4369984737245375,0.0,0.0,0.0,1.0317074847446333,0.05488924109026281
FP016247.1,0.39911722736675703,0.0,0.18854594540158365,0.03340460372744219,0.0,0.0,0.5768018736207933,0.0,0.0,0.0,0.6840315982682815,0.009478385739309219
TADA1,0.12135366859705365,0.0,0.03812921013984127,0.0,0.2562819967160557,0.0,0.5687355170224413,0.0,0.3288981645221077,0.06745243447647642,0.5015760053758953,0.5531089664559108
SI:DKEY-193H7.5,0.0011184626814207674,0.0,0.15909250203984251,0.038886171177252626,0.0,0.1792483104802697,0.3263500884036367,0.0,0.14288454228128006,0.08650494847730066,0.6681416603275353,0.7185135432818079
SI:CH211-210C8.5,0.0,0.0,0.07058804626299355,0.1627835007994673,0.17751619776609437,0.0,0.0,0.0,0.2832121968075401,0.0793435642347144,0.38080968545991317,0.6116588396814411
SI:DKEYP-3B12.15,0.02912130001383861,0.0,0.23522278979260816,0.0018555087227766836,0.0,0.0,0.11566252292392444,0.0,0.0,0.2663280945295124,0.24772840709042976,0.687483868331772
SI:DKEY-77P23.8,0.03429358537125655,0.0,0.2317650516118578,0.0,0.0,0.0,0.21004519550946296,0.0,0.0,0.2571166507540621,0.21716607571853558,0.6685163477223647
SI:DKEYP-3B12.13,0.03156431059312915,0.0,0.22310580348078227,0.03562792778967437,0.0,0.0,0.16901390780076903,0.0,0.0,0.2542627213414665,0.23564150399362027,0.665531821064386
SUPT4H1,0.08056813461470828,0.07170452044443396,0.22883726104108693,0.35090790430965996,0.1433940007410741,0.0,0.5111902131651157,0.2941811795788475,0.34263464505248775,0.18264402387916934,0.1397833296093757,0.8382842881170707
TMED9,0.23295926234136058,0.0,0.16108735278641306,0.08783545843348417,0.2864223878896239,0.0,0.2632755091232281,0.0,0.2058725087313045,0.23059198579310036,0.5782588323108789,0.6230402714305802
ZGC:92287,0.36888168232770124,0.0,0.19391824125507395,0.08089633107448858,0.0704199934808381,0.0,0.3213686874270579,0.0,0.35338695863290415,0.11277198010607647,0.5261558734874724,0.5920199903994164
SI:DKEYP-14F10.3,0.0,0.0,0.08666250629402582,0.0,0.047280410426811165,0.0,0.2614892386668627,0.0,0.0,0.2450641570553945,0.882937254653144,0.5153840743868171
SI:DKEY-23A13.10,0.41350651094506774,0.06091902742821793,0.0904054320323669,0.24906385780120338,0.2474524466361293,0.16872782374846246,0.538502814614886,0.17331105935039362,0.4837437587003905,0.07519680161266327,0.5565926645583901,0.3179422657347877
CDKN1BB,0.12194331444574039,0.0,0.18675007008717856,0.3246154358318753,0.3045939558551089,0.0,0.8130548117590785,0.318268110826964,0.35393785072184164,0.09762345394204779,0.21248126952133597,0.5215890506237769
SI:DKEY-53F14.4,0.0,0.05695239050048691,0.11027169141373214,0.09432718724494521,0.0012551847513794295,0.05228256585329861,0.5502309438328132,0.0,0.41698577730867187,0.2103582782746515,0.5068748576516539,0.6146805642925798
MCC,0.28314110700947065,0.06598802123777127,0.2289695838456183,0.16032938878404437,0.018401287337053034,0.04696797472428771,0.2855417843275437,0.0727033496467734,0.3341822599301918,0.1490608071035839,0.5969092807503074,0.6577821964593298
BZW1A,0.16949136164568887,0.0,0.11803336208859141,0.30971015685079867,0.1317500482610998,0.0,0.5309705295078834,0.2772293121618991,0.3570906875449111,0.22175257824549302,0.11842598314762548,0.9553908080941257
GDF3,0.2071675244939331,0.0,0.059790389854377506,0.1396436487339799,0.29627874224695194,0.0,0.42573794855501607,0.2608881793114381,0.4402943119765576,0.28039212303235383,0.17598744836056296,1.0321483573613286
BIRC5B,0.0,0.0,0.19819629713504355,0.1864449408000711,0.37419615397462586,0.0,0.34747372756343425,0.25708100560483566,0.0,0.32746973812617225,0.052278994438508614,0.9679461416801498
CNIH4,0.0,0.0,0.10171156045900404,0.2037749237166111,0.016105597170782304,0.0,0.0,0.0,0.39427620991397394,0.2737198877984717,0.523199938067986,0.6597464701684534
SI:DKEY-23A13.16,0.14505383980754372,0.6192355694663816,0.0,0.30669603664098605,0.1657254591193873,0.3049599331694876,0.3720616834511432,0.2085568272986487,0.35992650672758414,0.07629244271198729,0.7205267270163446,0.11457060576550313
KRT97,0.45577701992621417,0.0,1.2344244602927672,0.09058816122088616,0.056822442206785916,0.0,0.13317360004152298,0.0,0.5664986480321256,0.27974793933646747,0.2901404185760672,0.28183624066523094
EIF3JA,0.2426051810799182,0.0,0.12817423322764948,0.32538624559974744,0.2735990413615018,0.0,0.6521568796302667,0.24459948835857034,0.39457997460495414,0.16674457556769037,0.2521243197096006,0.44469935868602156
SI:DKEY-47K16.4,0.06088335549717172,0.0,0.0,0.06105147290556236,0.0,0.0,0.10974327502733111,0.0,0.26139869533245874,0.0,0.696140925071798,0.6480587149722998
PTGFR,0.22156196506805576,0.6107853555320804,0.12089326611380202,0.03490139703767007,0.40287526693526066,0.08918592483150801,0.0,0.11030373644606042,0.15685534248055388,0.0,0.5122349530080683,0.3811874332206051
TWF1,0.0,0.0,0.15584156451166203,0.04269642649236383,0.33121682874862396,0.0,0.24579780309845617,0.008699288882242858,0.18976535793567292,0.13707482615262748,0.45373999992820185,0.6019050778830148
ZNF1034,0.0,0.0,0.0,0.0,0.16727453603116466,0.06866721124873372,0.2627133290154317,0.0,0.1791624182338159,0.18885092315330929,0.5601531990640184,0.48025033884748203
SI:CH211-53F16.1,0.00988709686954018,0.0,0.0,0.05692242683752075,0.07653425124659649,0.0,0.2453966178741856,0.0,0.3577166691820881,0.07961365031221539,0.5246081776848597,0.5281493800467085
PPP1CBL,0.21002751883375684,0.16477139573049898,0.26088291212935044,0.08341812450390729,0.11530426167792765,0.0,0.4789426868387625,0.1430221727481898,0.35323941501714995,0.17847530529684716,0.4320186589022672,0.4780159657122847
ZNF986,0.09257837710801647,0.0,0.025595763326632805,0.17643164735098354,0.2050288148612232,0.0,0.17638380267613435,0.0,0.290529617555494,0.12899234548418764,0.3323122913768944,0.8957063227640321
SI:CH211-212K5.1,0.0,0.0,0.1427097058671905,0.0,0.0,0.0,0.14024468512921884,0.0,0.04812643053916576,0.0,0.7032838177358528,0.7590391399885481
POLE2,0.24289882787934014,0.0,0.11123391424728563,0.1341420837722972,0.19021896818647782,0.0,0.4477118777606557,0.07072530033285793,0.1543325885056295,0.01484820364505664,0.4021070412562965,0.6462070918115591
ALAS1,0.2669960317239489,0.14374636575319086,0.49213772815267504,0.25836476746603,0.0901151393991598,0.0693911579139058,0.3016450300517185,0.17721814420039675,0.4609619714057229,0.1763414613846276,0.4414788942198645,0.5108041027853113
SI:DKEY-54J5.2,0.0,0.0,0.0,0.13038114678721396,0.0,0.01298318848019284,0.17377169120341135,0.0,0.15424747918134118,0.09324327972985541,0.39690854918918816,0.8238927221907469
BX470200.3,0.0037509955156583485,0.0,0.0,0.14795789869997317,0.0,0.0,0.15139479249401053,0.0014955925959604288,0.279803081553829,0.12463448478927382,0.4435813182226094,0.7612540435562921
ENSDART00000168735,0.0,0.0,0.0,0.0039721181352852936,0.05978471356928781,0.0,0.33780478440130324,0.0,0.2846484824881225,0.24409184750410726,0.12450521134783321,0.5063752353697263
PIN1,0.027622982736902106,0.0,0.2422639501654922,0.07139353170305353,0.007957981334141743,0.0,0.4461732776155585,0.0,0.43059179020122385,0.35360291474532607,0.3849988399099049,0.42530443544459196
P4HB,0.12543538195657325,0.0,0.12813368521882193,0.18804795561352172,0.118419838043687,0.0722203076625198,0.5431011996929791,0.23019455553629148,0.1469444481710955,0.22555030403685095,0.3054304107675602,0.9572568474684858
SDC3,0.015289936817791342,0.0003167370088388945,0.049311123688863034,0.2435797011778379,0.28846351147228555,0.027991716018645408,0.4839118952584226,0.013166734498962574,0.470654123889604,0.014918233839698088,0.6654493387402421,0.4366112288321233
SI:CH211-271G18.4,0.09343831807384334,0.0,0.022025932704338936,0.07782968806172859,0.07583049877638942,0.008566526055633843,0.09256721036219367,0.0,0.22601432467022198,0.03626946694799096,0.6222184944092324,0.8552751670868288
SI:DKEY-23A13.4,0.20142970817738867,0.0,0.08398467633382231,0.1887712915470805,0.04579372004099408,0.0,0.7960395114667155,0.0,0.5408138841143094,0.08456664611670951,0.6014274718596854,0.38405918147047025
ACTR3,0.036950013060397593,0.0,0.1895092881182437,0.1318642441990998,0.06814217171747336,0.0,0.4173256671496974,0.0,0.5166439531848982,0.2653259767262583,0.5543247766155641,0.36698152665493566
TBC1D13,0.16242737378249175,0.0,0.0,0.2435034109840058,0.08556506935558507,0.0,0.18618176172356796,0.0,0.29405081317402193,0.0,0.3961414516175904,0.7285629638872293
SI:CH211-113A14.26,0.0,0.0,0.0,0.09415838803576126,0.15785381898032388,0.21560921047043483,0.44552945020879026,0.21384459113068074,0.27601613196301195,0.24653905864822453,0.7773940806072149,0.11815155825691376
PPIL1,0.22768577172859236,0.0,0.03882101985931625,0.3575715306773372,0.18918452795316304,0.0,0.6056082395397119,0.15634703504351957,0.5932131018284779,0.01637480157306428,0.29673210568886604,0.47178316513089996
PRPSAP1,0.16077291335901306,0.07623941543706185,0.3335482482496831,0.02353711969916335,0.19357147885381382,0.0,0.47439099496753495,0.0,0.2878069243121541,0.28098442612603264,0.34484108378368616,0.30715381448373325
RRAGA,0.007442188051977699,0.0,0.0,0.12771457119756968,0.18896782431674322,0.006480846649683258,0.25519622063237263,0.0,0.0,0.10159706666842505,0.49668873930434054,0.617572373754035
RAP2C,0.07166774002850267,0.0,0.34802634002686805,0.1060367861891426,0.2573968440662307,0.08260921827780596,0.3670686436964845,0.2255966823758398,0.22513969032449474,0.11347830360800205,0.5414103303280268,0.6151444638011953
MYO3A,0.0,2.1747741870786,0.2933054406760459,0.1092375672589854,0.0,0.26638520534592425,0.11055105164526338,0.32672891714999563,0.008457808717431506,0.056059622999741855,0.20960432055034245,0.0
FUBP1,0.3535442348756316,1.0653505634399654,0.13215716594632274,0.35297071036787664,0.025988533552137916,0.2702724547711249,0.10858444742765089,0.3157635527937052,0.35576530831685976,0.15004486915715887,0.2975532979134501,0.44149260290799425
ZGC:174888,0.0,0.4549621621369851,0.041379719385339235,0.0,0.05514325797867199,0.5630479106289162,0.0,0.10470026983603214,0.07518424567374749,0.019835818647831377,0.0,0.0
SI:DKEY-108K21.23,0.0,0.015337965398465669,0.0,0.033920911848045576,0.0,0.028180044602832355,0.10947094670807059,0.08081772843630257,0.0,0.015365652539378476,0.09656650018081123,0.019984112291021712
TIA1L,0.2380040075702262,0.6941123108768017,0.17450937764772306,0.23985238492230135,0.05527436720693075,0.1523315535944519,0.1962702944239916,0.11311485539561582,0.23647437020508144,0.16063239306566476,0.39245134010603033,0.6328202502738941
ZGC:112977,0.0,1.0060772667207876,0.05243241162484115,0.28884321358139964,0.17981165489436768,0.2025302200897405,0.0,0.0695720295505665,0.026883827633681114,0.0,0.3206361776848419,0.3309238081884071
PON1,0.1284749900160987,1.390880449665966,0.257558239770005,0.1528925192040892,0.28377651553317484,0.28202190892322326,0.4172849376881017,0.24629560548619564,0.09241907701259541,0.0012891393194722918,0.4723342739249314,0.0
SYNGAP1A,0.13880456987621032,0.4957095999272989,0.23180449070173417,0.10586332096222859,0.1349208997798839,1.082503223177918,0.0,0.04714782316193017,0.0,0.10525674667414106,0.053943577911315876,0.0
SI:CH211-196H16.12,0.0,0.6547731604698707,0.0708388705867555,0.07135265091803214,0.0,0.3760682716478778,0.0,0.08328039179962775,0.06962317144559464,0.1232807542533108,0.0,0.19988070198342311
ZNF1066,0.18193297786761536,0.9720014300473534,0.0067428932927282555,0.08297485655722858,0.0,0.0,0.20674262078104994,0.08105767991343771,0.2524014295599576,0.0,0.5105942463063604,0.5932756161461022
SMARCD3A,0.1685255689791391,0.7739117966908339,0.1398981610060366,0.0,0.0,0.4251220053178441,0.0,0.0,0.014232631458238129,0.31653422629004696,0.23823392601122398,0.09708734942515679
KLHL22,0.06416512783208171,1.2321019683703536,0.13030488731441894,0.2882447493082997,0.14130895119285466,0.8975063919387419,0.24462394343911384,0.44450487691706453,0.17798979191308228,0.1674622227566751,0.1433904471701283,0.06603133013503931
ZNF1070,0.21688206306112714,0.7734803656029309,0.040695585120550416,0.21639861644210268,0.0,0.26880094547941663,0.16783454141006912,0.09847298281141344,0.31862904653340357,0.0,0.29833011809374704,0.41596608824749437
ZGC:173702,0.0,0.8215892502022634,0.05868152618041439,0.39809149091183027,0.0610344479847065,0.17890690907111473,0.0,0.2995003912139435,0.43160947022311064,0.08045364136474323,0.029756846293435613,0.6465893519696136
DNTT,0.0,0.0,0.02101765778143513,0.0,0.021406351050301222,0.0,0.0,0.027879420520689438,0.04137001354621241,0.0,0.0,0.040286803470516594
CHS1,0.0,0.6513416430203335,0.0,0.0,0.0,0.517929047185104,0.0,0.0,0.0,0.0,0.0,0.0
H2AFVB,0.23648137495641225,0.6599074936386697,0.18161609794579123,0.23250830290487653,0.0,0.06981836044417905,0.2950302535000763,0.21999482215249727,0.4892847507358769,0.12968073071503528,0.34794788241116825,0.4916026557747413
SI:DKEYP-75B4.7,0.09791498636344223,0.8143503208442113,0.03968718688315924,0.16175440302162486,0.0,0.3952314174567163,0.15318455619058385,0.17164969801756405,0.18588712239773647,0.0,0.15032960300144943,0.3123703532171434
HUWE1,0.26796586927093474,1.4264307406216183,0.1627544466986892,0.3023339316498563,0.2374778426885233,0.4689888172256793,0.1991254420629814,0.305306082219502,0.5306261763567192,0.11004754668109404,0.23445709142218735,0.11830621035403857
CYR61L2,0.4188686331901052,1.2287180843977747,0.19522154760677649,0.16534878315864265,0.11820691549528296,0.6733521382350699,0.25529067539215805,0.2877901271750892,0.08645429822430603,0.1621531129289142,0.23933675616898376,0.24391038659499484
BX927287.1,0.0,0.767374377124725,0.0,0.009115726412113818,0.0,0.17761505599008687,0.0,0.23186587711187276,0.0,0.03677130693243689,0.0,0.0
NEU3.3,0.2290946588178553,0.6122255298693285,0.2765535138967644,0.269298752845494,0.11197147831244907,0.3183099192025129,0.43320590383207336,0.41423791766893825,0.2539143555346713,0.21000202158914164,0.08707690430697737,0.302938725965275
ZGC:173587,0.15938847573116705,1.7394056056654479,0.12438576907545816,0.3849071032938237,0.18247306346577455,0.32639601109168137,0.30851859478679483,0.4023018350505573,0.5700799829890443,0.023665581306885522,0.25298401538928855,0.029308535238588812
CPE,0.11072297318043187,1.1457704846596999,0.09361001650692703,0.33255178091142945,0.01592275976624296,1.0930166844006666,0.1917650337622597,0.4673556513891936,0.25944923685736593,0.1083386196605259,0.10163255655166527,0.21591048467690252
UCP3,0.01926149580503958,0.8092299827398081,0.0,0.0045163416098473776,0.0,0.024825333174299826,0.0,0.020824331336813988,0.0,0.0,0.0,0.0
GPRC5BB,0.0,1.6029487937418287,0.3158639221211974,0.23288210837589698,0.0,0.289703910229776,0.02063056911208766,0.34226513576529227,0.0,0.04976343596260782,0.0,0.06792491070648915
SI:CH211-168H21.2,0.23893804541341346,1.1377520459892185,0.3312594953866273,0.239065883584233,0.10248838631184616,0.13784446607245937,0.6604000174683959,0.31856183332453103,0.1701806607286621,0.09269233775032362,0.42958508479056506,0.07487540801432663
NRXN1B,0.0,1.1660189569672603,0.19497706086263142,0.1753042889629651,0.1319597417481116,1.148257731158183,0.08593944560861685,0.508444673067147,0.11084488024479588,0.008624907014384346,0.0,0.0
DDC,0.23348058976297914,1.1128069774582279,0.2682023439066995,0.20675214375746168,0.28718665413911587,0.17835056320402767,0.631609809598104,0.33100311683008143,0.2839309568704889,0.0337706197382869,0.3511590337306513,0.06957136161505062
CR318603.2,0.020094143854315988,1.1086681485904712,0.0,0.1728927473729342,0.0,0.22525885269615284,0.08202341541708386,0.22143155809016532,0.0,0.11194519674813751,0.0,0.0
SI:DKEYP-44B5.5,0.0,0.9231638784747132,0.07923260459836023,0.21479244556729896,0.0,0.06572149243387654,0.017629017408774306,0.1385694934140199,0.3364058020308018,0.0,0.2915933425900819,0.4445460937040746
MKI67,0.0023231951972041255,1.062704149956179,0.08893813610581705,0.2375949691032321,0.1094684678423032,0.3109906707819151,0.39559924025833193,0.33164178244365866,0.22460306139477995,0.13615886185035353,0.3250066769912061,0.42742038355548134
SI:DKEYP-79B7.4,0.0,1.188101929832614,9.806010861486704e-05,0.1419311727940907,0.2245230687688841,0.43216232378935204,0.055855159858340844,0.07601010018566945,0.01583852522336745,0.0,0.23428609784538146,0.019807325938309014
CHD7,0.06277662995900643,1.126374330122452,0.17473981129986588,0.2755818045816343,0.11149883309042863,0.3701184554390279,0.3585453226999268,0.27623827113065585,0.4523671748973997,0.1715346085463247,0.29019732283165617,0.2973747262050377
FNIP1,0.0,1.8018822288677605,0.0769287664910446,0.22483597352228354,0.1852157839388161,0.26376420967624037,0.0,0.19638326887514737,0.054007431368832216,0.1524784868831882,0.0,0.0
NME2A,0.08648113624150718,1.6094608858665498,0.24319615997044114,0.20363465493591648,0.1757501834511824,0.3828807008940181,0.2718006518598671,0.3834209079182807,0.0,0.12312151661711605,0.04171002685160858,0.024703832733252974
ARL16,0.03938365301691635,0.9857434845597768,0.051732516131204366,0.14508865657602318,0.018915801622862452,0.02110910925519977,0.10319233289856278,0.1313595601197323,0.0,0.12961419792533604,0.15867181828906332,0.05001051569801107
SCARNA6,0.13642314479909098,1.0177939535907532,0.08881658707025344,0.27589867751268643,0.0687127739953501,0.3489767312410763,0.0,0.4204660324830927,0.1617617002330997,0.0697947726181395,0.15379011869407358,0.2407283464240437
SI:CH211-241E1.5,0.0,1.2124011377349004,0.0,0.13956361758498181,0.06842125787775113,0.17357270096681232,0.09056209989907407,0.3126410460860697,0.0,0.0,0.0,0.0
SI:DKEY-16P19.1,0.0,1.0009078965573488,0.007979300280548404,0.3067283665919326,0.07482123533301238,0.33142914888420205,0.0,0.21342599265650383,0.23662457385685243,0.13232282004392484,0.10499588688624074,0.45920168254624505
SI:CH211-103E16.4,0.24187026511610363,0.9102684074938472,0.046862295464382975,0.14702343648292227,0.0,0.7314805331921923,0.4728502107493115,0.06516403924863959,0.07750258172510072,0.05198727072526518,0.12296088625686893,0.13210059414745776
SI:CH73-195I19.3,0.0,2.085662668950905,0.03709877974377359,0.3191168221243523,0.1406723738828015,0.26436277872167696,0.20830360863104969,0.2855907225761329,0.09071228332609535,0.013041509235770842,0.0,0.0
ENSDART00000138896,0.0,0.8207632781095168,0.0,0.015376373160068952,0.0,0.014162359527661948,0.0,0.0,0.0,0.0,0.0,0.0
COPZ2,0.0,0.9449210010692969,0.24741079283384088,0.24715652747705313,0.3706407847516305,0.45959636415331057,0.15221416349038835,0.3103969990527757,0.0,0.13224723968163174,0.1370548027223934,0.1572528030118906
RAPGEF6,0.10048196004899594,2.132011836559654,0.159975257827547,0.17043290826650964,0.23777124966584426,0.41566503646215663,0.21853755145167908,0.4692992209929213,0.13966147816446553,0.05507430179837083,0.0,0.0
ZNF1057,0.022003427193773687,1.1049119516597894,0.0,0.3146396651195657,0.0,0.2920322879460538,0.024514874462673114,0.5014431556737511,0.3494932822110847,0.14557384914141597,0.03830372810567899,0.14779693637626495
