,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
SI:CH211-267E7.11,0.2696735186804854,0.0,0.2960133367047395,0.5560046416141516,0.0,0.4462368274614278,0.10753374858119838,0.0,0.6595057642257339,0.0,0.33692937054762584,0.21939871720370485,0.14730006001171633,0.059497604399073235,0.3327032565375597,0.0,0.0,0.41417545793450977,0.0
SI:CH211-130H14.6,0.2915131364472563,0.0,0.04364976107476607,0.07866032061070682,0.0,0.3808591508581481,0.2762012726408571,0.0,0.536843372326332,0.0,0.3566110882569639,0.11563291371515658,0.2304789678527578,0.24184255861217324,0.3626898438539081,0.0,0.0,0.5894916335696513,0.0
SI:CH211-195B11.4,0.4874027597568887,0.0,0.16843743998358265,0.06857086926068542,0.0,0.36777821370477787,0.25740052828186855,0.0,0.687403097357035,0.0,0.20865596953491378,0.11521976644709785,0.013955646747171816,0.20787940371378544,0.3867067324219137,0.0,0.0,0.6462307377535508,0.0
SI:DKEY-261M9.17,0.008396851836001702,0.0,0.05637912220959701,0.0,0.0,0.025615146442410093,0.5628686569824309,0.0,0.6929815883318852,0.0,1.4953712102233192,0.1417029471820696,0.06833400976311824,0.2292097582324232,0.3487095804928194,0.0,0.0,0.20071415018858213,0.0
CR450785.2,0.5713430282163072,0.0,0.0,0.0005608180844902381,0.0,0.32593783679635296,0.25706234764123753,0.0,0.504677356775647,0.0,0.44925798018459406,0.062140739691304646,0.235011680903651,0.0056026680119341836,0.5440216412543973,0.0,0.0,0.38394398053211554,0.0
CFD,0.38331020654004744,0.7092874644140015,0.0,0.19460806096820968,0.24245167104756565,0.3090374190462865,0.2424460729369161,0.0,0.18412756875915295,0.08053563408603506,0.29929737200432827,0.016820477188798606,0.13380888319919074,0.01649417327121231,0.25387638280296165,0.12196081934591584,0.0,0.6261970741889511,0.21033297804322948
BX640584.2,0.5953357693379628,0.0,0.0,0.0,0.0,0.5377772843595378,0.0,0.0,0.4612516536944555,0.0,0.30622379053726656,0.15349911368386907,0.23863268825202857,0.023921366976869595,0.3339896432946511,0.0,0.0,0.49522753647175927,0.0
SI:CH1073-418F12.2,0.3828435869332166,0.0,0.0,0.06549010443883271,0.0,0.4494779568673229,0.08987292413285525,0.0,0.4592217669727468,0.0,0.20476116908189737,0.2232699018729313,0.2197047260606956,0.37554211618488886,0.34197092558639536,0.0,0.0,0.40856348551429805,0.0
SI:CH1073-159D7.7,0.13261953805935892,0.0,0.08680835016946668,0.06793231741446167,0.0737421019783485,0.22731521492337736,0.6858604012801852,0.04818660913903807,1.0019676768188122,0.11825374755118803,0.7437511321630148,0.06356799242013932,0.19693658862119698,0.22534324467876665,0.12650268891991925,0.25501429425462235,0.09487028172657644,0.1746904439631148,0.15390881645063914
DUT,0.2950182234955458,0.0,0.20152193129333534,0.03576322705602273,0.03967384501482023,0.5688587963130034,0.6650217558647556,0.01395763992748899,0.6640713622184551,0.0,0.16787281151980582,0.1465900921309633,0.09451765694329825,0.24633428668443175,0.38511986780010304,0.0,0.0,0.24499364471223653,0.0
ZNF981,0.23989331348607895,0.0,0.0,0.1437667268289955,0.05904163066349074,0.30104053169835404,0.2240859723830364,0.0,0.711601371258476,0.0,0.3975783574694244,0.0,0.15178057954070315,0.0,0.5194571045233233,0.0,0.0,0.2853236725704014,0.0
SI:CH211-113A14.16,0.07538664815368272,0.0,0.0,0.09751551408890391,0.0062542965120470735,0.29000210725413644,0.7435557051327871,0.013553278264751622,0.8201159711185746,0.008377830139775982,0.4471129245515555,0.081917832622754,0.282881436196377,0.11679511774579522,0.25331881307089393,0.11161800868220025,0.0,0.4867407691179009,0.04494890998923654
SI:DKEY-6D5.4,0.22439265289546848,0.0,0.31208984786514027,0.555364904235966,0.0,0.4800094684278455,0.05123773582152599,0.0,0.5887502834257529,0.0,0.36101556322757183,0.22661958202128094,0.15068993383045728,0.08157614915844054,0.3611346479307038,0.0,0.0,0.5401384531573321,0.0
SI:DKEY-23A13.15,0.0,0.09586872348237503,0.0,0.17357144335823405,0.1876222232612349,0.5780468470872135,0.43543279984390676,0.1412171399552775,0.5699983568869278,0.0,1.0372071725522352,0.26865720722840003,0.13406235362932734,0.009203796168637386,0.32728856942769596,0.1293035211596242,0.0,0.12705340533418635,0.0
ADGRE10,0.42441814889767626,0.0,0.1401121883539086,0.05726306076822625,0.013168915043630016,0.4174495370960242,0.08808437406493463,0.06581151805451833,0.3571615934878381,0.0,0.37340833420852204,0.1394625966584035,0.6638763362346368,0.36319229344788084,0.4440256358720471,0.0,0.0,0.476365513428109,0.025688087805013343
CU655961.2,0.09736688764455068,0.0,0.08288591504729735,0.09165091438466284,0.07256408263835133,0.3302490712026774,0.442844786619581,0.0,0.4607930074191263,0.0,0.0585042356832924,0.0,0.5838114804112247,0.0,0.48372851815146795,0.08318160282160449,0.0,0.254550423382739,0.0
SI:CH211-190K17.31,0.5377037256557492,0.0,0.08031293885539718,0.13456411950928884,0.0,0.5177695791425526,0.14947639630939902,0.02624047797944215,0.3635362521947252,0.0,0.3289073218195494,0.21090105867747366,0.27877743245338094,0.13593053680403197,0.6378405077456613,0.0,0.0,0.3437034974653358,0.0
SI:DKEYP-3B12.8,0.07656793353451684,0.0,0.006034576191622792,0.046946841994386763,0.0,0.32989611012110953,0.4550914059296414,0.0,0.6771822349255747,0.0,0.2885565051464054,0.06496442688069343,0.2702594196957239,0.0,0.19224386131444268,0.0,0.0,0.052790294930487466,0.0
FAM78BB,0.33009979209916435,0.0,0.042247754047280525,0.21280528554570388,0.0,0.630405965404643,0.09067539421228919,0.0,0.0,0.0,0.41818329884787725,0.2067340212769023,0.33426048548122483,0.22099381223375628,0.43485324339683484,0.0,0.0,0.7617962741476074,0.0
CABZ01111915.1,0.44555991484815216,0.0,0.0,0.14918191871590408,0.0,0.09625025506825469,0.1881619349107616,0.0,0.353318464933597,0.0,0.20016480683376456,0.11089499351980481,0.2630611237759481,0.18081079927512658,0.37448990081785166,0.0,0.0,0.6250794678460788,0.0
WDR21,0.5187852846107943,0.0,0.0,0.0,0.1535661816779827,0.2907007579740559,0.05471667766984376,0.022941929638455438,0.8054759090898657,0.0,0.3585675692637527,0.1336992940908876,0.2823046775441949,0.0012126261946354279,0.43434329994962884,0.0,0.0,0.1635653916183539,0.0
SI:DKEY-95P16.2,0.28092005510094764,0.0,0.02171659449369249,0.24417555422729592,0.0,0.32609587862508393,0.42694714054271843,0.04271311444391051,0.5135310357932966,0.0,0.1613583803363908,0.09404611397870559,0.1733480187250333,0.0,0.40312128298149813,0.0,0.0,0.8164299128289413,0.012752554802037378
NCALDA,0.480672288369113,0.0,0.1565356542935928,0.12842075405394418,0.14032055425763512,0.649647501036294,0.0,0.051434579993744456,0.23976317717958764,0.0,0.5061277080743691,0.14208047728314716,0.24920982114873771,0.00808521498829552,0.5714769594393206,0.0,0.0,0.6610699028598247,0.0
SI:DKEY-15H14.4,0.5714051422974932,0.0,0.0,0.08561510062796132,0.0,0.5380584151818449,0.09297109763955229,0.0,0.10461927360348178,0.0,0.43822264437377795,0.23037945638738427,0.2361035510545776,0.21028434882175756,0.5814868490179927,0.0,0.0,0.5110240364366276,0.013288130881976104
SI:CH211-117M22.2,0.07377088413172461,0.0,0.22746739189262408,0.019581084873190244,0.0,0.47468415935194525,0.6285616405811,0.039945617446464264,0.4075641741510519,0.0,0.5508513088374454,0.0,0.3416667366781465,0.2361434922028892,0.23873921525941624,0.0,0.0,0.2851201886630213,0.0
SI:DKEY-23A13.18,0.10183968632060315,0.4719856491006817,0.06357605239317167,0.2222994732444614,0.17244225054746917,0.26996136980868396,0.521840112591033,0.13751130313863436,0.5435114704775332,0.25924470149966966,0.335532346658149,0.06439352040213808,0.17541814941235354,0.13107376001279517,0.0577428218563956,0.28760223507835075,0.17112524285959776,0.3414087741292862,0.16172999704872565
NDUFB4,0.29018300831205257,0.0,0.0,0.024603084100981762,0.0,0.1293043040624007,0.22863763626899605,0.0,0.24262588420674677,0.0,0.06476815590999674,0.24227636137419478,0.32046417130543847,0.003960772094546802,0.41679837704151773,0.0,0.0,0.4545639251555637,0.0
MCL1B,0.25036281058351983,0.003798701291462864,0.5096330134941532,0.18777296094712814,0.11623167720130204,0.5034324980882897,0.1346646906823827,0.09889747111588196,0.16096698775288878,0.0,0.4943442360691323,0.06603089630179076,0.2342039319427562,0.3000496257324241,0.6738235129616866,0.0,0.15204077723736126,0.39259929299010526,0.060762155297751134
RPL6,0.31689191638314246,0.0,0.11289360353116497,0.2608096876960394,0.12053872492372389,0.497846897120296,0.4909234229417992,0.0648237008914028,0.35685791405349304,0.0,0.1730691630337893,0.20354122552801263,0.15973248032725088,0.038685412277803935,0.3401429154759453,0.0,0.03773638116561164,0.71982174102782,0.007280516385696697
PDIA3,0.2927418347474793,0.0,0.029565478314557598,0.2644698504974867,0.05864093007036726,0.5848874737313133,0.3106582933435436,0.046168031260205855,0.5119101234517279,0.0,0.39022772140411305,0.2595407764556014,0.32844832338647617,0.0,0.29798757588497476,0.08086696107353337,0.0,0.3219911120898056,0.1105011479585571
SI:CH1073-190K2.1,0.0,0.0,0.060103822395363805,0.021464391401105693,0.0,0.7088105350339103,0.41149976134130567,0.0,0.4972924908146348,0.0,0.3241871822241302,0.11720384484197367,0.0,0.0,0.6973147880864164,0.0,0.0,0.0,0.0
SI:CH1073-26E8.2,0.15125136120016297,0.0,0.0,0.002465797605363299,0.009960077323573844,0.35765487241644534,0.1999769190382614,0.0,0.4108614223112439,0.0,0.35245546174211395,0.04411435132483635,0.22988360613376066,0.3412660510044169,0.400196640497837,0.0,0.0,0.2196462922531326,0.0
HIST1H4D,0.0,0.0,0.0,0.0,0.02290255461699283,0.3128853177340179,0.25701228212713756,0.037231303575326495,0.5195490538418608,0.0,0.7787907069111204,0.0,0.2527088912089254,0.04333406118257977,0.0,0.0,0.0,0.20724661139872813,0.0
ZGC:165555,0.11223903003749885,0.0,0.017397286345010234,0.0,0.11889852398672807,0.16780179320720276,0.3643424297958943,0.0,0.6481545526202329,0.0,0.9136246017158132,0.0,0.0,0.0,0.011717969452582357,0.014613474132504639,0.0,0.06141098322004296,0.0
FP016247.1,0.0035301804463674256,0.0,0.1804467036341203,0.02762014510734355,0.0,0.2881562268639413,0.52472928489819,0.0,0.5015187418657789,0.0,0.280592446005964,0.0,0.2759517598673069,0.3605243672724053,0.0983537310393025,0.0,0.0,0.0,0.0
TADA1,0.38501964072555345,0.0,0.0,0.0,0.18475773302393228,0.39778272775825246,0.5489262892920387,0.0,0.472550114913587,0.0,0.34618655643199653,0.051663306135360715,0.29926571766466026,0.010390729623144216,0.31020335950796685,0.0,0.0,0.3827830263748203,0.0
SI:DKEY-193H7.5,0.36149529821374615,0.0,0.10650867712002826,0.019749231476969303,0.0,0.5209455099323465,0.09363665727743219,0.0,0.8267786058830027,0.008704998319411825,0.19591978814081887,0.08380016724665208,0.36095204743581044,0.0,0.2953979747165594,0.0,0.08036477337098762,0.2294796470350769,0.0687689052847462
SI:CH211-210C8.5,0.3780263329536615,0.0,0.0,0.14871446432985047,0.06860893148250048,0.08894726396814238,0.0,0.0,0.6831072909673317,0.0,0.0,0.053521859207606354,0.48639913422016984,0.0,0.2386994078735157,0.0,0.0,0.25176303415782675,0.0
SI:DKEYP-3B12.15,0.4517897621240231,0.0,0.18388447992236487,0.0004601409539805976,0.0,0.13240647943846287,0.2764644194557311,0.0,0.12725160799748778,0.0013411892325832953,0.37094250912219734,0.2804821038021307,0.17123723107665115,0.0,0.5293481984615674,0.0,0.0,0.06045538169790939,0.0
SI:DKEY-77P23.8,0.44612966625264816,0.0,0.15970495141384763,0.0,0.0,0.10644637367842544,0.45332522921166185,0.0,0.10192194702148817,0.005616287568047147,0.3571790324783297,0.2621828326728667,0.16726095375395664,0.0,0.530708753478931,0.0,0.0,0.06458160567702072,0.0
SI:DKEYP-3B12.13,0.44478244659925825,0.0,0.1729106498897641,0.03759674687835569,0.0,0.1624577773323561,0.32666715854646733,0.0,0.10709454723886075,0.0,0.35368801378376163,0.27169750584499525,0.16285168532046745,0.0,0.5247979912511769,0.0,0.0,0.049387598600316364,0.0
SUPT4H1,0.5386338363090254,0.005767033610913084,0.20430721008578145,0.3288565003601213,0.1331566215762866,0.5670219090130095,0.35981537486402565,0.3433582616433117,0.2299318706735608,0.001897976237109073,0.0,0.16782454021322132,0.15808370973374636,0.0,0.4889687743562387,0.18112158394192682,0.0,0.4056689421743378,0.09819363747673886
TMED9,0.4499287915419629,0.0,0.13747418263725866,0.08242072738015938,0.21423585507317433,0.47235632199763233,0.07783715455847655,0.09597822746462029,0.7489652131704391,0.0,0.0029867291887071407,0.2377561203179374,0.38385420671687204,0.24091966443793802,0.2220410650085326,0.0,0.0,0.1781460125928846,0.0
ZGC:92287,0.5768288107866268,0.0,0.17599838319257757,0.052927070518777666,0.13906404880456602,0.3451408374444448,0.2524157983425296,0.0,0.5372120281665302,0.0,0.22338712203358363,0.08687741966113977,0.13075134645907088,0.18529680568582785,0.29686438252884395,0.0,0.0,0.43082435481437853,0.003286484624695653
SI:DKEYP-14F10.3,0.28095747042515895,0.0,0.07799073385650439,0.0,0.02318251014904417,0.3649708521749184,0.03276990941109978,0.0,0.8465962177119473,0.0,0.5140958368746973,0.27097959523154935,0.18420181014773102,0.0,0.25600948269192264,0.0,0.0,0.032700824740015226,0.0
SI:DKEY-23A13.10,0.280019959316381,0.03181649145820174,0.07993070430654511,0.20413956316907667,0.17672262496858324,0.3163236608596469,0.5404303855300929,0.22365156337235964,0.6672850386380322,0.18971011545833738,0.13236919345057954,0.04790836952125421,0.30401956761254945,0.33008368787517617,0.1598065804268051,0.2078035689861616,0.0,0.30381062851942037,0.06569896028885025
CDKN1BB,0.012464020340335898,0.0,0.2704019021057772,0.3012235986099175,0.3291316722122916,0.7958701336713694,0.31048476519353146,0.17982351550267262,0.0001733285589046815,0.0,0.3608942544462804,0.16796643792707644,0.23104077150323876,0.3302992574860058,0.4632555426827195,0.0,0.0,0.6118363019894993,0.0
SI:DKEY-53F14.4,0.1794434200755302,0.0,0.06499984560009248,0.09426104249236443,0.0,0.5290328701066371,0.27662390355791877,0.08068754888781263,0.4826875524154564,0.0,0.2993416222427599,0.2110840553138543,0.17151032086991,0.0,0.2603930545249138,0.1657634336950601,0.15129095386426678,0.5663997385311008,0.0
MCC,0.34267000223153155,0.0,0.21277182166155129,0.14362229078786706,0.09835114487928877,0.39356209551697213,0.09304560950258116,0.14323192286969602,0.5868646087514183,0.021971291353463894,0.20327058984089547,0.1432496926294094,0.06617516761501899,0.34525348381024057,0.3661913182187259,0.19350731327940274,0.14788629741982445,0.4303713590945701,0.0
BZW1A,0.44089625663737725,0.0,0.1122784962922565,0.28795607661787737,0.07844918019460245,0.6700123301540295,0.06127265915582323,0.14986608527687748,0.0,0.0,0.5160696157721862,0.2344791653820605,0.3258830391789521,0.20142372727582392,0.41750813250461033,0.0,0.014631750687440229,0.8348412598719758,0.08198696278033969
GDF3,0.4440146619804865,0.0,0.08202279401070983,0.14202772054066426,0.17616485003512858,0.5816985425072324,0.06057007121815385,0.19664720956664555,0.0,0.0,0.522065056328256,0.2905551214200085,0.49807790892327714,0.24222181428848347,0.5085872484516093,0.015566102236877809,0.0,0.8997421134535136,0.0
BIRC5B,0.45164466716809243,0.0,0.18362234030465785,0.14938442341939123,0.31097598391677156,0.5111052988799387,0.018002700975374437,0.07986596204162699,0.0,0.0,0.4992501811236374,0.3699148177052658,0.3880459151810234,0.01845223853151028,0.6631578302997212,0.0,0.0,0.331720372882807,0.0
CNIH4,0.3689285191304258,0.0,0.05005803366770858,0.1413961874286214,0.010046935469495814,0.034241491918307984,0.25871260888941044,0.025370856568244043,0.8242341841696037,0.0,0.0,0.21445548616920035,0.2537544554041923,0.0,0.441446574423602,0.0,0.0,0.27825662185304584,0.0
SI:DKEY-23A13.16,0.019600920092245466,0.4017477519518509,0.0,0.34737244016217755,0.2416892798170185,0.1508156612116315,0.3891932822959904,0.3299011309453751,0.5577481176601674,0.36429562384878983,0.2761256265112968,0.03929365202790937,0.10509500711734635,0.07780726158893778,0.04374028100922232,0.5117913600550661,0.16152673192357345,0.17239248529489898,0.19389952162916418
KRT97,0.4100944466536568,0.0,1.2166367070681197,0.08157305068707905,0.12220087658597022,0.14418373940495882,0.0673121394988426,0.0,0.32682495794325467,0.0,0.08168011650653262,0.25158831418329436,0.19311947939011784,0.4317106949231523,0.02864722679276652,0.0,0.03700747356072954,0.6174514755309746,0.0
EIF3JA,0.3867284932003044,0.0,0.033693582563652236,0.2677014058316085,0.25777271502245086,0.49785626691723206,0.5194703869618353,0.1372032083037712,0.28726054755958835,0.0,0.15695627398132314,0.14921661643921721,0.16843144374723715,0.19439276382708548,0.2416632896558303,0.0,0.226557222134843,0.46955727982690293,0.1415552634317805
SI:DKEY-47K16.4,0.53089155550846,0.0,0.0,0.0,0.046177835159002235,0.18115829239082368,0.2201009396442483,0.0,0.9525875126205775,0.0,0.12835799727606345,0.0,0.0,0.0,0.36632674648913854,0.0,0.0,0.15339375916644063,0.0
PTGFR,0.2045091019954653,0.4792980189294826,0.057342635571808576,0.050020001155743836,0.3191030455026485,0.033763073097799794,0.0,0.2543152352652561,0.5627570649881846,0.0,0.037591838326729826,0.0,0.35416381027129945,0.3112636872387315,0.20989510411273368,0.312667188664236,0.26338130410425314,0.049722141719313606,0.289026197913625
TWF1,0.26676180941056443,0.0,0.14662932253652264,0.027549770645496716,0.320171711872013,0.47917321587583306,0.0,0.015529858724573034,0.489371082987804,0.0,0.15672618242761666,0.14718214589421041,0.30546420334644653,0.014209735319149538,0.264693213892401,0.0,0.0,0.3280938223416543,0.0
ZNF1034,0.19504684854904175,0.0,0.0,0.0,0.07734213291145692,0.4501435831636299,0.0,0.0,0.5124985081770405,0.0,0.3483302673874993,0.19147842280898134,0.27833740043973054,0.0,0.1257903180284489,0.0791138766182947,0.0,0.3045819760643188,0.0
SI:CH211-53F16.1,0.23703128599224138,0.0,0.0,0.014874704837177878,0.0,0.19454378958655874,0.3430930458294614,0.0,0.7008454556959002,0.0,0.08315805618608034,0.036000795952641454,0.35329709346945565,0.0,0.31667000520574073,0.0,0.0,0.2905724516312736,0.0
PPP1CBL,0.30122213931583935,0.21949159848417862,0.27186626711471124,0.001273725857322228,0.19845899325329175,0.5219937687300644,0.22535946174104418,0.054423076828301324,0.6222173352956621,0.0020082084099422954,0.06693480005011332,0.16842110821705186,0.0715195976319026,0.24863172670414818,0.259950768380208,0.0,0.0,0.37413278870823213,0.0
ZNF986,0.48823765180553,0.0,0.0,0.15496073345533132,0.1628917791321035,0.444327639425563,0.0,0.0,0.3487044377860267,0.0,0.21640179427944728,0.12223178283296268,0.3122775776806818,0.11187919973759847,0.34163625057143543,0.0,0.07732546947293244,0.5986208132372567,0.0
SI:CH211-212K5.1,0.47323421066054094,0.0,0.0965868629316517,0.0,0.0,0.3953636735565485,0.0,0.021858453212072106,0.8186956485382887,0.0,0.19782230042827006,0.0,0.23931271391255046,0.0,0.35280516634626946,0.0,0.0,0.07785989102057757,0.0
POLE2,0.2784394161539776,0.0,0.09811397798222829,0.13368673819627785,0.07048663933258041,0.5398462990598065,0.17658961318591881,0.1641845683608705,0.3628266869718806,0.0,0.19423332193477508,0.07419081481263627,0.37981601751048727,0.3685228126635673,0.36081245613814333,0.0,0.047861003932591385,0.26791794399945207,0.0
ALAS1,0.2807439055288233,0.0735638952517832,0.500874596252036,0.23431159662392795,0.14744292906635711,0.2961293676142052,0.20471526725683253,0.2125316173890962,0.4421818581714098,0.13059634909028509,0.19289436239776236,0.15808938734878983,0.14099143145454685,0.28247033516572884,0.3206525628954537,0.16340110933526847,0.11514324301403288,0.4685525980441212,0.0
SI:DKEY-54J5.2,0.4459651096044771,0.0,0.0,0.11427816870761137,0.0,0.4412903753674168,0.0,0.0,0.39880573272687936,0.0,0.24385484918925285,0.0721224770643438,0.18607588622614657,0.0,0.2530054589526703,0.0,0.0,0.4540890022355764,0.0
BX470200.3,0.3864216362599854,0.0,0.0,0.12036065213358758,0.0,0.2561296405392478,0.13139162840856075,0.010676023866377515,0.4893331207167113,0.0,0.27244920437874787,0.10373783362781686,0.20269334766992542,0.0,0.4050834960588431,0.0,0.0,0.41316201207696834,0.0
ENSDART00000168735,0.11761844598460708,0.0,0.0,0.0,0.02375272621931249,0.37907361600190226,0.15618948184181833,0.0,0.17494727894482998,0.0,0.10006498895866599,0.2621891565059748,0.2036476265346769,0.0,0.2892605787424992,0.0,0.0,0.42595812389762583,0.0
PIN1,0.25472787974602995,0.0,0.17719618784721936,0.024552009151420313,0.0,0.21784307846587822,0.5855173742163593,0.0,0.5019352197445242,0.0,0.11638259366949642,0.2895660877272982,0.16833320024843013,0.0,0.22867133996731245,0.15463757227934635,0.0,0.347860012655565,0.0
P4HB,0.3975536685465607,0.0,0.1257447204128214,0.17584222295650465,0.05858198049915275,0.6429780086213146,0.13243680475017766,0.10308733929481134,0.0,0.0766841979214664,0.7178993623612143,0.2565731970773793,0.30121122521496485,0.1618573068766304,0.5600697672619542,0.03119093307279606,0.0372328151525433,0.6571584747752603,0.0
SDC3,0.17727771701774378,0.050547881274125336,0.0,0.19257013800758596,0.10654204132487938,0.3086534224316868,0.5071594487318971,0.0,0.7235996752575681,0.0008063602099874046,0.33186886454956493,0.0,0.4037604348376081,0.0,0.3303545061219417,0.13857524239622795,0.0,0.3465331967683564,0.0
SI:CH211-271G18.4,0.5557544090838105,0.0,0.0,0.05017534582269545,0.0,0.24804143069633375,0.12582346860877658,0.03530955818041617,0.7785847894478992,0.0,0.20274414785404496,0.0079155901023993,0.3691962191838051,0.0,0.4421445726041269,0.0,0.0,0.25716826444840374,0.0
SI:DKEY-23A13.4,0.20848056657136801,0.0,0.04955542427910675,0.14758115857190127,0.042239018476116656,0.48696398145204695,0.7562791795610695,0.0,0.6971281658196762,0.0,0.182823571893446,0.0765339753398588,0.25674469846876985,0.15308439016019043,0.23918004048956518,0.0,0.0,0.45970365397459056,0.0
ACTR3,0.2339628918503624,0.0,0.10398964415322974,0.09783697977291346,0.0,0.20586388535940986,0.4447263204767416,0.0,0.5698230936337364,0.0,0.335820380078944,0.20124169693298485,0.13217188369931365,0.0,0.16070423972341233,0.1641633911337093,0.13061758191287012,0.49896415347969414,0.0
TBC1D13,0.33009979634383585,0.0,0.0,0.17864651117986835,0.14505476584702406,0.35346187130067935,0.05354933292131553,0.0,0.5767763732841938,0.0,0.0,0.0,0.19962353940100844,0.23482808937522973,0.48812489652237195,0.0,0.0,0.3886235748268799,0.0
SI:CH211-113A14.26,0.0,0.0,0.0,0.06193175322790043,0.16938431780617988,0.20903014317381946,0.40547880717718304,0.14208646084743884,0.5804500948979077,0.17135349601522992,0.6097657557911207,0.20402784743785393,0.045834877818401024,0.0,0.11742849142900494,0.2529321316544086,0.0,0.23977163311890085,0.08390475306230809
PPIL1,0.2921574728888119,0.0,0.00912738813846772,0.3065534135423788,0.19390914139603038,0.4279038672685345,0.5385495751372646,0.14882212127105507,0.3175462651345289,0.0,0.15885957278462265,0.0,0.1361544777100316,0.1725768991030965,0.30262965609455666,0.08757243994964767,0.049367373265817284,0.6254984434042306,0.021342044211960665
PRPSAP1,0.42709953166383113,0.11686306435644521,0.24849100961608092,0.00472543873339467,0.07559819867865346,0.318755645145765,0.42618478961101713,0.010675003746975604,0.3726635556440205,0.0,0.2878755766667978,0.2559301135766636,0.2069436976365903,0.0,0.0,0.03889514436404794,0.0778811651085383,0.2755344291999992,0.0
RRAGA,0.32639453805482926,0.0,0.0,0.11223006221450815,0.004965752700872778,0.3447561502760365,0.08246371160433498,0.0,0.41154477092544123,0.0,0.38773233355500497,0.10579442179615675,0.39887883929991924,0.0,0.29720870999472165,0.015435601500155601,0.0,0.15875281388236065,0.19532898456126066
RAP2C,0.322859052836754,0.0,0.31903142509193916,0.1101223679836593,0.19509390193760293,0.4993097071712174,0.13541122278740594,0.25450621358287717,0.5101187344165078,0.03998186059823987,0.2498303330754433,0.1278938410529469,0.3410767828512021,0.08305665172278334,0.3219386059216559,0.08840536601695498,0.058258949797431674,0.2977297213092679,0.0
MYO3A,0.0,2.254025171848965,0.28759809050126395,0.06546860667951525,0.0,0.12934599672745997,0.0,0.0839247355915844,0.1974018257163557,0.187752518688263,0.3121770267849049,0.09940492404926365,0.0,0.0,0.0,0.0,0.45073869105425657,0.0,0.6405480268441921
