,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
SI:DKEYP-3B12.13,0.0,0.0,0.1983485377770053,0.00600499412539328,0.661537615404083,0.11006530204376823,0.3955978456467949,0.0,0.0,0.014438889504089066,0.3073826660973766,0.2565312233204888,0.15354195034950113,0.0,0.2784194336252097,0.0,0.0,0.0
SUPT4H1,0.1624002128719389,0.0,0.22993947098786074,0.30546172688392403,0.7052819422144961,0.32095226615321765,0.38006878687435086,0.3219759831195408,0.2801098759484948,0.02838746316066306,0.0,0.15534191566750283,0.5425986376778579,0.0,0.22061195242061352,0.0,0.06988926378051917,0.2399622734292773
TMED9,0.0011321301224326756,0.0,0.13351930235593237,0.0877601622856755,0.46451987976639614,0.7331465598697338,0.06973325729001657,0.08535026432181743,0.48691935438838607,0.0,0.03824188488209484,0.2298697664576889,0.21612424437201966,0.2643361035364519,0.462870848229496,0.00038485991129563323,0.2589455830923,0.0
ZGC:92287,0.05563251536164715,0.0,0.19425735727648663,0.0019221163602537443,0.5997305795290213,0.4006673301014001,0.23198975333855057,0.006511207397759529,0.560540599936791,0.0,0.22919169313195523,0.10476273901446828,0.3092455472873605,0.25284828434923073,0.25889173739161253,0.0,0.18722625961256645,0.0
SI:DKEYP-14F10.3,0.0,0.0,0.0835901466755694,0.0,0.40484825417160136,0.780424960094494,0.047281941814224356,0.0,0.37270492172202474,0.0,0.581173919870818,0.26013366803883603,0.048071204952251,0.0,0.25570734405950746,0.0,0.047051720293512525,0.0
SI:DKEY-23A13.10,0.1461254025647974,0.0,0.09421068574434723,0.2057080494690314,0.292452518232399,0.4755129961596776,0.5297650537009486,0.20546517296534628,0.5222070025436033,0.2140294520985335,0.18709774626500167,0.06947421183616845,0.2602683492399515,0.36110425398641655,0.2957930568070772,0.0,0.14274320649610986,0.26843895750551106
CDKN1BB,0.0,0.0,0.23817537401271835,0.2290964584732461,0.3916111493664216,0.14150107945636903,0.27049817981370833,0.11319191018148825,0.425942599993128,0.0,0.35122651992705595,0.10479715270182875,0.984425766950712,0.2974382744664728,0.0025813258970635764,0.0,0.26593284819546015,0.23193769150895857
SI:DKEY-53F14.4,0.15686759545931198,0.0,0.04953663654803087,0.05433807753650405,0.4267598888497888,0.426342076061815,0.27773059446313986,0.07385864048778491,0.582110180882374,0.0,0.2994029035630038,0.20499940670798592,0.5487027912765512,0.0,0.11744647866612312,0.16503276628174585,0.0,0.09176383688007163
MCC,0.15466957211576396,0.0,0.21381772195110993,0.12984328651359722,0.557368487627228,0.5222773052886092,0.08133376476216655,0.13813752438865096,0.5535420225996464,0.037670119155536655,0.2069873573018509,0.13884298423667257,0.3213579509969223,0.35640753230512306,0.07235716013594481,0.1412975971163599,0.11243395225924867,0.09041478217312846
BZW1A,0.13916493452565057,0.0,0.12598102204946277,0.22203865789340974,0.6172067443338161,0.0,0.007579757617047589,0.24308984081595333,0.4519824526887745,0.0,0.416686621865212,0.20308899817193687,1.0342896470358072,0.22124410040504153,0.27912112415130547,0.060442327068705524,0.10215385276080796,0.0
GDF3,0.14229664966374705,0.0,0.08378483549112965,0.03554679186280521,0.6957281923420613,0.0,0.002393873526548713,0.21413327179048844,0.5664449953013105,0.0,0.4483476901944538,0.25799864091053193,0.9587154704615289,0.25768896995765467,0.39760411604738616,0.0,0.17903244342735009,0.08692497693892691
BIRC5B,0.0,0.0,0.21840921210036865,0.12407667666299743,0.7624899797905387,0.0,0.0,0.10543723428539051,0.06819610927134649,0.0,0.4128173565979615,0.31647223233832145,0.821852040499352,0.0,0.36290504216028235,0.008192463933207559,0.36212563701752215,0.03272769680856612
CNIH4,0.0,0.0,0.051892545671091056,0.1306846756582508,0.6457637277122641,0.4115157402134379,0.2543861456391973,0.04451529792788143,0.6823264043120782,0.0,0.050553435591712007,0.24202038600965003,0.0,0.0,0.28775159470006795,0.0,0.06510337034954818,0.0
SI:DKEY-23A13.16,0.4519168016908981,0.3697323888622579,0.0,0.3732883893734661,0.020892199402303337,0.36354327283053456,0.3663480645578642,0.33160857068356797,0.39224602670166814,0.3579848787462692,0.3652542670934437,0.05335051400104857,0.0808273112141167,0.07026093858548244,0.07024725608200605,0.16129444189463385,0.24322620672139258,0.32212556021493904
KRT97,0.07694743157151547,0.0,1.2546591162820855,0.05307562240006756,0.22073359806654103,0.11471078113557066,0.0074941957570902685,0.0,0.6632643697859049,0.0,0.11403601467195272,0.2800415192052904,0.30801826922314623,0.48073210231860486,0.26434382098864473,0.061611345526873904,0.1344001756818597,0.0
EIF3JA,0.004832053413239952,0.0,0.061167435595450285,0.22084100997013734,0.4645577916185645,0.2586430451795248,0.5165649381819577,0.17382027154758167,0.3994649611338107,0.0,0.1220081785191639,0.1518421380186846,0.5898803635943616,0.23038448454782165,0.16861405277471306,0.27492764404074943,0.23998196074412478,0.11198927648295647
SI:DKEY-47K16.4,0.0,0.0,0.0,0.0,0.7175427608006207,0.6271136779020998,0.2533274624017926,0.0,0.5790752480735954,0.0,0.19023378108529998,0.0,0.0,0.0,0.08961838845986361,0.0,0.08459818392707333,0.0
PTGFR,0.16201212658668754,0.3950928355883782,0.07447055550432033,0.11997070948410361,0.21045420767910045,0.30947601813852954,0.0,0.2816395384424144,0.2819657654857359,0.0387198301587628,0.11761006677895351,0.0,0.0,0.3072958708679941,0.3112186642502174,0.29642383981835263,0.26416891534258136,0.4902778645197803
TWF1,0.0,0.0,0.14575044145333033,0.0,0.43730286287875825,0.4992457852188782,0.0,0.0,0.48578723473617313,0.0,0.18265458570060847,0.1277721066947626,0.3490591337047378,0.0,0.26891593077342213,0.0,0.3448887898477792,0.03372391201655277
ZNF1034,0.12843710237449585,0.0,0.0,0.0,0.24951407264817302,0.537793001214948,0.0,0.0,0.4354629096822557,0.0,0.3758056009522478,0.17054603030895388,0.2964561082423738,0.0,0.28194409002295256,0.0,0.07615339345436649,0.0
SI:CH211-53F16.1,0.003144073019384147,0.0,0.0,0.005408009303678894,0.4700613627830508,0.4551702594187802,0.350258289489493,0.0,0.5739282080956882,0.0,0.1697993518538879,0.04476582348104841,0.11919109781623685,0.0,0.35264122536667575,0.0,0.0,0.0
PPP1CBL,0.0,0.27032842309521904,0.25427213151349576,0.0,0.48240821235394077,0.676539223820268,0.22090155919830398,0.018461617032281222,0.518232863202416,0.0,0.08946194868577015,0.16101000010382246,0.3249440539869429,0.242246688361168,0.13130555267889688,0.0,0.19265046331816452,0.0
ZNF986,0.0,0.0,0.0,0.08840687259111724,0.6627815268615918,0.32321958618570995,0.0,0.0,0.5723500735097896,0.0,0.17713273668281296,0.12334560271873155,0.5135276992431007,0.14503023388851613,0.320246448001557,0.10990399945853375,0.19516248163036892,0.0
SI:CH211-212K5.1,0.0,0.0,0.11774760207863019,0.0,0.585229035919583,0.7923474367951827,0.0,0.022065067532438806,0.42922736705291703,0.0,0.2630255779100298,0.0,0.039813329530659906,0.0,0.3510662943123385,0.0,0.0,0.0
POLE2,0.0,0.0,0.07301300360243203,0.11831765292959266,0.4747709184998242,0.49141849375002394,0.19242897092711103,0.13185852546483237,0.30688521391028745,0.0,0.18675609378445437,0.03881105687933538,0.39613848124688633,0.3456535051045642,0.3686408716904575,0.04634121625404326,0.02701306556925789,0.12526510553116021
ALAS1,0.20611011912605734,0.14786021000130267,0.4599613462713406,0.18273241437861187,0.46774866788421193,0.3892366942682545,0.20993137507736448,0.17519801122215406,0.5663298397534828,0.07622694691561926,0.24698182487781084,0.15016784494479773,0.25408757215059435,0.269411988669966,0.19078766011316134,0.10649981034895709,0.16888158683299628,0.0
SI:DKEY-54J5.2,0.022640417057320644,0.0,0.0,0.06963871019312225,0.5919599177633321,0.3905816246892896,0.0,0.0227910847391505,0.45201291198179744,0.027062642444650686,0.19983477630988453,0.06851566586478551,0.3927318585923492,0.0,0.23984238586285472,0.0,0.0,0.0
BX470200.3,0.0,0.0,0.0,0.08833828669077023,0.6158045146941363,0.24992091514809942,0.13436785996177736,0.030250762939498885,0.5307950203838817,0.01868459894125503,0.3265635589287542,0.11508663313697154,0.33392586196530594,0.001960422885381322,0.20579780837018527,0.0,0.0,0.0
ENSDART00000168735,0.0,0.0,0.0,0.0,0.3926559469379414,0.2247366577319702,0.14394524920264495,0.0,0.364871436956807,0.0,0.07256524731686222,0.24106311808857325,0.40553982372412006,0.0,0.12163019712128384,0.011269613578202052,0.0372393800044122,0.0
PIN1,0.1880919664273414,0.0,0.17339703341779034,0.015142859004918867,0.38199658957771354,0.32381069614057845,0.5925439271719269,0.04316893237569917,0.4398207791578647,0.0,0.15786306237632347,0.3052924246148859,0.2261435015424876,0.0,0.2481729491610065,0.0,0.0,0.0
P4HB,0.1501808157853217,0.0,0.13686692785398485,0.10832506789698429,0.6767941182572128,0.03411683724803411,0.08501240253804988,0.14992592384336267,0.30281002419293035,0.07411596749083763,0.6415670498793696,0.2109832892285702,0.9666569871387504,0.15842145056705667,0.23127168393671554,0.05615378391650762,0.07716012950689992,0.02621177622231208
SDC3,0.09063126919609492,0.0,0.008297051897398903,0.17964565343262023,0.3796168225065107,0.3896742330199308,0.5029727540105632,0.0,0.6461458895526553,0.024739326696015026,0.45218331966922637,0.0,0.2908031352711933,0.0,0.32569598495188606,0.0,0.05023260160987991,0.2594947158622149
SI:CH211-271G18.4,0.0,0.0,0.0,0.035988588478936934,0.7238483003029473,0.5806254005192674,0.14487945752027068,0.06602966044211393,0.5407613675839394,0.010256518141174023,0.24670586390308652,0.023271952828839378,0.08058280704084714,0.009044147021346729,0.4967779028406001,0.0,0.04476691475241142,0.0
SI:DKEY-23A13.4,0.0,0.0,0.05075112383601716,0.11145481526869035,0.38332898041465197,0.4904066086526423,0.7323445288837761,0.0,0.6847279924496454,0.00014310520162786296,0.25659502805933654,0.08317331141736471,0.49172202378730373,0.17118834704162467,0.25052905298460165,0.013721233876763425,0.05584986975568946,0.0
ACTR3,0.24420510597418044,0.0,0.11738583392921771,0.06400549353641061,0.3220098156078887,0.390724951619143,0.43473034685542444,0.0,0.5995315000250642,0.0,0.3848319065600478,0.22950777326919636,0.2179098621311689,0.0,0.19743293025146097,0.11867082425878789,0.0,0.0
TBC1D13,0.0,0.0,0.0,0.17000702298573622,0.6627691311159972,0.4399105800581129,0.043464229539520685,0.0,0.5692432336787049,0.0,0.01933551885084796,0.0,0.2909902722519839,0.2283258090897224,0.1831677160668454,0.0,0.13317334380912338,0.052452763465790184
SI:CH211-113A14.26,0.24242833167305172,0.0,0.0,0.055083827229178844,0.09253996774244613,0.3650453993707998,0.3706690402349577,0.161615811288241,0.4391662539584827,0.20540348096757097,0.6706750456313841,0.20443392515667164,0.24932188702207922,0.0,0.017850627838265177,0.0,0.22694028774023522,0.023058812158764076
PPIL1,0.08430009596943233,0.0,0.013841873632158939,0.2358461178432666,0.4845607095309872,0.1917659059366807,0.5369329282876893,0.10861184469607509,0.6001655946741631,0.0,0.1777788675002982,0.003047274440972656,0.5566484367868078,0.20352094769951254,0.10595109501430298,0.06379238473278685,0.1377485330554392,0.1892106381500648
PRPSAP1,0.29281443137743923,0.0,0.2909219980674852,0.03470857103773088,0.18080453150805098,0.2577547856792585,0.38274297831410725,0.12941908263338955,0.2523664121263305,0.0,0.23594318281712112,0.25515059490850517,0.3283836476655493,0.0402632202348008,0.2868189733847419,0.0756868368661693,0.13080800046249272,0.03408006811555464
RRAGA,0.006128648689166428,0.0,0.0,0.12600101269638025,0.4160464552031865,0.35263777507228017,0.08622394025120357,0.0,0.24436599671848777,0.0,0.4299561146007435,0.09434605002843902,0.3162694813005639,0.0,0.402954781248869,0.0017287444768366155,0.0,0.10313122736000205
RAP2C,0.10806490457565539,0.0,0.31467347266949974,0.11171196390081141,0.43747827391998445,0.535767979948517,0.12686413832553,0.2740090849253084,0.4097813514155895,0.01882141599982142,0.2762419003791896,0.10921211437637728,0.3705247635484766,0.0673506062524577,0.3933193032330009,0.04832620780479277,0.1901845021006976,0.0619095016072418
MYO3A,0.0,2.3622462721822624,0.25932311159300314,0.010296994725266654,0.0,0.24923823307613555,0.0,0.0767125410965664,0.12855398918048935,0.19589512557819994,0.32022503412393344,0.09484146681433298,0.0,0.0,0.0,0.47877124218064593,0.0,0.1844188363580607
FUBP1,0.49724092556719157,0.8494283326440851,0.13277671026909837,0.37804740633908945,0.30231614337558854,0.1565608464252509,0.0822437512770675,0.43746160790888305,0.26886516148617373,0.28679340470776954,0.1471973098843983,0.13410972882924982,0.1250838871534826,0.3143856426034921,0.06000427498080953,0.3060827169204391,0.11960255393814574,0.30821937908147146
ZGC:174888,0.0,0.3286953440018099,0.02309632450884872,0.0,0.0,0.0,0.005939990197094141,0.023175786538628892,0.033699923847532696,0.5632576860668106,0.0,0.021398376809024934,0.01991416719241668,0.0,0.0,0.32212320242941506,0.0,0.35636358129991214
SI:DKEY-108K21.23,0.0,0.04084750583714318,0.0,0.0,0.06736437970208264,0.14396362382549713,0.1546383173241643,0.0,0.0,0.02773624913850441,0.0552484869815136,0.009652166644022268,0.0,0.0,0.0,0.0,0.027500948799168957,0.0
TIA1L,0.3216160801427228,0.6049691951027399,0.14562619374120672,0.22514041336407484,0.48443738596693614,0.39195259906466956,0.08340741912732874,0.19126393593378693,0.3239443208461931,0.14641179468910231,0.16131760799230568,0.14294988841792078,0.20820035064797895,0.22120379301048465,0.19221148637727917,0.16789741479634193,0.12783482323649864,0.1332284783140019
